"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jan 02 07:24:56 GMT 2023","Mon Jan 02 07:24:56 GMT 2023","418","","selectByValue","","selectByValue","select by existing value","select by existing value",""
"passed","Mon Jan 02 07:25:03 GMT 2023","Mon Jan 02 07:25:04 GMT 2023","343","","SendKeysSpec","","SendKeysSpec","send string twice","send string twice",""
"passed","Mon Jan 02 07:25:35 GMT 2023","Mon Jan 02 07:25:35 GMT 2023","9","","TestUtilsSpec: randomStringTest","","TestUtilsSpec: randomStringTest","random string of provided length","random string of provided length",""
"passed","Mon Jan 02 07:22:58 GMT 2023","Mon Jan 02 07:22:58 GMT 2023","181","","getCssProperty","","getCssProperty","incorrect css property","incorrect css property",""
"passed","Mon Jan 02 07:25:43 GMT 2023","Mon Jan 02 07:25:44 GMT 2023","611","","verifyFilesInZip","","verifyFilesInZip","incorrect zip link","incorrect zip link",""
"passed","Mon Jan 02 07:25:28 GMT 2023","Mon Jan 02 07:25:32 GMT 2023","3363","","switchToIframe","","switchToIframe","Outside iframe context not accessible after switch","Outside iframe context not accessible after switch",""
"passed","Mon Jan 02 07:23:12 GMT 2023","Mon Jan 02 07:23:12 GMT 2023","120","","getNumberOfElements","","getNumberOfElements","undefined selector value","undefined selector value",""
"passed","Mon Jan 02 07:25:09 GMT 2023","Mon Jan 02 07:25:09 GMT 2023","201","","setCookies","","setCookies","validate cookie value","validate cookie value",""
"passed","Mon Jan 02 07:22:40 GMT 2023","Mon Jan 02 07:23:41 GMT 2023","60372","","waitForNumberOfElements","","waitForNumberOfElements","Expect number of elements not equals","Expect number of elements not equals",""
"passed","Mon Jan 02 07:22:32 GMT 2023","Mon Jan 02 07:23:32 GMT 2023","60625","","waitForAlertText","","waitForAlertText","incorrect text","incorrect text",""
"passed","Mon Jan 02 07:25:18 GMT 2023","Mon Jan 02 07:25:18 GMT 2023","473","","startNetworkAudit","","startNetworkAudit","successfully start and read network audit","successfully start and read network audit",""
"passed","Mon Jan 02 07:23:51 GMT 2023","Mon Jan 02 07:23:51 GMT 2023","203","","isEnabled","","isEnabled","check disabled element","check disabled element",""
