"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Oct 11 12:42:11 GMT 2022","Tue Oct 11 12:42:11 GMT 2022","426","","SendKeysSpec","","SendKeysSpec","Array of Special Keys","Array of Special Keys",""
"passed","Tue Oct 11 12:39:45 GMT 2022","Tue Oct 11 12:39:46 GMT 2022","430","","dragAndDrop","","dragAndDrop","drag and drop to non integer coordinate","drag and drop to non integer coordinate",""
"passed","Tue Oct 11 12:40:04 GMT 2022","Tue Oct 11 12:40:08 GMT 2022","3220","","waitForAttributeValue","","waitForAttributeValue","incorrect value","incorrect value",""
"passed","Tue Oct 11 12:42:25 GMT 2022","Tue Oct 11 12:42:28 GMT 2022","3450","","switchToIframe","","switchToIframe","iframe 2 not available after switch to iframe 1","iframe 2 not available after switch to iframe 1",""
"passed","Tue Oct 11 12:42:19 GMT 2022","Tue Oct 11 12:42:20 GMT 2022","779","","SetValue","","SetValue","setValue","setValue",""
"passed","Tue Oct 11 12:40:44 GMT 2022","Tue Oct 11 12:40:44 GMT 2022","346","","GetAttributeSpec of BrowserUtils Tests","","GetAttributeSpec of BrowserUtils Tests","Validate positive result ","Validate positive result ",""
"passed","Tue Oct 11 12:40:04 GMT 2022","Tue Oct 11 12:40:07 GMT 2022","3510","","waitForAlertText","","waitForAlertText","no alert","no alert",""
"passed","Tue Oct 11 12:42:28 GMT 2022","Tue Oct 11 12:42:31 GMT 2022","3295","","switchToIframe","","switchToIframe","Outside iframe context not accessible after switch","Outside iframe context not accessible after switch",""
"passed","Tue Oct 11 12:42:39 GMT 2022","Tue Oct 11 12:42:39 GMT 2022","165","","verifyFilesInZip","","verifyFilesInZip","correct list with incorrect size","correct list with incorrect size",""
"passed","Tue Oct 11 12:40:59 GMT 2022","Tue Oct 11 12:41:00 GMT 2022","298","","getNumberOfElements","","getNumberOfElements","get number of not existing elements","get number of not existing elements",""
"passed","Tue Oct 11 12:42:34 GMT 2022","Tue Oct 11 12:42:34 GMT 2022","11","","TestUtilsSpec: isTimePassed","","TestUtilsSpec: isTimePassed","expect to return false","expect to return false",""
"passed","Tue Oct 11 12:42:45 GMT 2022","Tue Oct 11 12:42:49 GMT 2022","3306","","waitForDisplayed","","waitForDisplayed","not existing element","not existing element",""
"passed","Tue Oct 11 12:42:14 GMT 2022","Tue Oct 11 12:42:15 GMT 2022","234","","setCookies","","setCookies","validate cookie value","validate cookie value",""
"passed","Tue Oct 11 12:40:24 GMT 2022","Tue Oct 11 12:40:24 GMT 2022","312","","waitForNumberOfElements","","waitForNumberOfElements","Expect number of elements equals","Expect number of elements equals",""
"passed","Tue Oct 11 12:42:24 GMT 2022","Tue Oct 11 12:42:25 GMT 2022","666","","switchToIframe","","switchToIframe","Switch to iframe, header text at iFrame 2","Switch to iframe, header text at iFrame 2",""
"passed","Tue Oct 11 12:39:49 GMT 2022","Tue Oct 11 12:39:52 GMT 2022","3197","","doubleClick","","doubleClick","double click hidden element","double click hidden element",""
"passed","Tue Oct 11 12:41:19 GMT 2022","Tue Oct 11 12:41:19 GMT 2022","372","","IsDisplayed","","IsDisplayed","displayed true","displayed true",""
"passed","Tue Oct 11 12:41:34 GMT 2022","Tue Oct 11 12:41:35 GMT 2022","330","","isSelected","","isSelected","element not selected","element not selected",""
"passed","Tue Oct 11 12:39:24 GMT 2022","Tue Oct 11 12:39:25 GMT 2022","693","","clearValue","","clearValue","clear value of text","clear value of text",""
"passed","Tue Oct 11 12:43:03 GMT 2022","Tue Oct 11 12:43:04 GMT 2022","273","","WaitUntilSpec of BrowserUtils Tests","","WaitUntilSpec of BrowserUtils Tests","Validate text found within default timeout ","Validate text found within default timeout ",""
"passed","Tue Oct 11 12:40:39 GMT 2022","Tue Oct 11 12:40:40 GMT 2022","233","","findElement of BrowserUtils Tests","","findElement of BrowserUtils Tests","First Element Returned","First Element Returned",""
"passed","Tue Oct 11 12:41:54 GMT 2022","Tue Oct 11 12:41:55 GMT 2022","440","","ScrollingIntoViewSpec","","ScrollingIntoViewSpec","scrollIntoView to element in viewport","scrollIntoView to element in viewport",""
