"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Thu Mar 10 14:53:14 GMT 2022","Thu Mar 10 14:53:14 GMT 2022","314","","setWindowSize","","setWindowSize","change window size","change window size",""
"passed","Thu Mar 10 14:52:14 GMT 2022","Thu Mar 10 14:52:15 GMT 2022","872","","getLocation","","getLocation","get element Location","get element Location",""
"passed","Thu Mar 10 14:52:40 GMT 2022","Thu Mar 10 14:52:41 GMT 2022","562","","waitForDisplayed - reverse: true","","waitForDisplayed - reverse: true","not exist element ","not exist element ",""
"passed","Thu Mar 10 14:51:48 GMT 2022","Thu Mar 10 14:51:51 GMT 2022","3515","","doubleClick","","doubleClick","double click disabled element","double click disabled element",""
"passed","Thu Mar 10 14:51:55 GMT 2022","Thu Mar 10 14:51:56 GMT 2022","1124","","waitForUrl","","waitForUrl","correct url","correct url",""
"failed","Thu Mar 10 14:53:09 GMT 2022","Thu Mar 10 14:53:10 GMT 2022","1146","","waitForClickable","","waitForClickable","not clickable element","not clickable element",""
"failed","Thu Mar 10 14:52:38 GMT 2022","Thu Mar 10 14:52:40 GMT 2022","2134","","RefreshSpec","","RefreshSpec","RefreshTrue","RefreshTrue",""
"failed","Thu Mar 10 14:52:02 GMT 2022","Thu Mar 10 14:52:04 GMT 2022","1599","","waitForText","","waitForText","fail on wrong text","fail on wrong text",""
"passed","Thu Mar 10 14:52:06 GMT 2022","Thu Mar 10 14:52:07 GMT 2022","577","","GetCookieSpec","","GetCookieSpec","get cookie by name","get cookie by name",""
"passed","Thu Mar 10 14:53:04 GMT 2022","Thu Mar 10 14:53:04 GMT 2022","55","","TestUtilsSpec: randomStringTest","","TestUtilsSpec: randomStringTest","random string of provided length","random string of provided length",""
"passed","Thu Mar 10 14:52:07 GMT 2022","Thu Mar 10 14:52:08 GMT 2022","566","","GetCookieSpec","","GetCookieSpec","get cookie by value","get cookie by value",""
"passed","Thu Mar 10 14:52:34 GMT 2022","Thu Mar 10 14:52:34 GMT 2022","56","","NormalizeUrl","","NormalizeUrl","expect / removed","expect / removed",""
"passed","Thu Mar 10 14:52:18 GMT 2022","Thu Mar 10 14:52:19 GMT 2022","677","","getNumberOfElements","","getNumberOfElements","get number of not existing elements","get number of not existing elements",""
"passed","Thu Mar 10 14:53:04 GMT 2022","Thu Mar 10 14:53:04 GMT 2022","29","","TestUtilsSpec: isTimePassed","","TestUtilsSpec: isTimePassed","expect to return false","expect to return false",""
"passed","Thu Mar 10 14:51:38 GMT 2022","Thu Mar 10 14:51:39 GMT 2022","1594","","DeleteCookieSpec","","DeleteCookieSpec","expect empty cookie","expect empty cookie",""
"failed","Thu Mar 10 14:53:06 GMT 2022","Thu Mar 10 14:53:07 GMT 2022","1000","","tab actions","","tab actions","switch to incorrect window id","switch to incorrect window id",""
"failed","Thu Mar 10 14:53:13 GMT 2022","Thu Mar 10 14:53:14 GMT 2022","692","","WaitUntilSpec of BrowserUtils Tests","","WaitUntilSpec of BrowserUtils Tests","Validate text not found withing timeout and error message shown ","Validate text not found withing timeout and error message shown ",""
"failed","Thu Mar 10 14:52:57 GMT 2022","Thu Mar 10 14:52:59 GMT 2022","2075","","SendKeysSpec","","SendKeysSpec","Add text after sending enter for new line","Add text after sending enter for new line",""
"failed","Thu Mar 10 14:52:18 GMT 2022","Thu Mar 10 14:52:20 GMT 2022","1587","","GetText of BrowserUtils Tests","","GetText of BrowserUtils Tests","Validate single result ","Validate single result ",""
"failed","Thu Mar 10 14:52:21 GMT 2022","Thu Mar 10 14:52:23 GMT 2022","1943","","GetUrlSpec","","GetUrlSpec","get url","get url",""
"failed","Thu Mar 10 14:52:43 GMT 2022","Thu Mar 10 14:52:45 GMT 2022","1747","","ScrollingIntoViewSpec","","ScrollingIntoViewSpec","scrollIntoView to element outside of viewport","scrollIntoView to element outside of viewport",""
"passed","Thu Mar 10 14:52:06 GMT 2022","Thu Mar 10 14:52:07 GMT 2022","801","","GetAttributeSpec of BrowserUtils Tests","","GetAttributeSpec of BrowserUtils Tests","should return null on not existing attribute","should return null on not existing attribute",""
"passed","Thu Mar 10 14:52:58 GMT 2022","Thu Mar 10 14:52:59 GMT 2022","775","","startNetworkAudit","","startNetworkAudit","successfully start and read network audit","successfully start and read network audit",""
"failed","Thu Mar 10 14:52:25 GMT 2022","Thu Mar 10 14:52:26 GMT 2022","1300","","getValue","","getValue","get value of text area","get value of text area",""
"passed","Thu Mar 10 14:53:09 GMT 2022","Thu Mar 10 14:53:09 GMT 2022","361","","verifyFilesInZip","","verifyFilesInZip","correct list with size","correct list with size",""
"passed","Thu Mar 10 14:52:27 GMT 2022","Thu Mar 10 14:52:28 GMT 2022","531","","IsDisplayed","","IsDisplayed","not exist element","not exist element",""
"failed","Thu Mar 10 14:53:04 GMT 2022","Thu Mar 10 14:53:05 GMT 2022","1210","","SwitchToParentIframe","","SwitchToParentIframe","Check to parent iframe without error","Check to parent iframe without error",""
"passed","Thu Mar 10 14:51:57 GMT 2022","Thu Mar 10 14:51:59 GMT 2022","1480","","expectNoAttributeValue","","expectNoAttributeValue","Doesn't contains value","Doesn't contains value",""
"passed","Thu Mar 10 14:51:38 GMT 2022","Thu Mar 10 14:51:49 GMT 2022","11437","","BackSpec","","BackSpec","back browser","back browser",""
"failed","Thu Mar 10 14:52:38 GMT 2022","Thu Mar 10 14:52:40 GMT 2022","1577","","waitForDisplayed - reverse: true","","waitForDisplayed - reverse: true","displayed element","displayed element",""
"failed","Thu Mar 10 14:53:12 GMT 2022","Thu Mar 10 14:53:13 GMT 2022","945","","WaitUntilSpec of BrowserUtils Tests","","WaitUntilSpec of BrowserUtils Tests","Validate text found within given timeout ","Validate text found within given timeout ",""
"passed","Thu Mar 10 14:52:34 GMT 2022","Thu Mar 10 14:52:34 GMT 2022","31","","NormalizeUrl","","NormalizeUrl","throw if url is undefined","throw if url is undefined",""
"failed","Thu Mar 10 14:52:45 GMT 2022","Thu Mar 10 14:52:46 GMT 2022","1165","","scrollTo","","scrollTo","scroll to already loaded element","scroll to already loaded element",""
"failed","Thu Mar 10 14:52:32 GMT 2022","Thu Mar 10 14:52:33 GMT 2022","1784","","isEnabled","","isEnabled","check disabled element","check disabled element",""
"failed","Thu Mar 10 14:51:58 GMT 2022","Thu Mar 10 14:52:00 GMT 2022","1981","","waitForText","","waitForText","hidden text","hidden text",""
