"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Nov 14 14:05:17 GMT 2022","Mon Nov 14 14:05:19 GMT 2022","1485","","RightClickSpec","","RightClickSpec","RightClick ","RightClick ",""
"passed","Mon Nov 14 14:04:57 GMT 2022","Mon Nov 14 14:05:01 GMT 2022","3433","","moveToSpec","","moveToSpec","hoverFalse","hoverFalse",""
"passed","Mon Nov 14 14:04:28 GMT 2022","Mon Nov 14 14:04:31 GMT 2022","3501","","waitForNumberOfElements","","waitForNumberOfElements","Expect number of elements not equals","Expect number of elements not equals",""
"passed","Mon Nov 14 14:04:09 GMT 2022","Mon Nov 14 14:04:13 GMT 2022","3974","","doubleClick","","doubleClick","double click not existing element","double click not existing element",""
"passed","Mon Nov 14 14:04:53 GMT 2022","Mon Nov 14 14:04:57 GMT 2022","3566","","GetText of BrowserUtils Tests","","GetText of BrowserUtils Tests","Validate element not exist error thrown","Validate element not exist error thrown",""
"passed","Mon Nov 14 14:05:27 GMT 2022","Mon Nov 14 14:05:28 GMT 2022","1034","","setCookies","","setCookies","expect unique cookie","expect unique cookie",""
"passed","Mon Nov 14 14:04:33 GMT 2022","Mon Nov 14 14:04:34 GMT 2022","968","","GetAttributeSpec of BrowserUtils Tests","","GetAttributeSpec of BrowserUtils Tests","Validate positive result ","Validate positive result ",""
"passed","Mon Nov 14 14:04:28 GMT 2022","Mon Nov 14 14:04:28 GMT 2022","603","","expectNoAttributeValue","","expectNoAttributeValue","Contains word substring","Contains word substring",""
"passed","Mon Nov 14 14:05:42 GMT 2022","Mon Nov 14 14:05:43 GMT 2022","38","","TestUtilsSpec: randomStringTest","","TestUtilsSpec: randomStringTest","random string of provided length","random string of provided length",""
"passed","Mon Nov 14 14:04:32 GMT 2022","Mon Nov 14 14:04:32 GMT 2022","616","","findElement of BrowserUtils Tests","","findElement of BrowserUtils Tests","Fail to obtain element due to wrong path","Fail to obtain element due to wrong path",""
"passed","Mon Nov 14 14:04:10 GMT 2022","Mon Nov 14 14:04:11 GMT 2022","706","","dragAndDrop","","dragAndDrop","drag and drop to undefined element","drag and drop to undefined element",""
"passed","Mon Nov 14 14:05:03 GMT 2022","Mon Nov 14 14:05:03 GMT 2022","511","","isEnabled","","isEnabled","check disabled element","check disabled element",""
"passed","Mon Nov 14 14:05:09 GMT 2022","Mon Nov 14 14:05:09 GMT 2022","39","","NormalizeUrl","","NormalizeUrl","expect / removed","expect / removed",""
"passed","Mon Nov 14 14:04:37 GMT 2022","Mon Nov 14 14:04:41 GMT 2022","3462","","waitForText","","waitForText","fail on case sensitive","fail on case sensitive",""
"passed","Mon Nov 14 14:05:37 GMT 2022","Mon Nov 14 14:05:38 GMT 2022","1107","","startNetworkAudit","","startNetworkAudit","successfully start and read network audit","successfully start and read network audit",""
"passed","Mon Nov 14 14:04:06 GMT 2022","Mon Nov 14 14:04:09 GMT 2022","2816","","clearValue","","clearValue","clear value of text","clear value of text",""
"passed","Mon Nov 14 14:05:24 GMT 2022","Mon Nov 14 14:05:25 GMT 2022","1353","","selectByValue","","selectByValue","select by existing value","select by existing value",""
"passed","Mon Nov 14 14:04:53 GMT 2022","Mon Nov 14 14:04:53 GMT 2022","639","","GetText of BrowserUtils Tests","","GetText of BrowserUtils Tests","Validate multiple result select first one ","Validate multiple result select first one ",""
"passed","Mon Nov 14 14:04:06 GMT 2022","Mon Nov 14 14:04:07 GMT 2022","1817","","acceptAlert","","acceptAlert","accept existing alert","accept existing alert",""
