"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Feb 16 10:42:34 GMT 2022","Wed Feb 16 10:42:35 GMT 2022","204","","getValue","","getValue","get value of text area","get value of text area",""
"passed","Wed Feb 16 10:37:19 GMT 2022","Wed Feb 16 10:37:19 GMT 2022","448","","addValue","","addValue","add value to empty input","add value to empty input",""
"passed","Wed Feb 16 10:37:11 GMT 2022","Wed Feb 16 10:37:11 GMT 2022","571","","acceptAlert","","acceptAlert","no alert","no alert",""
"passed","Wed Feb 16 10:37:23 GMT 2022","Wed Feb 16 10:37:26 GMT 2022","3193","","addValue","","addValue","add value to not existing input","add value to not existing input",""
"passed","Wed Feb 16 10:37:20 GMT 2022","Wed Feb 16 10:37:23 GMT 2022","3275","","addValue","","addValue","add value to disabled input","add value to disabled input",""
"passed","Wed Feb 16 10:42:34 GMT 2022","Wed Feb 16 10:42:34 GMT 2022","345","","getValue","","getValue","get value of input element","get value of input element",""
"passed","Wed Feb 16 10:37:10 GMT 2022","Wed Feb 16 10:37:11 GMT 2022","678","","acceptAlert","","acceptAlert","accept existing alert","accept existing alert",""
"passed","Wed Feb 16 10:37:19 GMT 2022","Wed Feb 16 10:37:20 GMT 2022","401","","addValue","","addValue","add value to existing input","add value to existing input",""
"passed","Wed Feb 16 10:42:39 GMT 2022","Wed Feb 16 10:42:39 GMT 2022","318","","GetUrlSpec","","GetUrlSpec","get url","get url",""
"passed","Wed Feb 16 10:37:10 GMT 2022","Wed Feb 16 10:37:13 GMT 2022","2985","","BackSpec","","BackSpec","back browser","back browser",""
