"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Feb 16 07:42:57 GMT 2022","Wed Feb 16 07:43:00 GMT 2022","3377","","doubleClick","","doubleClick","double click hidden element","double click hidden element",""
"passed","Wed Feb 16 07:43:00 GMT 2022","Wed Feb 16 07:43:03 GMT 2022","3422","","doubleClick","","doubleClick","double click disabled element","double click disabled element",""
"passed","Wed Feb 16 07:42:51 GMT 2022","Wed Feb 16 07:42:53 GMT 2022","2295","","doubleClick","","doubleClick","successful double click","successful double click",""
"passed","Wed Feb 16 07:42:53 GMT 2022","Wed Feb 16 07:42:57 GMT 2022","3502","","doubleClick","","doubleClick","double click not existing element","double click not existing element",""
"passed","Wed Feb 16 07:42:51 GMT 2022","Wed Feb 16 07:42:55 GMT 2022","4278","","BackSpec","","BackSpec","back browser","back browser",""
