"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Nov 15 11:47:28 GMT 2022","Tue Nov 15 11:47:31 GMT 2022","3315","","waitForNumberOfElements","","waitForNumberOfElements","Expect number of elements, element doesn't exists","Expect number of elements, element doesn't exists",""
"passed","Tue Nov 15 11:48:23 GMT 2022","Tue Nov 15 11:48:24 GMT 2022","1586","","SetValue","","SetValue","setValue","setValue",""
"passed","Tue Nov 15 11:48:15 GMT 2022","Tue Nov 15 11:48:16 GMT 2022","816","","SendKeysSpec","","SendKeysSpec","Add text after sending enter for new line","Add text after sending enter for new line",""
"passed","Tue Nov 15 11:47:25 GMT 2022","Tue Nov 15 11:47:26 GMT 2022","616","","GetAttributeSpec of BrowserUtils Tests","","GetAttributeSpec of BrowserUtils Tests","Validate positive result ","Validate positive result ",""
"passed","Tue Nov 15 11:48:07 GMT 2022","Tue Nov 15 11:48:09 GMT 2022","1780","","waitForDisplayed - reverse: true","","waitForDisplayed - reverse: true","disappearing element","disappearing element",""
"passed","Tue Nov 15 11:47:02 GMT 2022","Tue Nov 15 11:47:03 GMT 2022","964","","acceptAlert","","acceptAlert","no alert","no alert",""
"failed","Tue Nov 15 11:47:48 GMT 2022","Tue Nov 15 11:47:49 GMT 2022","1231","","isDisplayedInViewport","","isDisplayedInViewport","element is not displayed in viewport","element is not displayed in viewport",""
"passed","Tue Nov 15 11:48:31 GMT 2022","Tue Nov 15 11:48:35 GMT 2022","3395","","switchToIframe","","switchToIframe","Incorrect iframe selector","Incorrect iframe selector",""
"passed","Tue Nov 15 11:48:35 GMT 2022","Tue Nov 15 11:48:39 GMT 2022","3113","","waitForDisplayed","","waitForDisplayed","hidden element","hidden element",""
"passed","Tue Nov 15 11:47:20 GMT 2022","Tue Nov 15 11:47:20 GMT 2022","670","","waitForNumberOfElements","","waitForNumberOfElements","Expect number of elements equals","Expect number of elements equals",""
"failed","Tue Nov 15 11:47:49 GMT 2022","Tue Nov 15 11:47:51 GMT 2022","1327","","isDisplayedInViewport","","isDisplayedInViewport","element displayed in viewport","element displayed in viewport",""
"passed","Tue Nov 15 11:48:33 GMT 2022","Tue Nov 15 11:48:37 GMT 2022","4228","","WaitUntilSpec of BrowserUtils Tests","","WaitUntilSpec of BrowserUtils Tests","Validate text not found withing timeout and error message shown ","Validate text not found withing timeout and error message shown ",""
"passed","Tue Nov 15 11:48:11 GMT 2022","Tue Nov 15 11:48:15 GMT 2022","3833","","scrollTo","","scrollTo","fail to scroll","fail to scroll",""
"passed","Tue Nov 15 11:47:47 GMT 2022","Tue Nov 15 11:47:51 GMT 2022","3560","","moveToSpec","","moveToSpec","hoverFalse","hoverFalse",""
"passed","Tue Nov 15 11:47:00 GMT 2022","Tue Nov 15 11:47:03 GMT 2022","2760","","CloseNewTabSpec","","CloseNewTabSpec","Open new tab and then close it","Open new tab and then close it",""
"passed","Tue Nov 15 11:47:18 GMT 2022","Tue Nov 15 11:47:21 GMT 2022","2628","","waitForAlertText","","waitForAlertText","correct text","correct text",""
"passed","Tue Nov 15 11:47:59 GMT 2022","Tue Nov 15 11:47:59 GMT 2022","102","","NormalizeUrl","","NormalizeUrl","throw if url is null","throw if url is null",""
"passed","Tue Nov 15 11:47:17 GMT 2022","Tue Nov 15 11:47:19 GMT 2022","1103","","waitForUrl","","waitForUrl","correct url","correct url",""
"passed","Tue Nov 15 11:47:00 GMT 2022","Tue Nov 15 11:47:02 GMT 2022","1766","","acceptAlert","","acceptAlert","accept existing alert","accept existing alert",""
"passed","Tue Nov 15 11:47:03 GMT 2022","Tue Nov 15 11:47:04 GMT 2022","1140","","clearValue","","clearValue","clear value of text area","clear value of text area",""
"passed","Tue Nov 15 11:48:28 GMT 2022","Tue Nov 15 11:48:31 GMT 2022","3499","","switchToIframe","","switchToIframe","Outside iframe context not accessible after switch","Outside iframe context not accessible after switch",""
"passed","Tue Nov 15 11:47:21 GMT 2022","Tue Nov 15 11:47:25 GMT 2022","3774","","waitForAlertText","","waitForAlertText","incorrect text","incorrect text",""
"passed","Tue Nov 15 11:47:23 GMT 2022","Tue Nov 15 11:47:24 GMT 2022","667","","waitForText","","waitForText","correct text","correct text",""
"passed","Tue Nov 15 11:47:59 GMT 2022","Tue Nov 15 11:47:59 GMT 2022","29","","NormalizeUrl","","NormalizeUrl","throw if url is undefined","throw if url is undefined",""
"passed","Tue Nov 15 11:48:12 GMT 2022","Tue Nov 15 11:48:13 GMT 2022","720","","ScrollTo","","ScrollTo","scroll to x value","scroll to x value",""
"passed","Tue Nov 15 11:47:08 GMT 2022","Tue Nov 15 11:47:11 GMT 2022","3434","","addValue","","addValue","add value to not existing input","add value to not existing input",""
