"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Mar 14 21:05:05 GMT 2022","Mon Mar 14 21:05:18 GMT 2022","12644","","BackSpec","","BackSpec","back browser","back browser",""
"passed","Mon Mar 14 21:05:32 GMT 2022","Mon Mar 14 21:05:36 GMT 2022","3536","","expectNoAttributeValue","","expectNoAttributeValue","Exact match error thrown","Exact match error thrown",""
"passed","Mon Mar 14 21:05:29 GMT 2022","Mon Mar 14 21:05:31 GMT 2022","1858","","expectNoAttributeValue","","expectNoAttributeValue","Doesn't contains value","Doesn't contains value",""
"passed","Mon Mar 14 21:05:05 GMT 2022","Mon Mar 14 21:05:09 GMT 2022","3828","","click","","click","singleClick ","singleClick ",""
"passed","Mon Mar 14 21:05:36 GMT 2022","Mon Mar 14 21:05:37 GMT 2022","963","","findElement of BrowserUtils Tests","","findElement of BrowserUtils Tests","Fail to obtain element due to wrong path","Fail to obtain element due to wrong path",""
"passed","Mon Mar 14 21:07:03 GMT 2022","Mon Mar 14 21:07:03 GMT 2022","241","","setWindowSize","","setWindowSize","change window size","change window size",""
"passed","Mon Mar 14 21:05:08 GMT 2022","Mon Mar 14 21:05:10 GMT 2022","2003","","dragAndDrop","","dragAndDrop","drag and drop to element","drag and drop to element",""
"passed","Mon Mar 14 21:05:59 GMT 2022","Mon Mar 14 21:05:59 GMT 2022","723","","getNumberOfElements","","getNumberOfElements","undefined selector value","undefined selector value",""
"passed","Mon Mar 14 21:06:20 GMT 2022","Mon Mar 14 21:06:20 GMT 2022","25","","NormalizeUrl","","NormalizeUrl","//// to be empty","//// to be empty",""
"passed","Mon Mar 14 21:06:59 GMT 2022","Mon Mar 14 21:06:59 GMT 2022","519","","verifyFilesInZip","","verifyFilesInZip","correct list with size","correct list with size",""
"passed","Mon Mar 14 21:05:14 GMT 2022","Mon Mar 14 21:05:17 GMT 2022","3567","","doubleClick","","doubleClick","double click hidden element","double click hidden element",""
"passed","Mon Mar 14 21:06:20 GMT 2022","Mon Mar 14 21:06:20 GMT 2022","75","","NormalizeUrl","","NormalizeUrl","throw if url is undefined","throw if url is undefined",""
"passed","Mon Mar 14 21:06:48 GMT 2022","Mon Mar 14 21:06:49 GMT 2022","877","","startNetworkAudit","","startNetworkAudit","successfully start and read network audit","successfully start and read network audit",""
"passed","Mon Mar 14 21:07:09 GMT 2022","Mon Mar 14 21:07:12 GMT 2022","3195","","WaitUntilSpec of BrowserUtils Tests","","WaitUntilSpec of BrowserUtils Tests","Validate text not found within default timeout and default error message shown","Validate text not found within default timeout and default error message shown",""
"passed","Mon Mar 14 21:05:05 GMT 2022","Mon Mar 14 21:05:08 GMT 2022","3197","","clearValue","","clearValue","clear value of text","clear value of text",""
"passed","Mon Mar 14 21:06:06 GMT 2022","Mon Mar 14 21:06:07 GMT 2022","996","","getValue","","getValue","get value of text area","get value of text area",""
"passed","Mon Mar 14 21:06:30 GMT 2022","Mon Mar 14 21:06:32 GMT 2022","1967","","scrollTo","","scrollTo","scroll to element with lazy load","scroll to element with lazy load",""
"passed","Mon Mar 14 21:05:30 GMT 2022","Mon Mar 14 21:05:34 GMT 2022","4103","","waitForAttributeValue","","waitForAttributeValue","incorrect value","incorrect value",""
"passed","Mon Mar 14 21:06:59 GMT 2022","Mon Mar 14 21:07:00 GMT 2022","562","","verifyFilesInZip","","verifyFilesInZip","incorrect zip link","incorrect zip link",""
"passed","Mon Mar 14 21:05:34 GMT 2022","Mon Mar 14 21:05:37 GMT 2022","3423","","waitForAttributeValue","","waitForAttributeValue","incorrect selector","incorrect selector",""
"passed","Mon Mar 14 21:06:00 GMT 2022","Mon Mar 14 21:06:04 GMT 2022","3630","","GetText of BrowserUtils Tests","","GetText of BrowserUtils Tests","Validate element not exist error thrown","Validate element not exist error thrown",""
"passed","Mon Mar 14 21:07:03 GMT 2022","Mon Mar 14 21:07:07 GMT 2022","3436","","waitForDisplayed","","waitForDisplayed","not existing element","not existing element",""
"passed","Mon Mar 14 21:05:08 GMT 2022","Mon Mar 14 21:05:10 GMT 2022","1646","","acceptAlert","","acceptAlert","no alert","no alert",""
"passed","Mon Mar 14 21:06:07 GMT 2022","Mon Mar 14 21:06:08 GMT 2022","724","","isEnabled","","isEnabled","check disabled element","check disabled element",""
"passed","Mon Mar 14 21:06:50 GMT 2022","Mon Mar 14 21:06:52 GMT 2022","1575","","switchToIframe","","switchToIframe","Switch to iframe, header text at iFrame 2","Switch to iframe, header text at iFrame 2",""
"passed","Mon Mar 14 21:06:40 GMT 2022","Mon Mar 14 21:06:41 GMT 2022","1335","","selectByValue","","selectByValue","select by none existing value","select by none existing value",""
"passed","Mon Mar 14 21:06:42 GMT 2022","Mon Mar 14 21:06:43 GMT 2022","636","","setCookies","","setCookies","validate cookie value","validate cookie value",""
