"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Mar 22 08:19:02 GMT 2022","Tue Mar 22 08:19:02 GMT 2022","442","","setCookies","","setCookies","validate cookie value","validate cookie value",""
"passed","Tue Mar 22 08:19:13 GMT 2022","Tue Mar 22 08:19:16 GMT 2022","3600","","switchToIframe","","switchToIframe","Outside iframe context not accessible after switch","Outside iframe context not accessible after switch",""
"passed","Tue Mar 22 08:17:47 GMT 2022","Tue Mar 22 08:17:49 GMT 2022","2143","","dismissAlert","","dismissAlert","dismiss existing alert","dismiss existing alert",""
"passed","Tue Mar 22 08:19:01 GMT 2022","Tue Mar 22 08:19:02 GMT 2022","844","","SendKeysSpec","","SendKeysSpec","send an array of strings","send an array of strings",""
"passed","Tue Mar 22 08:19:14 GMT 2022","Tue Mar 22 08:19:14 GMT 2022","35","","TestUtilsSpec: randomStringTest","","TestUtilsSpec: randomStringTest","default random string length","default random string length",""
"passed","Tue Mar 22 08:19:17 GMT 2022","Tue Mar 22 08:19:18 GMT 2022","336","","verifyFilesInZip","","verifyFilesInZip","incorrect zip link","incorrect zip link",""
"passed","Tue Mar 22 08:18:03 GMT 2022","Tue Mar 22 08:18:06 GMT 2022","2243","","waitForAlertText","","waitForAlertText","correct text","correct text",""
"passed","Tue Mar 22 08:17:50 GMT 2022","Tue Mar 22 08:17:50 GMT 2022","938","","execute","","execute","get string result","get string result",""
"passed","Tue Mar 22 08:18:44 GMT 2022","Tue Mar 22 08:18:44 GMT 2022","37","","NormalizeUrl","","NormalizeUrl","//// to be empty","//// to be empty",""
"passed","Tue Mar 22 08:19:14 GMT 2022","Tue Mar 22 08:19:14 GMT 2022","20","","TestUtilsSpec: randomStringTest","","TestUtilsSpec: randomStringTest","strings are randoms","strings are randoms",""
"passed","Tue Mar 22 08:19:17 GMT 2022","Tue Mar 22 08:19:21 GMT 2022","3598","","waitForClickable","","waitForClickable","not clickable element","not clickable element",""
"passed","Tue Mar 22 08:18:10 GMT 2022","Tue Mar 22 08:18:13 GMT 2022","3293","","waitForAttributeValue","","waitForAttributeValue","incorrect selector","incorrect selector",""
"passed","Tue Mar 22 08:18:13 GMT 2022","Tue Mar 22 08:18:14 GMT 2022","416","","GetCookieSpec","","GetCookieSpec","get cookie by value","get cookie by value",""
"passed","Tue Mar 22 08:17:47 GMT 2022","Tue Mar 22 08:17:49 GMT 2022","1767","","DeleteCookieSpec","","DeleteCookieSpec","expect empty cookie","expect empty cookie",""
"passed","Tue Mar 22 08:18:44 GMT 2022","Tue Mar 22 08:18:44 GMT 2022","38","","NormalizeUrl","","NormalizeUrl","throw if url is undefined","throw if url is undefined",""
"passed","Tue Mar 22 08:17:51 GMT 2022","Tue Mar 22 08:17:55 GMT 2022","4065","","addValue","","addValue","add value to disabled input","add value to disabled input",""
"passed","Tue Mar 22 08:17:47 GMT 2022","Tue Mar 22 08:17:51 GMT 2022","3285","","doubleClick","","doubleClick","successful double click","successful double click",""
"passed","Tue Mar 22 08:19:14 GMT 2022","Tue Mar 22 08:19:14 GMT 2022","26","","TestUtilsSpec: randomStringTest","","TestUtilsSpec: randomStringTest","random string of provided length","random string of provided length",""
"passed","Tue Mar 22 08:18:16 GMT 2022","Tue Mar 22 08:18:19 GMT 2022","3343","","getCssProperty","","getCssProperty","incorrect selector of an element","incorrect selector of an element",""
"passed","Tue Mar 22 08:19:02 GMT 2022","Tue Mar 22 08:19:03 GMT 2022","813","","SendKeysSpec","","SendKeysSpec","Add text after sending enter for new line","Add text after sending enter for new line",""
"passed","Tue Mar 22 08:18:51 GMT 2022","Tue Mar 22 08:18:51 GMT 2022","437","","waitForDisplayed - reverse: true","","waitForDisplayed - reverse: true","notDisplayed but exist element ","notDisplayed but exist element ",""
"passed","Tue Mar 22 08:17:47 GMT 2022","Tue Mar 22 08:17:49 GMT 2022","1990","","dragAndDrop","","dragAndDrop","drag and drop to coordinate","drag and drop to coordinate",""
"passed","Tue Mar 22 08:19:23 GMT 2022","Tue Mar 22 08:19:26 GMT 2022","3139","","waitForEnabled","","waitForEnabled","element not exists","element not exists",""
"passed","Tue Mar 22 08:19:23 GMT 2022","Tue Mar 22 08:19:26 GMT 2022","3130","","waitForDisplayed","","waitForDisplayed","hidden element","hidden element",""
"passed","Tue Mar 22 08:18:14 GMT 2022","Tue Mar 22 08:18:18 GMT 2022","3609","","expectNoAttributeValue","","expectNoAttributeValue","Attribute not exists","Attribute not exists",""
"passed","Tue Mar 22 08:19:24 GMT 2022","Tue Mar 22 08:19:28 GMT 2022","3144","","WaitUntilSpec of BrowserUtils Tests","","WaitUntilSpec of BrowserUtils Tests","Validate text not found within default timeout and default error message shown","Validate text not found within default timeout and default error message shown",""
"passed","Tue Mar 22 08:18:59 GMT 2022","Tue Mar 22 08:19:01 GMT 2022","1435","","SendKeysSpec","","SendKeysSpec","send string","send string",""
"passed","Tue Mar 22 08:18:10 GMT 2022","Tue Mar 22 08:18:14 GMT 2022","3695","","waitForAlertText","","waitForAlertText","no alert","no alert",""
"passed","Tue Mar 22 08:19:19 GMT 2022","Tue Mar 22 08:19:23 GMT 2022","3249","","waitForEnabled","","waitForEnabled","element disabled","element disabled",""
"passed","Tue Mar 22 08:18:11 GMT 2022","Tue Mar 22 08:18:12 GMT 2022","460","","findElement of BrowserUtils Tests","","findElement of BrowserUtils Tests","Fail to obtain element due to wrong path","Fail to obtain element due to wrong path",""
"passed","Tue Mar 22 08:18:56 GMT 2022","Tue Mar 22 08:18:56 GMT 2022","726","","ScrollTo","","ScrollTo","scroll to y value","scroll to y value",""
"passed","Tue Mar 22 08:18:07 GMT 2022","Tue Mar 22 08:18:08 GMT 2022","1001","","waitForText","","waitForText","correct text","correct text",""
"passed","Tue Mar 22 08:17:47 GMT 2022","Tue Mar 22 08:17:50 GMT 2022","2348","","clearValue","","clearValue","clear value of text","clear value of text",""
"passed","Tue Mar 22 08:17:49 GMT 2022","Tue Mar 22 08:17:51 GMT 2022","1073","","dismissAlert","","dismissAlert","no alert","no alert",""
"passed","Tue Mar 22 08:17:47 GMT 2022","Tue Mar 22 08:17:49 GMT 2022","1874","","acceptAlert","","acceptAlert","accept existing alert","accept existing alert",""
"passed","Tue Mar 22 08:19:20 GMT 2022","Tue Mar 22 08:19:20 GMT 2022","176","","setWindowSize","","setWindowSize","change window size","change window size",""
"passed","Tue Mar 22 08:18:07 GMT 2022","Tue Mar 22 08:18:07 GMT 2022","742","","expectNoAttributeValue","","expectNoAttributeValue","Contains word substring","Contains word substring",""
"passed","Tue Mar 22 08:19:07 GMT 2022","Tue Mar 22 08:19:08 GMT 2022","945","","startNetworkAudit","","startNetworkAudit","successfully start and read network audit","successfully start and read network audit",""
"passed","Tue Mar 22 08:18:15 GMT 2022","Tue Mar 22 08:18:19 GMT 2022","3400","","waitForNumberOfElements","","waitForNumberOfElements","Expect number of elements, element doesn't exists","Expect number of elements, element doesn't exists",""
"passed","Tue Mar 22 08:18:11 GMT 2022","Tue Mar 22 08:18:12 GMT 2022","577","","waitForNumberOfElements","","waitForNumberOfElements","Expect 0 elements equals","Expect 0 elements equals",""
"passed","Tue Mar 22 08:19:17 GMT 2022","Tue Mar 22 08:19:17 GMT 2022","399","","verifyFilesInZip","","verifyFilesInZip","correct list with size","correct list with size",""
"passed","Tue Mar 22 08:17:47 GMT 2022","Tue Mar 22 08:17:50 GMT 2022","2081","","execute","","execute","successful execution","successful execution",""
"passed","Tue Mar 22 08:18:10 GMT 2022","Tue Mar 22 08:18:14 GMT 2022","3757","","expectNoAttributeValue","","expectNoAttributeValue","Element not exists","Element not exists",""
"passed","Tue Mar 22 08:19:17 GMT 2022","Tue Mar 22 08:19:17 GMT 2022","358","","verifyFilesInZip","","verifyFilesInZip","correct list with incorrect size","correct list with incorrect size",""
"passed","Tue Mar 22 08:18:47 GMT 2022","Tue Mar 22 08:18:51 GMT 2022","3936","","waitForDisplayed - reverse: true","","waitForDisplayed - reverse: true","displayed element","displayed element",""
"passed","Tue Mar 22 08:17:51 GMT 2022","Tue Mar 22 08:17:55 GMT 2022","4015","","doubleClick","","doubleClick","double click not existing element","double click not existing element",""
"passed","Tue Mar 22 08:18:54 GMT 2022","Tue Mar 22 08:18:55 GMT 2022","1370","","scrollTo","","scrollTo","scroll to element with lazy load","scroll to element with lazy load",""
"passed","Tue Mar 22 08:18:08 GMT 2022","Tue Mar 22 08:18:12 GMT 2022","3485","","waitForText","","waitForText","hidden text","hidden text",""
"passed","Tue Mar 22 08:19:20 GMT 2022","Tue Mar 22 08:19:23 GMT 2022","3256","","waitForDisplayed","","waitForDisplayed","not existing element","not existing element",""
"passed","Tue Mar 22 08:19:11 GMT 2022","Tue Mar 22 08:19:12 GMT 2022","1059","","SwitchToParentIframe","","SwitchToParentIframe","Switch from iframe to Iframe parent","Switch from iframe to Iframe parent",""
"passed","Tue Mar 22 08:19:12 GMT 2022","Tue Mar 22 08:19:13 GMT 2022","1454","","tab actions","","tab actions","switch to tab","switch to tab",""
"passed","Tue Mar 22 08:17:50 GMT 2022","Tue Mar 22 08:17:52 GMT 2022","2175","","click","","click","doubleClick","doubleClick",""
"passed","Tue Mar 22 08:17:51 GMT 2022","Tue Mar 22 08:17:51 GMT 2022","891","","dragAndDrop","","dragAndDrop","drag and drop to undefined element","drag and drop to undefined element",""
"passed","Tue Mar 22 08:18:13 GMT 2022","Tue Mar 22 08:18:17 GMT 2022","3456","","waitForText","","waitForText","fail on case sensitive","fail on case sensitive",""
"passed","Tue Mar 22 08:17:51 GMT 2022","Tue Mar 22 08:17:52 GMT 2022","942","","dragAndDrop","","dragAndDrop","drag and drop to non integer coordinate","drag and drop to non integer coordinate",""
"passed","Tue Mar 22 08:19:12 GMT 2022","Tue Mar 22 08:19:12 GMT 2022","551","","SwitchToParentIframe","","SwitchToParentIframe","Check to parent iframe without error","Check to parent iframe without error",""
"passed","Tue Mar 22 08:19:21 GMT 2022","Tue Mar 22 08:19:21 GMT 2022","151","","waitForClickable","","waitForClickable","reverse: true","reverse: true",""
"passed","Tue Mar 22 08:17:52 GMT 2022","Tue Mar 22 08:17:56 GMT 2022","3420","","dragAndDrop","","dragAndDrop","drag and drop to non existing element","drag and drop to non existing element",""
"passed","Tue Mar 22 08:18:28 GMT 2022","Tue Mar 22 08:18:29 GMT 2022","901","","GetText of BrowserUtils Tests","","GetText of BrowserUtils Tests","Validate single result ","Validate single result ",""
"passed","Tue Mar 22 08:18:56 GMT 2022","Tue Mar 22 08:19:00 GMT 2022","3765","","scrollTo","","scrollTo","fail to scroll","fail to scroll",""
"passed","Tue Mar 22 08:18:15 GMT 2022","Tue Mar 22 08:18:16 GMT 2022","658","","getCssProperty","","getCssProperty","retrieve css property","retrieve css property",""
"passed","Tue Mar 22 08:17:50 GMT 2022","Tue Mar 22 08:17:52 GMT 2022","1122","","execute","","execute","failing execution","failing execution",""
"passed","Tue Mar 22 08:19:16 GMT 2022","Tue Mar 22 08:19:17 GMT 2022","711","","verifyFilesInZip","","verifyFilesInZip","correct list without size","correct list without size",""
"passed","Tue Mar 22 08:18:53 GMT 2022","Tue Mar 22 08:18:53 GMT 2022","764","","ScrollingIntoViewSpec","","ScrollingIntoViewSpec","scrollIntoView to element outside of viewport","scrollIntoView to element outside of viewport",""
"passed","Tue Mar 22 08:18:06 GMT 2022","Tue Mar 22 08:18:09 GMT 2022","3552","","waitForUrl","","waitForUrl","incorrect url","incorrect url",""
"passed","Tue Mar 22 08:18:17 GMT 2022","Tue Mar 22 08:18:20 GMT 2022","3390","","waitForText","","waitForText","fail on wrong text","fail on wrong text",""
"passed","Tue Mar 22 08:18:31 GMT 2022","Tue Mar 22 08:18:31 GMT 2022","673","","GetUrlSpec","","GetUrlSpec","get url","get url",""
