"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Tue Mar 08 14:02:24 GMT 2022","Tue Mar 08 14:02:26 GMT 2022","1880","","waitForAttributeValue","","waitForAttributeValue","incorrect attribute","incorrect attribute",""
"passed","Tue Mar 08 14:03:08 GMT 2022","Tue Mar 08 14:03:08 GMT 2022","32","","NormalizeUrl","","NormalizeUrl","expect / removed","expect / removed",""
"failed","Tue Mar 08 14:02:45 GMT 2022","Tue Mar 08 14:02:47 GMT 2022","1843","","getNumberOfElements","","getNumberOfElements","get number of existing elements","get number of existing elements",""
"failed","Tue Mar 08 14:03:36 GMT 2022","Tue Mar 08 14:03:38 GMT 2022","2078","","switchToIframe","","switchToIframe","iframe 2 not available after switch to iframe 1","iframe 2 not available after switch to iframe 1",""
"passed","Tue Mar 08 14:02:52 GMT 2022","Tue Mar 08 14:02:53 GMT 2022","659","","IsDisplayed","","IsDisplayed","displayed false","displayed false",""
"failed","Tue Mar 08 14:03:29 GMT 2022","Tue Mar 08 14:03:31 GMT 2022","1753","","SendKeysSpec","","SendKeysSpec","send an array of strings","send an array of strings",""
"failed","Tue Mar 08 14:01:59 GMT 2022","Tue Mar 08 14:02:02 GMT 2022","2869","","addValue","","addValue","add value to existing input","add value to existing input",""
"broken","Tue Mar 08 14:03:29 GMT 2022","Tue Mar 08 14:03:30 GMT 2022","1496","","setCookies","","setCookies","validate cookie name","validate cookie name",""
"failed","Tue Mar 08 14:02:43 GMT 2022","Tue Mar 08 14:02:45 GMT 2022","1844","","getSizeSpec","","getSizeSpec","get element size","get element size",""
"failed","Tue Mar 08 14:02:31 GMT 2022","Tue Mar 08 14:02:32 GMT 2022","1634","","waitForText","","waitForText","fail on wrong text","fail on wrong text",""
"failed","Tue Mar 08 14:03:16 GMT 2022","Tue Mar 08 14:03:17 GMT 2022","1275","","scrollTo","","scrollTo","scroll to already loaded element","scroll to already loaded element",""
"failed","Tue Mar 08 14:01:55 GMT 2022","Tue Mar 08 14:01:58 GMT 2022","3348","","DeleteCookieSpec","","DeleteCookieSpec","expect empty cookie","expect empty cookie",""
"failed","Tue Mar 08 14:02:02 GMT 2022","Tue Mar 08 14:02:04 GMT 2022","2010","","addValue","","addValue","add value to disabled input","add value to disabled input",""
