"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Nov 30 08:57:08 GMT 2022","Wed Nov 30 08:57:08 GMT 2022","143","","setWindowSize","","setWindowSize","change window size","change window size",""
"passed","Wed Nov 30 08:54:05 GMT 2022","Wed Nov 30 08:54:05 GMT 2022","209","","GetAttributeSpec of BrowserUtils Tests","","GetAttributeSpec of BrowserUtils Tests","should return null on not existing attribute","should return null on not existing attribute",""
"passed","Wed Nov 30 08:53:35 GMT 2022","Wed Nov 30 08:53:38 GMT 2022","2904","","CloseNewTabSpec","","CloseNewTabSpec","Open new tab and then close it","Open new tab and then close it",""
"passed","Wed Nov 30 08:55:45 GMT 2022","Wed Nov 30 08:55:45 GMT 2022","20","","NormalizeUrl","","NormalizeUrl","empty string","empty string",""
"passed","Wed Nov 30 08:53:34 GMT 2022","Wed Nov 30 08:53:36 GMT 2022","1900","","dismissAlert","","dismissAlert","dismiss existing alert","dismiss existing alert",""
"passed","Wed Nov 30 08:54:00 GMT 2022","Wed Nov 30 08:54:01 GMT 2022","231","","findElement of BrowserUtils Tests","","findElement of BrowserUtils Tests","Check Result contains element key (object)","Check Result contains element key (object)",""
"passed","Wed Nov 30 08:56:43 GMT 2022","Wed Nov 30 08:57:43 GMT 2022","60235","","switchToIframe","","switchToIframe","Incorrect iframe selector","Incorrect iframe selector",""
"passed","Wed Nov 30 08:54:52 GMT 2022","Wed Nov 30 08:54:52 GMT 2022","345","","moveToSpec","","moveToSpec","hoverTrue","hoverTrue",""
"passed","Wed Nov 30 08:56:24 GMT 2022","Wed Nov 30 08:56:24 GMT 2022","257","","setCookies","","setCookies","expect unique cookie","expect unique cookie",""
"passed","Wed Nov 30 08:56:52 GMT 2022","Wed Nov 30 08:56:52 GMT 2022","17","","TestUtilsSpec: extractNumbersFromString","","TestUtilsSpec: extractNumbersFromString","string contains letters and numbers","string contains letters and numbers",""
"passed","Wed Nov 30 08:54:08 GMT 2022","Wed Nov 30 08:54:09 GMT 2022","275","","GetCookieSpec","","GetCookieSpec","expect unique cookie","expect unique cookie",""
"passed","Wed Nov 30 08:56:12 GMT 2022","Wed Nov 30 08:56:12 GMT 2022","231","","selectByValue","","selectByValue","select by none existing value","select by none existing value",""
"passed","Wed Nov 30 08:53:39 GMT 2022","Wed Nov 30 08:53:40 GMT 2022","1158","","addValue","","addValue","add value to existing input","add value to existing input",""
"passed","Wed Nov 30 08:56:50 GMT 2022","Wed Nov 30 08:56:51 GMT 2022","299","","waitForDisplayed - reverse: true","","waitForDisplayed - reverse: true","not exist element ","not exist element ",""
"passed","Wed Nov 30 08:55:56 GMT 2022","Wed Nov 30 08:55:56 GMT 2022","458","","RefreshSpec","","RefreshSpec","RefreshTrue","RefreshTrue",""
"passed","Wed Nov 30 08:53:31 GMT 2022","Wed Nov 30 08:53:43 GMT 2022","11536","","BackSpec","","BackSpec","back browser","back browser",""
"passed","Wed Nov 30 08:55:45 GMT 2022","Wed Nov 30 08:55:45 GMT 2022","8","","NormalizeUrl","","NormalizeUrl","throw if url is undefined","throw if url is undefined",""
"passed","Wed Nov 30 08:53:36 GMT 2022","Wed Nov 30 08:53:38 GMT 2022","2751","","click","","click","doubleClick","doubleClick",""
"passed","Wed Nov 30 08:53:40 GMT 2022","Wed Nov 30 08:54:40 GMT 2022","60506","","addValue","","addValue","add value to disabled input","add value to disabled input",""
"passed","Wed Nov 30 08:54:20 GMT 2022","Wed Nov 30 08:54:20 GMT 2022","244","","getLocation","","getLocation","get element Location","get element Location",""
"passed","Wed Nov 30 08:56:01 GMT 2022","Wed Nov 30 08:56:01 GMT 2022","520","","RightClickSpec","","RightClickSpec","RightClick ","RightClick ",""
"passed","Wed Nov 30 08:53:56 GMT 2022","Wed Nov 30 08:53:57 GMT 2022","500","","execute","","execute","failing execution","failing execution",""
"passed","Wed Nov 30 08:54:44 GMT 2022","Wed Nov 30 08:54:44 GMT 2022","207","","GetUrlSpec","","GetUrlSpec","get url","get url",""
"passed","Wed Nov 30 08:55:02 GMT 2022","Wed Nov 30 08:55:03 GMT 2022","235","","IsDisplayed","","IsDisplayed","displayed true","displayed true",""
"passed","Wed Nov 30 08:56:52 GMT 2022","Wed Nov 30 08:56:52 GMT 2022","25","","TestUtilsSpec: isTimePassed","","TestUtilsSpec: isTimePassed","expect to return true","expect to return true",""
"passed","Wed Nov 30 08:55:40 GMT 2022","Wed Nov 30 08:55:41 GMT 2022","308","","isSelected","","isSelected","element selected","element selected",""
"passed","Wed Nov 30 08:54:36 GMT 2022","Wed Nov 30 08:54:37 GMT 2022","297","","GetText of BrowserUtils Tests","","GetText of BrowserUtils Tests","Validate single result ","Validate single result ",""
"passed","Wed Nov 30 08:53:55 GMT 2022","Wed Nov 30 08:53:56 GMT 2022","974","","waitForNumberOfElements","","waitForNumberOfElements","Expect number of elements equals","Expect number of elements equals",""
"passed","Wed Nov 30 08:56:19 GMT 2022","Wed Nov 30 08:56:20 GMT 2022","308","","SendKeysSpec","","SendKeysSpec","Add text after sending enter for new line","Add text after sending enter for new line",""
"passed","Wed Nov 30 08:53:36 GMT 2022","Wed Nov 30 08:53:37 GMT 2022","843","","dismissAlert","","dismissAlert","no alert","no alert",""
"passed","Wed Nov 30 08:53:55 GMT 2022","Wed Nov 30 08:53:56 GMT 2022","1195","","waitForAttributeValue","","waitForAttributeValue","correct value","correct value",""
"passed","Wed Nov 30 08:56:08 GMT 2022","Wed Nov 30 08:56:08 GMT 2022","193","","ScrollTo","","ScrollTo","scroll to x value","scroll to x value",""
"passed","Wed Nov 30 08:57:03 GMT 2022","Wed Nov 30 08:58:03 GMT 2022","60263","","waitForDisplayed","","waitForDisplayed","not existing element","not existing element",""
"passed","Wed Nov 30 08:56:51 GMT 2022","Wed Nov 30 08:56:51 GMT 2022","20","","TestUtilsSpec: randomStringTest","","TestUtilsSpec: randomStringTest","default random string length","default random string length",""
"passed","Wed Nov 30 08:53:36 GMT 2022","Wed Nov 30 08:53:39 GMT 2022","2689","","addValue","","addValue","add value to empty input","add value to empty input",""
"passed","Wed Nov 30 08:56:51 GMT 2022","Wed Nov 30 08:56:52 GMT 2022","1340","","waitForDisplayed - reverse: true","","waitForDisplayed - reverse: true","disappearing element","disappearing element",""
"passed","Wed Nov 30 08:54:16 GMT 2022","Wed Nov 30 08:54:16 GMT 2022","204","","getCssProperty","","getCssProperty","incorrect css property","incorrect css property",""
"passed","Wed Nov 30 08:55:39 GMT 2022","Wed Nov 30 08:56:39 GMT 2022","60212","","doubleClick","","doubleClick","double click disabled element","double click disabled element",""
"passed","Wed Nov 30 08:55:59 GMT 2022","Wed Nov 30 08:57:00 GMT 2022","60478","","waitForText","","waitForText","fail on wrong text","fail on wrong text",""
"passed","Wed Nov 30 08:56:24 GMT 2022","Wed Nov 30 08:56:25 GMT 2022","156","","setCookies","","setCookies","validate cookie value","validate cookie value",""
"passed","Wed Nov 30 08:56:07 GMT 2022","Wed Nov 30 08:57:07 GMT 2022","60417","","scrollTo","","scrollTo","fail to scroll","fail to scroll",""
"passed","Wed Nov 30 08:56:11 GMT 2022","Wed Nov 30 08:56:12 GMT 2022","389","","selectByValue","","selectByValue","select by existing value","select by existing value",""
"passed","Wed Nov 30 08:54:28 GMT 2022","Wed Nov 30 08:54:28 GMT 2022","256","","getNumberOfElements","","getNumberOfElements","get number of existing elements","get number of existing elements",""
"passed","Wed Nov 30 08:55:14 GMT 2022","Wed Nov 30 08:56:14 GMT 2022","60189","","waitForExist","","waitForExist","not existing element","not existing element",""
"passed","Wed Nov 30 08:55:50 GMT 2022","Wed Nov 30 08:55:51 GMT 2022","1449","","waitForExist reverse:true","","waitForExist reverse:true","disappearing element","disappearing element",""
"passed","Wed Nov 30 08:54:13 GMT 2022","Wed Nov 30 08:54:16 GMT 2022","3174","","getCssProperty","","getCssProperty","incorrect selector of an element","incorrect selector of an element",""
"passed","Wed Nov 30 08:53:37 GMT 2022","Wed Nov 30 08:53:39 GMT 2022","1731","","dragAndDrop","","dragAndDrop","drag and drop to element","drag and drop to element",""
"passed","Wed Nov 30 08:54:52 GMT 2022","Wed Nov 30 08:55:52 GMT 2022","60159","","moveToSpec","","moveToSpec","hoverFalse","hoverFalse",""
"passed","Wed Nov 30 08:55:07 GMT 2022","Wed Nov 30 08:55:10 GMT 2022","3167","","isEnabled","","isEnabled","check not existing element","check not existing element",""
"passed","Wed Nov 30 08:53:36 GMT 2022","Wed Nov 30 08:53:38 GMT 2022","1562","","clearValue","","clearValue","clear value of text area","clear value of text area",""
"passed","Wed Nov 30 08:57:08 GMT 2022","Wed Nov 30 08:58:08 GMT 2022","60277","","waitForEnabled","","waitForEnabled","element disabled","element disabled",""
"passed","Wed Nov 30 08:57:07 GMT 2022","Wed Nov 30 08:57:11 GMT 2022","4374","","WaitUntilSpec of BrowserUtils Tests","","WaitUntilSpec of BrowserUtils Tests","Validate text not found withing timeout and error message shown ","Validate text not found withing timeout and error message shown ",""
"passed","Wed Nov 30 08:55:50 GMT 2022","Wed Nov 30 08:56:50 GMT 2022","60380","","waitForDisplayed - reverse: true","","waitForDisplayed - reverse: true","displayed element","displayed element",""
"passed","Wed Nov 30 08:58:01 GMT 2022","Wed Nov 30 08:58:02 GMT 2022","1166","","waitForClickable","","waitForClickable","custom options","custom options",""
"passed","Wed Nov 30 08:54:57 GMT 2022","Wed Nov 30 08:55:57 GMT 2022","60276","","waitForAttributeValue","","waitForAttributeValue","incorrect selector","incorrect selector",""
"passed","Wed Nov 30 08:53:35 GMT 2022","Wed Nov 30 08:53:37 GMT 2022","1716","","DeleteCookieSpec","","DeleteCookieSpec","expect empty cookie","expect empty cookie",""
"passed","Wed Nov 30 08:56:52 GMT 2022","Wed Nov 30 08:56:52 GMT 2022","7","","TestUtilsSpec: isTimePassed","","TestUtilsSpec: isTimePassed","expect to return false","expect to return false",""
"passed","Wed Nov 30 08:55:14 GMT 2022","Wed Nov 30 08:55:14 GMT 2022","250","","waitForExist","","waitForExist","existing element","existing element",""
"passed","Wed Nov 30 08:53:40 GMT 2022","Wed Nov 30 08:54:41 GMT 2022","60545","","dragAndDrop","","dragAndDrop","drag and drop to non existing element","drag and drop to non existing element",""
"passed","Wed Nov 30 08:53:35 GMT 2022","Wed Nov 30 08:53:37 GMT 2022","1444","","acceptAlert","","acceptAlert","no alert","no alert",""
"passed","Wed Nov 30 08:57:01 GMT 2022","Wed Nov 30 08:57:03 GMT 2022","1639","","waitForDisplayed","","waitForDisplayed","wait for visible element","wait for visible element",""
"passed","Wed Nov 30 08:56:59 GMT 2022","Wed Nov 30 08:57:00 GMT 2022","626","","verifyFilesInZip","","verifyFilesInZip","correct list with incorrect size","correct list with incorrect size",""
"passed","Wed Nov 30 08:56:47 GMT 2022","Wed Nov 30 08:56:47 GMT 2022","375","","tab actions","","tab actions","switch to tab","switch to tab",""
"passed","Wed Nov 30 08:56:02 GMT 2022","Wed Nov 30 08:56:02 GMT 2022","432","","ScrollingIntoViewSpec","","ScrollingIntoViewSpec","scrollIntoView to element outside of viewport","scrollIntoView to element outside of viewport",""
"passed","Wed Nov 30 08:54:28 GMT 2022","Wed Nov 30 08:54:28 GMT 2022","150","","getNumberOfElements","","getNumberOfElements","undefined selector value","undefined selector value",""
"passed","Wed Nov 30 08:53:54 GMT 2022","Wed Nov 30 08:54:54 GMT 2022","60533","","waitForUrl","","waitForUrl","incorrect url","incorrect url",""
"passed","Wed Nov 30 08:57:11 GMT 2022","Wed Nov 30 08:58:11 GMT 2022","60156","","WaitUntilSpec of BrowserUtils Tests","","WaitUntilSpec of BrowserUtils Tests","Validate text not found within default timeout and default error message shown","Validate text not found within default timeout and default error message shown",""
"passed","Wed Nov 30 08:54:16 GMT 2022","Wed Nov 30 08:54:16 GMT 2022","164","","getCssProperty","","getCssProperty","null params","null params",""
"passed","Wed Nov 30 08:55:45 GMT 2022","Wed Nov 30 08:55:45 GMT 2022","17","","NormalizeUrl","","NormalizeUrl","throw if url is null","throw if url is null",""
"passed","Wed Nov 30 08:58:08 GMT 2022","Wed Nov 30 08:59:08 GMT 2022","60171","","waitForEnabled","","waitForEnabled","element not exists","element not exists",""
"passed","Wed Nov 30 08:56:47 GMT 2022","Wed Nov 30 08:56:47 GMT 2022","361","","tab actions","","tab actions","get tab ids","get tab ids",""
"passed","Wed Nov 30 08:53:56 GMT 2022","Wed Nov 30 08:53:57 GMT 2022","822","","waitForText","","waitForText","correct text","correct text",""
"passed","Wed Nov 30 08:54:57 GMT 2022","Wed Nov 30 08:54:59 GMT 2022","1599","","waitForText","","waitForText","dynamic text","dynamic text",""
"passed","Wed Nov 30 08:56:06 GMT 2022","Wed Nov 30 08:56:07 GMT 2022","618","","scrollTo","","scrollTo","scroll to element with lazy load","scroll to element with lazy load",""
"passed","Wed Nov 30 08:57:06 GMT 2022","Wed Nov 30 08:57:07 GMT 2022","653","","WaitUntilSpec of BrowserUtils Tests","","WaitUntilSpec of BrowserUtils Tests","Validate text found within given timeout ","Validate text found within given timeout ",""
"passed","Wed Nov 30 08:55:45 GMT 2022","Wed Nov 30 08:55:45 GMT 2022","7","","NormalizeUrl","","NormalizeUrl","//// to be empty","//// to be empty",""
"passed","Wed Nov 30 08:56:20 GMT 2022","Wed Nov 30 08:56:20 GMT 2022","270","","SendKeysSpec","","SendKeysSpec","Special Key Emoji","Special Key Emoji",""
"passed","Wed Nov 30 08:55:57 GMT 2022","Wed Nov 30 08:56:58 GMT 2022","60203","","waitForNumberOfElements","","waitForNumberOfElements","Expect number of elements, element doesn't exists","Expect number of elements, element doesn't exists",""
"passed","Wed Nov 30 08:56:19 GMT 2022","Wed Nov 30 08:56:19 GMT 2022","340","","SendKeysSpec","","SendKeysSpec","send an array of strings","send an array of strings",""
"passed","Wed Nov 30 08:55:07 GMT 2022","Wed Nov 30 08:55:07 GMT 2022","275","","isEnabled","","isEnabled","check enabled element","check enabled element",""
"passed","Wed Nov 30 08:55:45 GMT 2022","Wed Nov 30 08:55:45 GMT 2022","477","","url","","url","navigate successfully","navigate successfully",""
"passed","Wed Nov 30 08:53:33 GMT 2022","Wed Nov 30 08:53:35 GMT 2022","2303","","acceptAlert","","acceptAlert","accept existing alert","accept existing alert",""
"passed","Wed Nov 30 08:54:56 GMT 2022","Wed Nov 30 08:55:56 GMT 2022","60347","","waitForAlertText","","waitForAlertText","no alert","no alert",""
"passed","Wed Nov 30 08:56:02 GMT 2022","Wed Nov 30 08:56:02 GMT 2022","301","","ScrollingIntoViewSpec","","ScrollingIntoViewSpec","scrollIntoView to element in viewport","scrollIntoView to element in viewport",""
"passed","Wed Nov 30 08:54:04 GMT 2022","Wed Nov 30 08:54:05 GMT 2022","323","","GetAttributeSpec of BrowserUtils Tests","","GetAttributeSpec of BrowserUtils Tests","Validate positive result ","Validate positive result ",""
"passed","Wed Nov 30 08:55:45 GMT 2022","Wed Nov 30 08:55:45 GMT 2022","16","","NormalizeUrl","","NormalizeUrl","expect / removed","expect / removed",""
"passed","Wed Nov 30 08:56:51 GMT 2022","Wed Nov 30 08:56:51 GMT 2022","9","","TestUtilsSpec: randomStringTest","","TestUtilsSpec: randomStringTest","strings are randoms","strings are randoms",""
"passed","Wed Nov 30 08:54:13 GMT 2022","Wed Nov 30 08:54:13 GMT 2022","266","","getCssProperty","","getCssProperty","retrieve css property","retrieve css property",""
"passed","Wed Nov 30 08:54:28 GMT 2022","Wed Nov 30 08:54:28 GMT 2022","154","","getNumberOfElements","","getNumberOfElements","get number of not existing elements","get number of not existing elements",""
"passed","Wed Nov 30 08:56:07 GMT 2022","Wed Nov 30 08:56:08 GMT 2022","271","","ScrollTo","","ScrollTo","scroll to y value","scroll to y value",""
"passed","Wed Nov 30 08:56:40 GMT 2022","Wed Nov 30 08:56:43 GMT 2022","3292","","switchToIframe","","switchToIframe","Outside iframe context not accessible after switch","Outside iframe context not accessible after switch",""
"passed","Wed Nov 30 08:54:32 GMT 2022","Wed Nov 30 08:54:32 GMT 2022","230","","GetTestDataFileSpec","","GetTestDataFileSpec","Check get test data from env file","Check get test data from env file",""
"passed","Wed Nov 30 08:56:18 GMT 2022","Wed Nov 30 08:56:19 GMT 2022","453","","SendKeysSpec","","SendKeysSpec","send string","send string",""
