"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Feb 17 13:23:37 GMT 2022","Thu Feb 17 13:23:41 GMT 2022","3922","","addValue","","addValue","add value to disabled input","add value to disabled input",""
"passed","Thu Feb 17 13:24:00 GMT 2022","Thu Feb 17 13:24:03 GMT 2022","3273","","waitForNumberOfElements","","waitForNumberOfElements","Expect number of elements, element doesn't exists","Expect number of elements, element doesn't exists",""
"passed","Thu Feb 17 13:23:39 GMT 2022","Thu Feb 17 13:23:42 GMT 2022","3350","","dragAndDrop","","dragAndDrop","drag and drop to non existing element","drag and drop to non existing element",""
"passed","Thu Feb 17 13:24:40 GMT 2022","Thu Feb 17 13:24:41 GMT 2022","701","","SendKeysSpec","","SendKeysSpec","send string twice","send string twice",""
"passed","Thu Feb 17 13:24:11 GMT 2022","Thu Feb 17 13:24:12 GMT 2022","779","","GetText of BrowserUtils Tests","","GetText of BrowserUtils Tests","Validate single result ","Validate single result ",""
"passed","Thu Feb 17 13:24:42 GMT 2022","Thu Feb 17 13:24:42 GMT 2022","478","","SendKeysSpec","","SendKeysSpec","Array of Special Keys","Array of Special Keys",""
"passed","Thu Feb 17 13:23:35 GMT 2022","Thu Feb 17 13:23:37 GMT 2022","1282","","acceptAlert","","acceptAlert","no alert","no alert",""
"passed","Thu Feb 17 13:23:34 GMT 2022","Thu Feb 17 13:23:35 GMT 2022","1720","","execute","","execute","successful execution","successful execution",""
"passed","Thu Feb 17 13:24:01 GMT 2022","Thu Feb 17 13:24:04 GMT 2022","3346","","waitForText","","waitForText","fail on wrong text","fail on wrong text",""
"passed","Thu Feb 17 13:24:53 GMT 2022","Thu Feb 17 13:24:53 GMT 2022","376","","verifyFilesInZip","","verifyFilesInZip","correct list without size","correct list without size",""
"passed","Thu Feb 17 13:23:36 GMT 2022","Thu Feb 17 13:23:37 GMT 2022","1367","","dragAndDrop","","dragAndDrop","drag and drop to element","drag and drop to element",""
"passed","Thu Feb 17 13:24:23 GMT 2022","Thu Feb 17 13:24:23 GMT 2022","68","","NormalizeUrl","","NormalizeUrl","throw if url is null","throw if url is null",""
"passed","Thu Feb 17 13:23:54 GMT 2022","Thu Feb 17 13:23:55 GMT 2022","619","","findElement of BrowserUtils Tests","","findElement of BrowserUtils Tests","Check Result contains element key (object)","Check Result contains element key (object)",""
"passed","Thu Feb 17 13:23:57 GMT 2022","Thu Feb 17 13:24:01 GMT 2022","3293","","waitForText","","waitForText","fail on case sensitive","fail on case sensitive",""
"passed","Thu Feb 17 13:24:56 GMT 2022","Thu Feb 17 13:25:00 GMT 2022","4275","","WaitUntilSpec of BrowserUtils Tests","","WaitUntilSpec of BrowserUtils Tests","Validate text not found withing timeout and error message shown ","Validate text not found withing timeout and error message shown ",""
"passed","Thu Feb 17 13:24:37 GMT 2022","Thu Feb 17 13:24:38 GMT 2022","1102","","ScrollTo","","ScrollTo","scroll to y value","scroll to y value",""
"passed","Thu Feb 17 13:24:07 GMT 2022","Thu Feb 17 13:24:08 GMT 2022","444","","getNumberOfElements","","getNumberOfElements","undefined selector value","undefined selector value",""
"passed","Thu Feb 17 13:24:57 GMT 2022","Thu Feb 17 13:25:00 GMT 2022","3174","","waitForDisplayed","","waitForDisplayed","not existing element","not existing element",""
"passed","Thu Feb 17 13:24:50 GMT 2022","Thu Feb 17 13:24:50 GMT 2022","47","","TestUtilsSpec: randomStringTest","","TestUtilsSpec: randomStringTest","strings are randoms","strings are randoms",""
"passed","Thu Feb 17 13:24:56 GMT 2022","Thu Feb 17 13:24:59 GMT 2022","3253","","waitForEnabled","","waitForEnabled","element disabled","element disabled",""
"passed","Thu Feb 17 13:23:36 GMT 2022","Thu Feb 17 13:23:38 GMT 2022","1689","","click","","click","doubleClick","doubleClick",""
"passed","Thu Feb 17 13:24:20 GMT 2022","Thu Feb 17 13:24:20 GMT 2022","447","","isEnabled","","isEnabled","check disabled element","check disabled element",""
"passed","Thu Feb 17 13:24:23 GMT 2022","Thu Feb 17 13:24:23 GMT 2022","37","","NormalizeUrl","","NormalizeUrl","//// to be empty","//// to be empty",""
"passed","Thu Feb 17 13:24:55 GMT 2022","Thu Feb 17 13:24:58 GMT 2022","3457","","waitForClickable","","waitForClickable","not clickable element","not clickable element",""
"passed","Thu Feb 17 13:24:19 GMT 2022","Thu Feb 17 13:24:20 GMT 2022","299","","IsDisplayed","","IsDisplayed","displayed false","displayed false",""
"passed","Thu Feb 17 13:25:01 GMT 2022","Thu Feb 17 13:25:04 GMT 2022","3110","","WaitUntilSpec of BrowserUtils Tests","","WaitUntilSpec of BrowserUtils Tests","Validate text not found within default timeout and default error message shown","Validate text not found within default timeout and default error message shown",""
"passed","Thu Feb 17 13:24:20 GMT 2022","Thu Feb 17 13:24:20 GMT 2022","572","","IsDisplayed","","IsDisplayed","not exist element","not exist element",""
"passed","Thu Feb 17 13:24:23 GMT 2022","Thu Feb 17 13:24:23 GMT 2022","53","","NormalizeUrl","","NormalizeUrl","throw if url is undefined","throw if url is undefined",""
"passed","Thu Feb 17 13:23:49 GMT 2022","Thu Feb 17 13:23:52 GMT 2022","2675","","waitForAlertText","","waitForAlertText","correct text","correct text",""
"passed","Thu Feb 17 13:24:55 GMT 2022","Thu Feb 17 13:24:56 GMT 2022","662","","WaitUntilSpec of BrowserUtils Tests","","WaitUntilSpec of BrowserUtils Tests","Validate text found within given timeout ","Validate text found within given timeout ",""
"passed","Thu Feb 17 13:23:51 GMT 2022","Thu Feb 17 13:23:55 GMT 2022","3558","","expectNoAttributeValue","","expectNoAttributeValue","Exact match error thrown","Exact match error thrown",""
"passed","Thu Feb 17 13:24:21 GMT 2022","Thu Feb 17 13:24:25 GMT 2022","3594","","waitForExist","","waitForExist","not existing element","not existing element",""
"passed","Thu Feb 17 13:24:13 GMT 2022","Thu Feb 17 13:24:14 GMT 2022","643","","GetUrlSpec","","GetUrlSpec","get url","get url",""
"passed","Thu Feb 17 13:24:06 GMT 2022","Thu Feb 17 13:24:07 GMT 2022","661","","getNumberOfElements","","getNumberOfElements","get number of existing elements","get number of existing elements",""
"passed","Thu Feb 17 13:23:44 GMT 2022","Thu Feb 17 13:23:48 GMT 2022","3443","","doubleClick","","doubleClick","double click disabled element","double click disabled element",""
"passed","Thu Feb 17 13:23:35 GMT 2022","Thu Feb 17 13:23:36 GMT 2022","967","","execute","","execute","get string result","get string result",""
"passed","Thu Feb 17 13:24:50 GMT 2022","Thu Feb 17 13:24:50 GMT 2022","69","","TestUtilsSpec: randomStringTest","","TestUtilsSpec: randomStringTest","default random string length","default random string length",""
"passed","Thu Feb 17 13:24:30 GMT 2022","Thu Feb 17 13:24:31 GMT 2022","1202","","RefreshSpec","","RefreshSpec","RefreshTrue","RefreshTrue",""
"passed","Thu Feb 17 13:24:40 GMT 2022","Thu Feb 17 13:24:43 GMT 2022","3512","","selectByValue","","selectByValue","select hidden element by value","select hidden element by value",""
"passed","Thu Feb 17 13:23:55 GMT 2022","Thu Feb 17 13:23:55 GMT 2022","700","","GetAttributeSpec of BrowserUtils Tests","","GetAttributeSpec of BrowserUtils Tests","Validate positive result ","Validate positive result ",""
"passed","Thu Feb 17 13:24:33 GMT 2022","Thu Feb 17 13:24:35 GMT 2022","1777","","waitForDisplayed - reverse: true","","waitForDisplayed - reverse: true","disappearing element","disappearing element",""
"passed","Thu Feb 17 13:24:22 GMT 2022","Thu Feb 17 13:24:22 GMT 2022","735","","url","","url","navigate successfully","navigate successfully",""
"passed","Thu Feb 17 13:24:17 GMT 2022","Thu Feb 17 13:24:17 GMT 2022","580","","getValue","","getValue","get value of text area","get value of text area",""
"passed","Thu Feb 17 13:24:16 GMT 2022","Thu Feb 17 13:24:17 GMT 2022","621","","getValue","","getValue","get value of input element","get value of input element",""
"passed","Thu Feb 17 13:24:38 GMT 2022","Thu Feb 17 13:24:42 GMT 2022","4115","","scrollTo","","scrollTo","fail to scroll","fail to scroll",""
