"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Mar 13 12:07:08 GMT 2022","Sun Mar 13 12:07:09 GMT 2022","591","","addValue","","addValue","add value to existing input","add value to existing input",""
"passed","Sun Mar 13 12:07:11 GMT 2022","Sun Mar 13 12:07:15 GMT 2022","3335","","BackSpec","","BackSpec","back browser","back browser",""
"passed","Sun Mar 13 12:07:09 GMT 2022","Sun Mar 13 12:07:12 GMT 2022","3360","","addValue","","addValue","add value to disabled input","add value to disabled input",""
"passed","Sun Mar 13 12:07:07 GMT 2022","Sun Mar 13 12:07:08 GMT 2022","968","","addValue","","addValue","add value to empty input","add value to empty input",""
"passed","Sun Mar 13 12:07:12 GMT 2022","Sun Mar 13 12:07:16 GMT 2022","3368","","addValue","","addValue","add value to not existing input","add value to not existing input",""
"passed","Sun Mar 13 12:07:07 GMT 2022","Sun Mar 13 12:07:08 GMT 2022","771","","DeleteCookieSpec","","DeleteCookieSpec","expect empty cookie","expect empty cookie",""
