"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jul 26 08:57:54 GMT 2022","Tue Jul 26 08:57:55 GMT 2022","811","","SendKeysSpec","","SendKeysSpec","Special Key Emoji","Special Key Emoji",""
"passed","Tue Jul 26 08:57:15 GMT 2022","Tue Jul 26 08:57:16 GMT 2022","810","","GetTestDataFileSpec","","GetTestDataFileSpec","Check get test data from env file","Check get test data from env file",""
"passed","Tue Jul 26 08:57:01 GMT 2022","Tue Jul 26 08:57:04 GMT 2022","3489","","waitForAttributeValue","","waitForAttributeValue","incorrect attribute","incorrect attribute",""
"passed","Tue Jul 26 08:57:18 GMT 2022","Tue Jul 26 08:57:19 GMT 2022","869","","GetText of BrowserUtils Tests","","GetText of BrowserUtils Tests","Validate single result ","Validate single result ",""
"passed","Tue Jul 26 08:57:10 GMT 2022","Tue Jul 26 08:57:11 GMT 2022","482","","getCssProperty","","getCssProperty","null params","null params",""
"passed","Tue Jul 26 08:57:01 GMT 2022","Tue Jul 26 08:57:05 GMT 2022","3704","","expectNoAttributeValue","","expectNoAttributeValue","Attribute not exists","Attribute not exists",""
"passed","Tue Jul 26 08:57:03 GMT 2022","Tue Jul 26 08:57:07 GMT 2022","3515","","waitForNumberOfElements","","waitForNumberOfElements","Expect number of elements, element doesn't exists","Expect number of elements, element doesn't exists",""
"passed","Tue Jul 26 08:57:01 GMT 2022","Tue Jul 26 08:57:02 GMT 2022","756","","GetAttributeSpec of BrowserUtils Tests","","GetAttributeSpec of BrowserUtils Tests","Validate positive result ","Validate positive result ",""
"passed","Tue Jul 26 08:57:16 GMT 2022","Tue Jul 26 08:57:17 GMT 2022","458","","getNumberOfElements","","getNumberOfElements","get number of not existing elements","get number of not existing elements",""
"passed","Tue Jul 26 08:57:02 GMT 2022","Tue Jul 26 08:57:02 GMT 2022","474","","GetAttributeSpec of BrowserUtils Tests","","GetAttributeSpec of BrowserUtils Tests","should return null on not existing attribute","should return null on not existing attribute",""
"passed","Tue Jul 26 08:57:33 GMT 2022","Tue Jul 26 08:57:33 GMT 2022","38","","NormalizeUrl","","NormalizeUrl","expect // removed","expect // removed",""
"passed","Tue Jul 26 08:56:54 GMT 2022","Tue Jul 26 08:56:57 GMT 2022","3483","","waitForAttributeValue","","waitForAttributeValue","incorrect value","incorrect value",""
"passed","Tue Jul 26 08:58:01 GMT 2022","Tue Jul 26 08:58:03 GMT 2022","1707","","tab actions","","tab actions","switch to tab","switch to tab",""
"passed","Tue Jul 26 08:57:33 GMT 2022","Tue Jul 26 08:57:33 GMT 2022","89","","NormalizeUrl","","NormalizeUrl","throw if url is null","throw if url is null",""
"passed","Tue Jul 26 08:56:38 GMT 2022","Tue Jul 26 08:56:39 GMT 2022","1119","","acceptAlert","","acceptAlert","no alert","no alert",""
"passed","Tue Jul 26 08:56:40 GMT 2022","Tue Jul 26 08:56:44 GMT 2022","3814","","addValue","","addValue","add value to disabled input","add value to disabled input",""
"passed","Tue Jul 26 08:57:26 GMT 2022","Tue Jul 26 08:57:27 GMT 2022","1147","","isEnabled","","isEnabled","check enabled element","check enabled element",""
"passed","Tue Jul 26 08:57:26 GMT 2022","Tue Jul 26 08:57:27 GMT 2022","712","","IsDisplayed","","IsDisplayed","not exist element","not exist element",""
"passed","Tue Jul 26 08:56:38 GMT 2022","Tue Jul 26 08:56:39 GMT 2022","1651","","clearValue","","clearValue","clear value of text area","clear value of text area",""
"passed","Tue Jul 26 08:56:35 GMT 2022","Tue Jul 26 08:56:38 GMT 2022","2623","","clearValue","","clearValue","clear value of text","clear value of text",""
"passed","Tue Jul 26 08:56:59 GMT 2022","Tue Jul 26 08:57:00 GMT 2022","607","","findElement of BrowserUtils Tests","","findElement of BrowserUtils Tests","Check Result contains element key (object)","Check Result contains element key (object)",""
"passed","Tue Jul 26 08:58:04 GMT 2022","Tue Jul 26 08:58:04 GMT 2022","16","","TestUtilsSpec: isTimePassed","","TestUtilsSpec: isTimePassed","expect to return true","expect to return true",""
"passed","Tue Jul 26 08:56:41 GMT 2022","Tue Jul 26 08:56:44 GMT 2022","3436","","dragAndDrop","","dragAndDrop","drag and drop to non existing element","drag and drop to non existing element",""
"passed","Tue Jul 26 08:56:57 GMT 2022","Tue Jul 26 08:57:01 GMT 2022","3340","","waitForText","","waitForText","hidden text","hidden text",""
"passed","Tue Jul 26 08:56:52 GMT 2022","Tue Jul 26 08:56:53 GMT 2022","539","","execute","","execute","get string result","get string result",""
"passed","Tue Jul 26 08:58:14 GMT 2022","Tue Jul 26 08:58:14 GMT 2022","166","","WaitUntilSpec of BrowserUtils Tests","","WaitUntilSpec of BrowserUtils Tests","Validate text found within default timeout ","Validate text found within default timeout ",""
"passed","Tue Jul 26 08:56:35 GMT 2022","Tue Jul 26 08:56:38 GMT 2022","2548","","click","","click","singleClick ","singleClick ",""
"passed","Tue Jul 26 08:57:42 GMT 2022","Tue Jul 26 08:57:42 GMT 2022","519","","waitForDisplayed - reverse: true","","waitForDisplayed - reverse: true","not exist element ","not exist element ",""
"passed","Tue Jul 26 08:57:50 GMT 2022","Tue Jul 26 08:57:50 GMT 2022","403","","setCookies","","setCookies","validate cookie name","validate cookie name",""
"passed","Tue Jul 26 08:57:03 GMT 2022","Tue Jul 26 08:57:04 GMT 2022","456","","GetCookieSpec","","GetCookieSpec","get cookie by name","get cookie by name",""
"passed","Tue Jul 26 08:57:47 GMT 2022","Tue Jul 26 08:57:48 GMT 2022","529","","ScrollTo","","ScrollTo","scroll to x value","scroll to x value",""
"passed","Tue Jul 26 08:58:10 GMT 2022","Tue Jul 26 08:58:10 GMT 2022","149","","setWindowSize","","setWindowSize","change window size","change window size",""
"passed","Tue Jul 26 08:56:53 GMT 2022","Tue Jul 26 08:56:55 GMT 2022","1237","","waitForUrl","","waitForUrl","correct url","correct url",""
"passed","Tue Jul 26 08:58:00 GMT 2022","Tue Jul 26 08:58:01 GMT 2022","1372","","SwitchToParentIframe","","SwitchToParentIframe","Switch from iframe to Iframe parent","Switch from iframe to Iframe parent",""
"passed","Tue Jul 26 08:57:00 GMT 2022","Tue Jul 26 08:57:03 GMT 2022","3433","","waitForNumberOfElements","","waitForNumberOfElements","Expect 0 elements not equals","Expect 0 elements not equals",""
"passed","Tue Jul 26 08:57:22 GMT 2022","Tue Jul 26 08:57:23 GMT 2022","1162","","moveToSpec","","moveToSpec","hoverTrue","hoverTrue",""
"passed","Tue Jul 26 08:57:33 GMT 2022","Tue Jul 26 08:57:33 GMT 2022","48","","NormalizeUrl","","NormalizeUrl","throw if url is undefined","throw if url is undefined",""
"passed","Tue Jul 26 08:56:35 GMT 2022","Tue Jul 26 08:56:38 GMT 2022","2943","","addValue","","addValue","add value to empty input","add value to empty input",""
"passed","Tue Jul 26 08:58:14 GMT 2022","Tue Jul 26 08:58:17 GMT 2022","3138","","WaitUntilSpec of BrowserUtils Tests","","WaitUntilSpec of BrowserUtils Tests","Validate text not found within default timeout and default error message shown","Validate text not found within default timeout and default error message shown",""
"passed","Tue Jul 26 08:57:00 GMT 2022","Tue Jul 26 08:57:00 GMT 2022","312","","findElement of BrowserUtils Tests","","findElement of BrowserUtils Tests","Fail to obtain element due to wrong path","Fail to obtain element due to wrong path",""
"passed","Tue Jul 26 08:58:07 GMT 2022","Tue Jul 26 08:58:08 GMT 2022","331","","verifyFilesInZip","","verifyFilesInZip","correct list with size","correct list with size",""
"passed","Tue Jul 26 08:57:32 GMT 2022","Tue Jul 26 08:57:32 GMT 2022","640","","isSelected","","isSelected","element not selected","element not selected",""
"passed","Tue Jul 26 08:58:07 GMT 2022","Tue Jul 26 08:58:10 GMT 2022","3492","","waitForClickable","","waitForClickable","not clickable element","not clickable element",""
