"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Mar 10 11:30:30 GMT 2022","Thu Mar 10 11:30:30 GMT 2022","117","","NormalizeUrl","","NormalizeUrl","throw if url is null","throw if url is null",""
"passed","Thu Mar 10 11:30:50 GMT 2022","Thu Mar 10 11:30:51 GMT 2022","1185","","setCookies","","setCookies","expect unique cookie","expect unique cookie",""
"passed","Thu Mar 10 11:30:37 GMT 2022","Thu Mar 10 11:30:37 GMT 2022","740","","waitForDisplayed - reverse: true","","waitForDisplayed - reverse: true","disappearing element","disappearing element",""
"failed","Thu Mar 10 11:30:44 GMT 2022","Thu Mar 10 11:30:46 GMT 2022","2001","","ScrollTo","","ScrollTo","scroll to y value","scroll to y value",""
"passed","Thu Mar 10 11:31:01 GMT 2022","Thu Mar 10 11:31:01 GMT 2022","35","","TestUtilsSpec: randomStringTest","","TestUtilsSpec: randomStringTest","strings are randoms","strings are randoms",""
"passed","Thu Mar 10 11:29:55 GMT 2022","Thu Mar 10 11:29:56 GMT 2022","685","","GetCookieSpec","","GetCookieSpec","get cookie by value","get cookie by value",""
"passed","Thu Mar 10 11:29:43 GMT 2022","Thu Mar 10 11:29:44 GMT 2022","1243","","waitForAttributeValue","","waitForAttributeValue","correct value","correct value",""
"failed","Thu Mar 10 11:29:49 GMT 2022","Thu Mar 10 11:29:51 GMT 2022","2084","","waitForNumberOfElements","","waitForNumberOfElements","Expect 0 elements not equals","Expect 0 elements not equals",""
"passed","Thu Mar 10 11:31:01 GMT 2022","Thu Mar 10 11:31:01 GMT 2022","64","","TestUtilsSpec: randomStringTest","","TestUtilsSpec: randomStringTest","random string of provided length","random string of provided length",""
"passed","Thu Mar 10 11:30:15 GMT 2022","Thu Mar 10 11:30:19 GMT 2022","3728","","moveToSpec","","moveToSpec","hoverFalse","hoverFalse",""
"passed","Thu Mar 10 11:30:11 GMT 2022","Thu Mar 10 11:30:12 GMT 2022","684","","GetTestDataFileSpec","","GetTestDataFileSpec","Check incorrect user","Check incorrect user",""
"failed","Thu Mar 10 11:31:00 GMT 2022","Thu Mar 10 11:31:02 GMT 2022","1934","","switchToIframe","","switchToIframe","iframe 2 not available after switch to iframe 1","iframe 2 not available after switch to iframe 1",""
"failed","Thu Mar 10 11:31:03 GMT 2022","Thu Mar 10 11:31:05 GMT 2022","1671","","tab actions","","tab actions","switch to incorrect window id","switch to incorrect window id",""
"passed","Thu Mar 10 11:30:35 GMT 2022","Thu Mar 10 11:30:36 GMT 2022","881","","waitForDisplayed - reverse: true","","waitForDisplayed - reverse: true","notDisplayed but exist element ","notDisplayed but exist element ",""
"passed","Thu Mar 10 11:30:02 GMT 2022","Thu Mar 10 11:30:02 GMT 2022","462","","getCssProperty","","getCssProperty","null params","null params",""
"passed","Thu Mar 10 11:29:25 GMT 2022","Thu Mar 10 11:29:29 GMT 2022","3959","","doubleClick","","doubleClick","double click not existing element","double click not existing element",""
"passed","Thu Mar 10 11:29:21 GMT 2022","Thu Mar 10 11:29:25 GMT 2022","3858","","doubleClick","","doubleClick","successful double click","successful double click",""
"failed","Thu Mar 10 11:30:13 GMT 2022","Thu Mar 10 11:30:15 GMT 2022","1857","","getNumberOfElements","","getNumberOfElements","undefined selector value","undefined selector value",""
"passed","Thu Mar 10 11:29:26 GMT 2022","Thu Mar 10 11:29:30 GMT 2022","3968","","addValue","","addValue","add value to disabled input","add value to disabled input",""
"failed","Thu Mar 10 11:31:10 GMT 2022","Thu Mar 10 11:31:11 GMT 2022","1489","","waitForDisplayed","","waitForDisplayed","not existing element","not existing element",""
"failed","Thu Mar 10 11:30:22 GMT 2022","Thu Mar 10 11:30:24 GMT 2022","1914","","isEnabled","","isEnabled","check enabled element","check enabled element",""
"failed","Thu Mar 10 11:30:35 GMT 2022","Thu Mar 10 11:30:38 GMT 2022","3350","","RefreshSpec","","RefreshSpec","RefreshTrue","RefreshTrue",""
"failed","Thu Mar 10 11:31:13 GMT 2022","Thu Mar 10 11:31:14 GMT 2022","575","","waitForEnabled","","waitForEnabled","element not exists","element not exists",""
"passed","Thu Mar 10 11:30:30 GMT 2022","Thu Mar 10 11:30:30 GMT 2022","46","","NormalizeUrl","","NormalizeUrl","throw if url is undefined","throw if url is undefined",""
"passed","Thu Mar 10 11:29:53 GMT 2022","Thu Mar 10 11:29:54 GMT 2022","784","","findElement of BrowserUtils Tests","","findElement of BrowserUtils Tests","Fail to obtain element due to wrong path","Fail to obtain element due to wrong path",""
"failed","Thu Mar 10 11:30:36 GMT 2022","Thu Mar 10 11:30:38 GMT 2022","2594","","ScrollingIntoViewSpec","","ScrollingIntoViewSpec","scrollIntoView to element outside of viewport","scrollIntoView to element outside of viewport",""
"failed","Thu Mar 10 11:30:16 GMT 2022","Thu Mar 10 11:30:18 GMT 2022","1564","","getValue","","getValue","get value of text area","get value of text area",""
"passed","Thu Mar 10 11:29:23 GMT 2022","Thu Mar 10 11:29:25 GMT 2022","1375","","dismissAlert","","dismissAlert","no alert","no alert",""
"failed","Thu Mar 10 11:29:51 GMT 2022","Thu Mar 10 11:29:53 GMT 2022","2116","","waitForText","","waitForText","fail on case sensitive","fail on case sensitive",""
"passed","Thu Mar 10 11:30:32 GMT 2022","Thu Mar 10 11:30:33 GMT 2022","870","","waitForExist reverse:true","","waitForExist reverse:true","disappearing element","disappearing element",""
"failed","Thu Mar 10 11:29:43 GMT 2022","Thu Mar 10 11:29:46 GMT 2022","2867","","waitForAlertText","","waitForAlertText","incorrect text","incorrect text",""
"passed","Thu Mar 10 11:31:10 GMT 2022","Thu Mar 10 11:31:11 GMT 2022","629","","waitForClickable","","waitForClickable","reverse: true","reverse: true",""
"passed","Thu Mar 10 11:30:27 GMT 2022","Thu Mar 10 11:30:28 GMT 2022","898","","url","","url","navigate successfully","navigate successfully",""
"failed","Thu Mar 10 11:29:46 GMT 2022","Thu Mar 10 11:29:48 GMT 2022","2367","","waitForAlertText","","waitForAlertText","no alert","no alert",""
"failed","Thu Mar 10 11:30:09 GMT 2022","Thu Mar 10 11:30:11 GMT 2022","1818","","getNumberOfElements","","getNumberOfElements","get number of existing elements","get number of existing elements",""
"failed","Thu Mar 10 11:30:36 GMT 2022","Thu Mar 10 11:30:39 GMT 2022","2381","","scrollTo","","scrollTo","scroll to element with lazy load","scroll to element with lazy load",""
