"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jul 06 09:23:58 GMT 2022","Wed Jul 06 09:23:58 GMT 2022","446","","getNumberOfElements","","getNumberOfElements","undefined selector value","undefined selector value",""
"passed","Wed Jul 06 09:24:13 GMT 2022","Wed Jul 06 09:24:13 GMT 2022","478","","isSelected","","isSelected","element not selected","element not selected",""
"passed","Wed Jul 06 09:24:03 GMT 2022","Wed Jul 06 09:24:04 GMT 2022","917","","getValue","","getValue","get value of input element","get value of input element",""
"passed","Wed Jul 06 09:23:46 GMT 2022","Wed Jul 06 09:23:50 GMT 2022","3379","","waitForText","","waitForText","fail on wrong text","fail on wrong text",""
"passed","Wed Jul 06 09:23:40 GMT 2022","Wed Jul 06 09:23:40 GMT 2022","377","","findElement of BrowserUtils Tests","","findElement of BrowserUtils Tests","Fail to obtain element due to wrong path","Fail to obtain element due to wrong path",""
"passed","Wed Jul 06 09:24:46 GMT 2022","Wed Jul 06 09:24:46 GMT 2022","44","","TestUtilsSpec: randomStringTest","","TestUtilsSpec: randomStringTest","default random string length","default random string length",""
"passed","Wed Jul 06 09:23:37 GMT 2022","Wed Jul 06 09:23:38 GMT 2022","1048","","waitForText","","waitForText","correct text","correct text",""
"passed","Wed Jul 06 09:24:49 GMT 2022","Wed Jul 06 09:24:49 GMT 2022","429","","verifyFilesInZip","","verifyFilesInZip","correct list with size","correct list with size",""
"passed","Wed Jul 06 09:23:55 GMT 2022","Wed Jul 06 09:23:56 GMT 2022","1069","","getSizeSpec","","getSizeSpec","get element size","get element size",""
"passed","Wed Jul 06 09:24:30 GMT 2022","Wed Jul 06 09:24:31 GMT 2022","1058","","selectByValue","","selectByValue","select by existing value","select by existing value",""
"passed","Wed Jul 06 09:23:43 GMT 2022","Wed Jul 06 09:23:43 GMT 2022","374","","GetCookieSpec","","GetCookieSpec","get cookie by value","get cookie by value",""
"passed","Wed Jul 06 09:24:54 GMT 2022","Wed Jul 06 09:24:57 GMT 2022","3141","","waitForEnabled","","waitForEnabled","element not exists","element not exists",""
"passed","Wed Jul 06 09:23:43 GMT 2022","Wed Jul 06 09:23:44 GMT 2022","648","","getCssProperty","","getCssProperty","retrieve css property","retrieve css property",""
