"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jul 05 08:46:30 GMT 2022","Tue Jul 05 08:46:33 GMT 2022","3300","","waitForAttributeValue","","waitForAttributeValue","incorrect selector","incorrect selector",""
"passed","Tue Jul 05 08:46:33 GMT 2022","Tue Jul 05 08:46:36 GMT 2022","3301","","waitForAttributeValue","","waitForAttributeValue","incorrect attribute","incorrect attribute",""
"passed","Tue Jul 05 08:46:07 GMT 2022","Tue Jul 05 08:46:08 GMT 2022","1127","","dismissAlert","","dismissAlert","dismiss existing alert","dismiss existing alert",""
"passed","Tue Jul 05 08:46:16 GMT 2022","Tue Jul 05 08:46:19 GMT 2022","3604","","dragAndDrop","","dragAndDrop","drag and drop to non existing element","drag and drop to non existing element",""
"passed","Tue Jul 05 08:46:22 GMT 2022","Tue Jul 05 08:46:23 GMT 2022","649","","clearValue","","clearValue","clear value of disable input selector","clear value of disable input selector",""
"passed","Tue Jul 05 08:46:21 GMT 2022","Tue Jul 05 08:46:22 GMT 2022","702","","clearValue","","clearValue","clear value of text","clear value of text",""
"passed","Tue Jul 05 08:46:07 GMT 2022","Tue Jul 05 08:46:14 GMT 2022","7250","","BackSpec","","BackSpec","back browser","back browser",""
"passed","Tue Jul 05 08:46:12 GMT 2022","Tue Jul 05 08:46:13 GMT 2022","1618","","dragAndDrop","","dragAndDrop","drag and drop to coordinate","drag and drop to coordinate",""
"passed","Tue Jul 05 08:46:22 GMT 2022","Tue Jul 05 08:46:22 GMT 2022","627","","clearValue","","clearValue","clear value of text area","clear value of text area",""
"passed","Tue Jul 05 08:46:15 GMT 2022","Tue Jul 05 08:46:15 GMT 2022","531","","dragAndDrop","","dragAndDrop","drag and drop to undefined element","drag and drop to undefined element",""
"passed","Tue Jul 05 08:46:08 GMT 2022","Tue Jul 05 08:46:09 GMT 2022","701","","dismissAlert","","dismissAlert","no alert","no alert",""
"passed","Tue Jul 05 08:46:26 GMT 2022","Tue Jul 05 08:46:26 GMT 2022","504","","waitForAttributeValue","","waitForAttributeValue","correct value","correct value",""
"passed","Tue Jul 05 08:46:26 GMT 2022","Tue Jul 05 08:46:30 GMT 2022","3301","","waitForAttributeValue","","waitForAttributeValue","incorrect value","incorrect value",""
"passed","Tue Jul 05 08:46:15 GMT 2022","Tue Jul 05 08:46:16 GMT 2022","624","","dragAndDrop","","dragAndDrop","drag and drop to non integer coordinate","drag and drop to non integer coordinate",""
"passed","Tue Jul 05 08:46:13 GMT 2022","Tue Jul 05 08:46:15 GMT 2022","1429","","dragAndDrop","","dragAndDrop","drag and drop to element","drag and drop to element",""
