"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Feb 17 11:24:11 GMT 2022","Thu Feb 17 11:24:12 GMT 2022","1589","","execute","","execute","failing execution","failing execution",""
"passed","Thu Feb 17 11:24:34 GMT 2022","Thu Feb 17 11:24:34 GMT 2022","683","","findElement of BrowserUtils Tests","","findElement of BrowserUtils Tests","First Element Returned","First Element Returned",""
"passed","Thu Feb 17 11:24:07 GMT 2022","Thu Feb 17 11:24:11 GMT 2022","4107","","doubleClick","","doubleClick","successful double click","successful double click",""
"passed","Thu Feb 17 11:25:45 GMT 2022","Thu Feb 17 11:25:48 GMT 2022","3126","","waitForEnabled","","waitForEnabled","element not exists","element not exists",""
"passed","Thu Feb 17 11:25:22 GMT 2022","Thu Feb 17 11:25:23 GMT 2022","857","","selectByValue","","selectByValue","select by none existing value","select by none existing value",""
"passed","Thu Feb 17 11:25:24 GMT 2022","Thu Feb 17 11:25:25 GMT 2022","886","","SendKeysSpec","","SendKeysSpec","send an array of strings","send an array of strings",""
"passed","Thu Feb 17 11:25:19 GMT 2022","Thu Feb 17 11:25:19 GMT 2022","607","","scrollTo","","scrollTo","scroll to already loaded element","scroll to already loaded element",""
"passed","Thu Feb 17 11:24:27 GMT 2022","Thu Feb 17 11:24:29 GMT 2022","2643","","waitForAlertText","","waitForAlertText","correct text","correct text",""
"passed","Thu Feb 17 11:24:33 GMT 2022","Thu Feb 17 11:24:36 GMT 2022","3492","","waitForAttributeValue","","waitForAttributeValue","incorrect selector","incorrect selector",""
"passed","Thu Feb 17 11:25:27 GMT 2022","Thu Feb 17 11:25:28 GMT 2022","739","","SendKeysSpec","","SendKeysSpec","Array of Special Keys","Array of Special Keys",""
"passed","Thu Feb 17 11:24:50 GMT 2022","Thu Feb 17 11:24:51 GMT 2022","847","","getNumberOfElements","","getNumberOfElements","undefined selector value","undefined selector value",""
"passed","Thu Feb 17 11:25:00 GMT 2022","Thu Feb 17 11:25:00 GMT 2022","552","","IsDisplayed","","IsDisplayed","not exist element","not exist element",""
"passed","Thu Feb 17 11:24:11 GMT 2022","Thu Feb 17 11:24:16 GMT 2022","4085","","doubleClick","","doubleClick","double click not existing element","double click not existing element",""
"passed","Thu Feb 17 11:24:35 GMT 2022","Thu Feb 17 11:24:38 GMT 2022","3622","","waitForNumberOfElements","","waitForNumberOfElements","Expect 0 elements not equals","Expect 0 elements not equals",""
"passed","Thu Feb 17 11:25:26 GMT 2022","Thu Feb 17 11:25:27 GMT 2022","1075","","SendKeysSpec","","SendKeysSpec","Add text after sending enter for new line","Add text after sending enter for new line",""
"passed","Thu Feb 17 11:24:10 GMT 2022","Thu Feb 17 11:24:12 GMT 2022","2108","","dismissAlert","","dismissAlert","no alert","no alert",""
"passed","Thu Feb 17 11:24:34 GMT 2022","Thu Feb 17 11:24:35 GMT 2022","689","","waitForNumberOfElements","","waitForNumberOfElements","Expect 0 elements equals","Expect 0 elements equals",""
"passed","Thu Feb 17 11:25:32 GMT 2022","Thu Feb 17 11:25:33 GMT 2022","1006","","switchToIframe","","switchToIframe","Switch to iframe, header text at iFrame 2","Switch to iframe, header text at iFrame 2",""
"passed","Thu Feb 17 11:25:26 GMT 2022","Thu Feb 17 11:25:27 GMT 2022","692","","setCookies","","setCookies","validate cookie value","validate cookie value",""
"passed","Thu Feb 17 11:24:16 GMT 2022","Thu Feb 17 11:24:20 GMT 2022","3605","","addValue","","addValue","add value to not existing input","add value to not existing input",""
"passed","Thu Feb 17 11:25:21 GMT 2022","Thu Feb 17 11:25:21 GMT 2022","833","","ScrollTo","","ScrollTo","scroll to y value","scroll to y value",""
"passed","Thu Feb 17 11:25:07 GMT 2022","Thu Feb 17 11:25:07 GMT 2022","32","","NormalizeUrl","","NormalizeUrl","expect / removed","expect / removed",""
"passed","Thu Feb 17 11:24:40 GMT 2022","Thu Feb 17 11:24:43 GMT 2022","3388","","waitForText","","waitForText","fail on wrong text","fail on wrong text",""
"passed","Thu Feb 17 11:24:34 GMT 2022","Thu Feb 17 11:24:37 GMT 2022","3692","","waitForAlertText","","waitForAlertText","no alert","no alert",""
"passed","Thu Feb 17 11:25:39 GMT 2022","Thu Feb 17 11:25:39 GMT 2022","242","","verifyFilesInZip","","verifyFilesInZip","correct list with size","correct list with size",""
"passed","Thu Feb 17 11:24:19 GMT 2022","Thu Feb 17 11:24:23 GMT 2022","3506","","doubleClick","","doubleClick","double click disabled element","double click disabled element",""
"passed","Thu Feb 17 11:25:33 GMT 2022","Thu Feb 17 11:25:33 GMT 2022","90","","TestUtilsSpec: randomStringTest","","TestUtilsSpec: randomStringTest","default random string length","default random string length",""
"passed","Thu Feb 17 11:24:50 GMT 2022","Thu Feb 17 11:24:51 GMT 2022","534","","GetTestDataFileSpec","","GetTestDataFileSpec","Check incorrect user","Check incorrect user",""
"passed","Thu Feb 17 11:24:16 GMT 2022","Thu Feb 17 11:24:19 GMT 2022","3499","","doubleClick","","doubleClick","double click hidden element","double click hidden element",""
"passed","Thu Feb 17 11:25:40 GMT 2022","Thu Feb 17 11:25:42 GMT 2022","1857","","waitForDisplayed","","waitForDisplayed","wait for visible element","wait for visible element",""
"passed","Thu Feb 17 11:25:04 GMT 2022","Thu Feb 17 11:25:05 GMT 2022","1225","","url","","url","navigate successfully","navigate successfully",""
"passed","Thu Feb 17 11:24:29 GMT 2022","Thu Feb 17 11:24:33 GMT 2022","3784","","waitForAttributeValue","","waitForAttributeValue","incorrect value","incorrect value",""
"passed","Thu Feb 17 11:25:38 GMT 2022","Thu Feb 17 11:25:42 GMT 2022","3709","","waitForClickable","","waitForClickable","not clickable element","not clickable element",""
"passed","Thu Feb 17 11:25:26 GMT 2022","Thu Feb 17 11:25:26 GMT 2022","437","","setCookies","","setCookies","validate cookie name","validate cookie name",""
"passed","Thu Feb 17 11:25:04 GMT 2022","Thu Feb 17 11:25:04 GMT 2022","803","","waitForExist","","waitForExist","existing element","existing element",""
"passed","Thu Feb 17 11:24:28 GMT 2022","Thu Feb 17 11:24:29 GMT 2022","1425","","expectNoAttributeValue","","expectNoAttributeValue","Doesn't contains value","Doesn't contains value",""
"passed","Thu Feb 17 11:24:59 GMT 2022","Thu Feb 17 11:25:00 GMT 2022","429","","IsDisplayed","","IsDisplayed","displayed false","displayed false",""
"passed","Thu Feb 17 11:24:09 GMT 2022","Thu Feb 17 11:24:11 GMT 2022","1094","","execute","","execute","get string result","get string result",""
"passed","Thu Feb 17 11:25:07 GMT 2022","Thu Feb 17 11:25:07 GMT 2022","38","","NormalizeUrl","","NormalizeUrl","expect // removed","expect // removed",""
"passed","Thu Feb 17 11:24:11 GMT 2022","Thu Feb 17 11:24:12 GMT 2022","1776","","addValue","","addValue","add value to existing input","add value to existing input",""
"passed","Thu Feb 17 11:25:33 GMT 2022","Thu Feb 17 11:25:33 GMT 2022","74","","TestUtilsSpec: extractNumbersFromString","","TestUtilsSpec: extractNumbersFromString","string contains letters and numbers","string contains letters and numbers",""
"passed","Thu Feb 17 11:24:38 GMT 2022","Thu Feb 17 11:24:41 GMT 2022","3430","","getCssProperty","","getCssProperty","incorrect selector of an element","incorrect selector of an element",""
"passed","Thu Feb 17 11:24:57 GMT 2022","Thu Feb 17 11:24:58 GMT 2022","1438","","moveToSpec","","moveToSpec","hoverTrue","hoverTrue",""
"passed","Thu Feb 17 11:24:36 GMT 2022","Thu Feb 17 11:24:40 GMT 2022","3387","","waitForAttributeValue","","waitForAttributeValue","incorrect attribute","incorrect attribute",""
"passed","Thu Feb 17 11:24:41 GMT 2022","Thu Feb 17 11:24:42 GMT 2022","330","","getCssProperty","","getCssProperty","null params","null params",""
"passed","Thu Feb 17 11:25:17 GMT 2022","Thu Feb 17 11:25:18 GMT 2022","732","","ScrollingIntoViewSpec","","ScrollingIntoViewSpec","scrollIntoView to element in viewport","scrollIntoView to element in viewport",""
"passed","Thu Feb 17 11:24:30 GMT 2022","Thu Feb 17 11:24:34 GMT 2022","3966","","waitForUrl","","waitForUrl","incorrect url","incorrect url",""
"passed","Thu Feb 17 11:24:30 GMT 2022","Thu Feb 17 11:24:34 GMT 2022","3921","","waitForNumberOfElements","","waitForNumberOfElements","Expect number of elements not equals","Expect number of elements not equals",""
"passed","Thu Feb 17 11:24:33 GMT 2022","Thu Feb 17 11:24:33 GMT 2022","692","","findElement of BrowserUtils Tests","","findElement of BrowserUtils Tests","Check Result contains element key (object)","Check Result contains element key (object)",""
"passed","Thu Feb 17 11:25:15 GMT 2022","Thu Feb 17 11:25:17 GMT 2022","1800","","waitForDisplayed - reverse: true","","waitForDisplayed - reverse: true","disappearing element","disappearing element",""
"passed","Thu Feb 17 11:25:38 GMT 2022","Thu Feb 17 11:25:39 GMT 2022","674","","verifyFilesInZip","","verifyFilesInZip","correct list without size","correct list without size",""
"passed","Thu Feb 17 11:25:25 GMT 2022","Thu Feb 17 11:25:26 GMT 2022","931","","setCookies","","setCookies","expect unique cookie","expect unique cookie",""
"passed","Thu Feb 17 11:25:14 GMT 2022","Thu Feb 17 11:25:15 GMT 2022","580","","waitForDisplayed - reverse: true","","waitForDisplayed - reverse: true","notDisplayed but exist element ","notDisplayed but exist element ",""
"passed","Thu Feb 17 11:25:35 GMT 2022","Thu Feb 17 11:25:36 GMT 2022","882","","tab actions","","tab actions","switch to tab","switch to tab",""
"passed","Thu Feb 17 11:25:41 GMT 2022","Thu Feb 17 11:25:41 GMT 2022","420","","WaitUntilSpec of BrowserUtils Tests","","WaitUntilSpec of BrowserUtils Tests","Validate text found within given timeout ","Validate text found within given timeout ",""
"passed","Thu Feb 17 11:24:42 GMT 2022","Thu Feb 17 11:24:42 GMT 2022","454","","getCssProperty","","getCssProperty","incorrect css property","incorrect css property",""
"passed","Thu Feb 17 11:24:14 GMT 2022","Thu Feb 17 11:24:17 GMT 2022","3414","","dragAndDrop","","dragAndDrop","drag and drop to non existing element","drag and drop to non existing element",""
"passed","Thu Feb 17 11:25:08 GMT 2022","Thu Feb 17 11:25:12 GMT 2022","3651","","waitForExist reverse:true","","waitForExist reverse:true","fail on existing element","fail on existing element",""
"passed","Thu Feb 17 11:24:12 GMT 2022","Thu Feb 17 11:24:13 GMT 2022","1279","","dragAndDrop","","dragAndDrop","drag and drop to undefined element","drag and drop to undefined element",""
"passed","Thu Feb 17 11:25:07 GMT 2022","Thu Feb 17 11:25:07 GMT 2022","30","","NormalizeUrl","","NormalizeUrl","empty string","empty string",""
"passed","Thu Feb 17 11:24:30 GMT 2022","Thu Feb 17 11:24:31 GMT 2022","1115","","waitForText","","waitForText","correct text","correct text",""
"passed","Thu Feb 17 11:25:45 GMT 2022","Thu Feb 17 11:25:48 GMT 2022","3116","","waitForDisplayed","","waitForDisplayed","hidden element","hidden element",""
"passed","Thu Feb 17 11:25:16 GMT 2022","Thu Feb 17 11:25:17 GMT 2022","999","","ScrollingIntoViewSpec","","ScrollingIntoViewSpec","scrollIntoView to element outside of viewport","scrollIntoView to element outside of viewport",""
"passed","Thu Feb 17 11:24:57 GMT 2022","Thu Feb 17 11:24:58 GMT 2022","1038","","getValue","","getValue","get value of input element","get value of input element",""
"passed","Thu Feb 17 11:24:12 GMT 2022","Thu Feb 17 11:24:13 GMT 2022","1699","","clearValue","","clearValue","clear value of disable input selector","clear value of disable input selector",""
"passed","Thu Feb 17 11:25:07 GMT 2022","Thu Feb 17 11:25:08 GMT 2022","1812","","waitForExist reverse:true","","waitForExist reverse:true","disappearing element","disappearing element",""
"passed","Thu Feb 17 11:25:18 GMT 2022","Thu Feb 17 11:25:19 GMT 2022","1214","","scrollTo","","scrollTo","scroll to element with lazy load","scroll to element with lazy load",""
"passed","Thu Feb 17 11:25:07 GMT 2022","Thu Feb 17 11:25:07 GMT 2022","89","","NormalizeUrl","","NormalizeUrl","throw if url is null","throw if url is null",""
"passed","Thu Feb 17 11:25:07 GMT 2022","Thu Feb 17 11:25:07 GMT 2022","31","","NormalizeUrl","","NormalizeUrl","throw if url is undefined","throw if url is undefined",""
"passed","Thu Feb 17 11:25:34 GMT 2022","Thu Feb 17 11:25:35 GMT 2022","887","","tab actions","","tab actions","get tab ids","get tab ids",""
"passed","Thu Feb 17 11:25:04 GMT 2022","Thu Feb 17 11:25:08 GMT 2022","3704","","waitForExist","","waitForExist","not existing element","not existing element",""
"passed","Thu Feb 17 11:24:36 GMT 2022","Thu Feb 17 11:24:36 GMT 2022","248","","GetCookieSpec","","GetCookieSpec","get cookie by name","get cookie by name",""
"passed","Thu Feb 17 11:24:10 GMT 2022","Thu Feb 17 11:24:12 GMT 2022","1443","","clearValue","","clearValue","clear value of text area","clear value of text area",""
"passed","Thu Feb 17 11:24:49 GMT 2022","Thu Feb 17 11:24:50 GMT 2022","1055","","GetTestDataFileSpec","","GetTestDataFileSpec","Check get test data from env file","Check get test data from env file",""
"passed","Thu Feb 17 11:25:14 GMT 2022","Thu Feb 17 11:25:15 GMT 2022","1342","","RightClickSpec","","RightClickSpec","RightClick ","RightClick ",""
"passed","Thu Feb 17 11:25:39 GMT 2022","Thu Feb 17 11:25:40 GMT 2022","398","","verifyFilesInZip","","verifyFilesInZip","incorrect zip link","incorrect zip link",""
"passed","Thu Feb 17 11:24:28 GMT 2022","Thu Feb 17 11:24:30 GMT 2022","1143","","waitForUrl","","waitForUrl","correct url","correct url",""
"passed","Thu Feb 17 11:24:58 GMT 2022","Thu Feb 17 11:24:59 GMT 2022","1109","","IsDisplayed","","IsDisplayed","displayed true","displayed true",""
"passed","Thu Feb 17 11:24:33 GMT 2022","Thu Feb 17 11:24:34 GMT 2022","495","","findElement of BrowserUtils Tests","","findElement of BrowserUtils Tests","Fail to obtain element due to wrong path","Fail to obtain element due to wrong path",""
"passed","Thu Feb 17 11:25:30 GMT 2022","Thu Feb 17 11:25:31 GMT 2022","1327","","SetValue","","SetValue","setValue","setValue",""
"passed","Thu Feb 17 11:25:00 GMT 2022","Thu Feb 17 11:25:01 GMT 2022","426","","isEnabled","","isEnabled","check disabled element","check disabled element",""
"passed","Thu Feb 17 11:24:07 GMT 2022","Thu Feb 17 11:24:10 GMT 2022","2286","","DeleteCookieSpec","","DeleteCookieSpec","expect empty cookie","expect empty cookie",""
"passed","Thu Feb 17 11:25:33 GMT 2022","Thu Feb 17 11:25:33 GMT 2022","44","","TestUtilsSpec: randomStringTest","","TestUtilsSpec: randomStringTest","strings are randoms","strings are randoms",""
"passed","Thu Feb 17 11:24:34 GMT 2022","Thu Feb 17 11:24:39 GMT 2022","4337","","expectNoAttributeValue","","expectNoAttributeValue","Element not exists","Element not exists",""
"passed","Thu Feb 17 11:25:25 GMT 2022","Thu Feb 17 11:25:26 GMT 2022","1033","","SendKeysSpec","","SendKeysSpec","send string twice","send string twice",""
"passed","Thu Feb 17 11:25:15 GMT 2022","Thu Feb 17 11:25:15 GMT 2022","695","","waitForDisplayed - reverse: true","","waitForDisplayed - reverse: true","not exist element ","not exist element ",""
"passed","Thu Feb 17 11:25:21 GMT 2022","Thu Feb 17 11:25:22 GMT 2022","593","","ScrollTo","","ScrollTo","scroll to x value","scroll to x value",""
"passed","Thu Feb 17 11:25:07 GMT 2022","Thu Feb 17 11:25:07 GMT 2022","49","","NormalizeUrl","","NormalizeUrl","//// to be empty","//// to be empty",""
"passed","Thu Feb 17 11:24:35 GMT 2022","Thu Feb 17 11:24:36 GMT 2022","1036","","GetCookieSpec","","GetCookieSpec","expect unique cookie","expect unique cookie",""
"passed","Thu Feb 17 11:25:21 GMT 2022","Thu Feb 17 11:25:22 GMT 2022","1319","","selectByValue","","selectByValue","select by existing value","select by existing value",""
"passed","Thu Feb 17 11:24:29 GMT 2022","Thu Feb 17 11:24:30 GMT 2022","1161","","expectNoAttributeValue","","expectNoAttributeValue","Contains word substring","Contains word substring",""
"passed","Thu Feb 17 11:25:42 GMT 2022","Thu Feb 17 11:25:45 GMT 2022","3292","","waitForDisplayed","","waitForDisplayed","not existing element","not existing element",""
"passed","Thu Feb 17 11:24:51 GMT 2022","Thu Feb 17 11:24:52 GMT 2022","736","","GetText of BrowserUtils Tests","","GetText of BrowserUtils Tests","Validate single result ","Validate single result ",""
"passed","Thu Feb 17 11:25:33 GMT 2022","Thu Feb 17 11:25:34 GMT 2022","65","","TestUtilsSpec: isTimePassed","","TestUtilsSpec: isTimePassed","expect to return false","expect to return false",""
"passed","Thu Feb 17 11:25:12 GMT 2022","Thu Feb 17 11:25:13 GMT 2022","1531","","RefreshSpec","","RefreshSpec","RefreshTrue","RefreshTrue",""
"passed","Thu Feb 17 11:25:40 GMT 2022","Thu Feb 17 11:25:44 GMT 2022","3454","","switchToIframe","","switchToIframe","Incorrect iframe selector","Incorrect iframe selector",""
"passed","Thu Feb 17 11:25:10 GMT 2022","Thu Feb 17 11:25:14 GMT 2022","3890","","waitForDisplayed - reverse: true","","waitForDisplayed - reverse: true","displayed element","displayed element",""
"passed","Thu Feb 17 11:24:47 GMT 2022","Thu Feb 17 11:24:47 GMT 2022","803","","getLocation","","getLocation","get element Location","get element Location",""
"passed","Thu Feb 17 11:25:28 GMT 2022","Thu Feb 17 11:25:29 GMT 2022","868","","SendKeysSpec","","SendKeysSpec","Special Key Emoji","Special Key Emoji",""
"passed","Thu Feb 17 11:24:52 GMT 2022","Thu Feb 17 11:24:52 GMT 2022","675","","GetText of BrowserUtils Tests","","GetText of BrowserUtils Tests","Validate multiple result select first one ","Validate multiple result select first one ",""
