"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Tue Mar 08 13:26:49 GMT 2022","Tue Mar 08 13:26:50 GMT 2022","1088","","ScrollTo","","ScrollTo","scroll to x value","scroll to x value",""
"failed","Tue Mar 08 13:25:27 GMT 2022","Tue Mar 08 13:25:30 GMT 2022","3027","","addValue","","addValue","add value to empty input","add value to empty input",""
"passed","Tue Mar 08 13:26:22 GMT 2022","Tue Mar 08 13:26:23 GMT 2022","938","","IsDisplayed","","IsDisplayed","displayed true","displayed true",""
"failed","Tue Mar 08 13:26:02 GMT 2022","Tue Mar 08 13:26:04 GMT 2022","1568","","getCssProperty","","getCssProperty","incorrect selector of an element","incorrect selector of an element",""
"failed","Tue Mar 08 13:26:21 GMT 2022","Tue Mar 08 13:26:23 GMT 2022","1640","","getNumberOfElements","","getNumberOfElements","undefined selector value","undefined selector value",""
"failed","Tue Mar 08 13:26:45 GMT 2022","Tue Mar 08 13:26:46 GMT 2022","1322","","scrollTo","","scrollTo","scroll to already loaded element","scroll to already loaded element",""
"failed","Tue Mar 08 13:26:24 GMT 2022","Tue Mar 08 13:26:25 GMT 2022","1798","","GetText of BrowserUtils Tests","","GetText of BrowserUtils Tests","Validate element not exist error thrown","Validate element not exist error thrown",""
"failed","Tue Mar 08 13:27:06 GMT 2022","Tue Mar 08 13:27:08 GMT 2022","2113","","SendKeysSpec","","SendKeysSpec","Special Key Emoji","Special Key Emoji",""
"failed","Tue Mar 08 13:25:57 GMT 2022","Tue Mar 08 13:25:59 GMT 2022","2552","","GetCookieSpec","","GetCookieSpec","expect unique cookie","expect unique cookie",""
"passed","Tue Mar 08 13:26:23 GMT 2022","Tue Mar 08 13:26:24 GMT 2022","737","","IsDisplayed","","IsDisplayed","displayed false","displayed false",""
"failed","Tue Mar 08 13:27:20 GMT 2022","Tue Mar 08 13:27:21 GMT 2022","524","","WaitUntilSpec of BrowserUtils Tests","","WaitUntilSpec of BrowserUtils Tests","Validate text not found within default timeout and default error message shown","Validate text not found within default timeout and default error message shown",""
"failed","Tue Mar 08 13:26:19 GMT 2022","Tue Mar 08 13:26:21 GMT 2022","1692","","getNumberOfElements","","getNumberOfElements","get number of not existing elements","get number of not existing elements",""
"failed","Tue Mar 08 13:26:54 GMT 2022","Tue Mar 08 13:26:56 GMT 2022","1908","","selectByValue","","selectByValue","select by none existing value","select by none existing value",""
"failed","Tue Mar 08 13:25:55 GMT 2022","Tue Mar 08 13:25:58 GMT 2022","2917","","expectNoAttributeValue","","expectNoAttributeValue","Element not exists","Element not exists",""
"failed","Tue Mar 08 13:26:28 GMT 2022","Tue Mar 08 13:26:29 GMT 2022","1421","","isEnabled","","isEnabled","check not existing element","check not existing element",""
"broken","Tue Mar 08 13:26:01 GMT 2022","Tue Mar 08 13:26:03 GMT 2022","1608","","GetCookieSpec","","GetCookieSpec","get cookie by value","get cookie by value",""
"failed","Tue Mar 08 13:27:02 GMT 2022","Tue Mar 08 13:27:04 GMT 2022","2340","","SendKeysSpec","","SendKeysSpec","Add text after sending enter for new line","Add text after sending enter for new line",""
"failed","Tue Mar 08 13:26:40 GMT 2022","Tue Mar 08 13:26:42 GMT 2022","1994","","waitForDisplayed - reverse: true","","waitForDisplayed - reverse: true","displayed element","displayed element",""
"failed","Tue Mar 08 13:26:19 GMT 2022","Tue Mar 08 13:26:22 GMT 2022","2520","","GetText of BrowserUtils Tests","","GetText of BrowserUtils Tests","Validate single result ","Validate single result ",""
"failed","Tue Mar 08 13:25:54 GMT 2022","Tue Mar 08 13:25:57 GMT 2022","2546","","waitForNumberOfElements","","waitForNumberOfElements","Expect number of elements not equals","Expect number of elements not equals",""
"failed","Tue Mar 08 13:27:04 GMT 2022","Tue Mar 08 13:27:07 GMT 2022","2503","","SwitchToParentIframe","","SwitchToParentIframe","Switch from iframe to Iframe parent","Switch from iframe to Iframe parent",""
"failed","Tue Mar 08 13:26:42 GMT 2022","Tue Mar 08 13:26:45 GMT 2022","2868","","RefreshSpec","","RefreshSpec","RefreshTrue","RefreshTrue",""
"failed","Tue Mar 08 13:25:30 GMT 2022","Tue Mar 08 13:25:33 GMT 2022","2540","","clearValue","","clearValue","clear value of text area","clear value of text area",""
"failed","Tue Mar 08 13:25:33 GMT 2022","Tue Mar 08 13:25:35 GMT 2022","2183","","clearValue","","clearValue","clear value of disable input selector","clear value of disable input selector",""
"passed","Tue Mar 08 13:26:37 GMT 2022","Tue Mar 08 13:26:37 GMT 2022","13","","NormalizeUrl","","NormalizeUrl","//// to be empty","//// to be empty",""
"passed","Tue Mar 08 13:26:43 GMT 2022","Tue Mar 08 13:26:44 GMT 2022","856","","waitForDisplayed - reverse: true","","waitForDisplayed - reverse: true","disappearing element","disappearing element",""
"failed","Tue Mar 08 13:25:55 GMT 2022","Tue Mar 08 13:25:58 GMT 2022","2426","","waitForText","","waitForText","hidden text","hidden text",""
"failed","Tue Mar 08 13:25:50 GMT 2022","Tue Mar 08 13:25:52 GMT 2022","1675","","waitForUrl","","waitForUrl","incorrect url","incorrect url",""
"failed","Tue Mar 08 13:26:25 GMT 2022","Tue Mar 08 13:26:26 GMT 2022","1634","","isEnabled","","isEnabled","check enabled element","check enabled element",""
"failed","Tue Mar 08 13:25:56 GMT 2022","Tue Mar 08 13:25:59 GMT 2022","3148","","GetAttributeSpec of BrowserUtils Tests","","GetAttributeSpec of BrowserUtils Tests","Validate positive result ","Validate positive result ",""
"failed","Tue Mar 08 13:25:56 GMT 2022","Tue Mar 08 13:25:58 GMT 2022","2254","","waitForAttributeValue","","waitForAttributeValue","incorrect attribute","incorrect attribute",""
"failed","Tue Mar 08 13:25:29 GMT 2022","Tue Mar 08 13:25:31 GMT 2022","2644","","dismissAlert","","dismissAlert","no alert","no alert",""
"failed","Tue Mar 08 13:25:26 GMT 2022","Tue Mar 08 13:25:30 GMT 2022","3771","","DeleteCookieSpec","","DeleteCookieSpec","expect empty cookie","expect empty cookie",""
"failed","Tue Mar 08 13:27:16 GMT 2022","Tue Mar 08 13:27:17 GMT 2022","991","","waitForDisplayed","","waitForDisplayed","not existing element","not existing element",""
"failed","Tue Mar 08 13:25:30 GMT 2022","Tue Mar 08 13:25:32 GMT 2022","2023","","execute","","execute","get string result","get string result",""
"passed","Tue Mar 08 13:25:50 GMT 2022","Tue Mar 08 13:25:51 GMT 2022","1146","","waitForAttributeValue","","waitForAttributeValue","correct value","correct value",""
"failed","Tue Mar 08 13:27:16 GMT 2022","Tue Mar 08 13:27:17 GMT 2022","879","","waitForClickable","","waitForClickable","custom options","custom options",""
"failed","Tue Mar 08 13:26:58 GMT 2022","Tue Mar 08 13:27:00 GMT 2022","1613","","SendKeysSpec","","SendKeysSpec","send an array of strings","send an array of strings",""
"passed","Tue Mar 08 13:26:36 GMT 2022","Tue Mar 08 13:26:37 GMT 2022","833","","url","","url","navigate successfully","navigate successfully",""
"failed","Tue Mar 08 13:26:23 GMT 2022","Tue Mar 08 13:26:25 GMT 2022","1924","","getValue","","getValue","get value of text area","get value of text area",""
"failed","Tue Mar 08 13:26:42 GMT 2022","Tue Mar 08 13:26:45 GMT 2022","2455","","RightClickSpec","","RightClickSpec","RightClick ","RightClick ",""
"failed","Tue Mar 08 13:26:34 GMT 2022","Tue Mar 08 13:26:36 GMT 2022","1629","","waitForExist","","waitForExist","not existing element","not existing element",""
"failed","Tue Mar 08 13:25:37 GMT 2022","Tue Mar 08 13:25:38 GMT 2022","1452","","dragAndDrop","","dragAndDrop","drag and drop to non existing element","drag and drop to non existing element",""
