"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Nov 23 11:10:56 GMT 2022","Wed Nov 23 11:10:56 GMT 2022","318","","SendKeysSpec","","SendKeysSpec","Add text after sending enter for new line","Add text after sending enter for new line",""
"passed","Wed Nov 23 11:15:25 GMT 2022","Wed Nov 23 11:15:28 GMT 2022","3201","","waitForClickable","","waitForClickable","not clickable element","not clickable element",""
"passed","Wed Nov 23 10:56:25 GMT 2022","Wed Nov 23 10:56:29 GMT 2022","3139","","expectNoAttributeValue","","expectNoAttributeValue","Exact match error thrown","Exact match error thrown",""
"passed","Wed Nov 23 11:10:10 GMT 2022","Wed Nov 23 11:10:10 GMT 2022","432","","RightClickSpec","","RightClickSpec","RightClick ","RightClick ",""
"passed","Wed Nov 23 11:10:56 GMT 2022","Wed Nov 23 11:10:56 GMT 2022","242","","SendKeysSpec","","SendKeysSpec","Special Key Emoji","Special Key Emoji",""
"passed","Wed Nov 23 11:09:25 GMT 2022","Wed Nov 23 11:09:25 GMT 2022","10","","NormalizeUrl","","NormalizeUrl","empty string","empty string",""
"passed","Wed Nov 23 11:15:44 GMT 2022","Wed Nov 23 11:15:47 GMT 2022","3152","","WaitUntilSpec of BrowserUtils Tests","","WaitUntilSpec of BrowserUtils Tests","Validate text not found within default timeout and default error message shown","Validate text not found within default timeout and default error message shown",""
"passed","Wed Nov 23 11:13:56 GMT 2022","Wed Nov 23 11:13:59 GMT 2022","3125","","waitForDisplayed","","waitForDisplayed","not existing element","not existing element",""
"passed","Wed Nov 23 11:14:25 GMT 2022","Wed Nov 23 11:14:28 GMT 2022","3188","","waitForEnabled","","waitForEnabled","element disabled","element disabled",""
"passed","Wed Nov 23 11:14:40 GMT 2022","Wed Nov 23 11:14:43 GMT 2022","3135","","selectByValue","","selectByValue","select hidden element by value","select hidden element by value",""
"passed","Wed Nov 23 10:56:29 GMT 2022","Wed Nov 23 10:56:32 GMT 2022","3206","","expectNoAttributeValue","","expectNoAttributeValue","Element not exists","Element not exists",""
"passed","Wed Nov 23 10:56:40 GMT 2022","Wed Nov 23 10:56:40 GMT 2022","421","","waitForText","","waitForText","correct text","correct text",""
"passed","Wed Nov 23 11:11:11 GMT 2022","Wed Nov 23 11:11:14 GMT 2022","3150","","waitForExist reverse:true","","waitForExist reverse:true","fail on existing element","fail on existing element",""
"passed","Wed Nov 23 10:55:27 GMT 2022","Wed Nov 23 10:55:31 GMT 2022","3243","","doubleClick","","doubleClick","double click not existing element","double click not existing element",""
"passed","Wed Nov 23 11:14:10 GMT 2022","Wed Nov 23 11:14:10 GMT 2022","117","","verifyFilesInZip","","verifyFilesInZip","incorrect zip link","incorrect zip link",""
"passed","Wed Nov 23 10:56:40 GMT 2022","Wed Nov 23 10:56:43 GMT 2022","3252","","waitForText","","waitForText","hidden text","hidden text",""
"passed","Wed Nov 23 10:56:40 GMT 2022","Wed Nov 23 10:56:41 GMT 2022","169","","findElement of BrowserUtils Tests","","findElement of BrowserUtils Tests","First Element Returned","First Element Returned",""
"passed","Wed Nov 23 11:16:25 GMT 2022","Wed Nov 23 11:16:25 GMT 2022","143","","ScrollTo","","ScrollTo","scroll to x value","scroll to x value",""
"passed","Wed Nov 23 10:55:55 GMT 2022","Wed Nov 23 10:55:55 GMT 2022","495","","dismissAlert","","dismissAlert","dismiss existing alert","dismiss existing alert",""
"passed","Wed Nov 23 10:55:31 GMT 2022","Wed Nov 23 10:55:34 GMT 2022","3190","","doubleClick","","doubleClick","double click hidden element","double click hidden element",""
"passed","Wed Nov 23 11:10:25 GMT 2022","Wed Nov 23 11:10:25 GMT 2022","198","","ScrollingIntoViewSpec","","ScrollingIntoViewSpec","scrollIntoView to element in viewport","scrollIntoView to element in viewport",""
"passed","Wed Nov 23 10:55:26 GMT 2022","Wed Nov 23 10:55:27 GMT 2022","1851","","doubleClick","","doubleClick","successful double click","successful double click",""
"passed","Wed Nov 23 11:15:10 GMT 2022","Wed Nov 23 11:15:10 GMT 2022","130","","setCookies","","setCookies","validate cookie value","validate cookie value",""
"passed","Wed Nov 23 11:10:55 GMT 2022","Wed Nov 23 11:10:56 GMT 2022","271","","SendKeysSpec","","SendKeysSpec","send string twice","send string twice",""
"passed","Wed Nov 23 11:16:10 GMT 2022","Wed Nov 23 11:16:10 GMT 2022","13","","TestUtilsSpec: extractNumbersFromString","","TestUtilsSpec: extractNumbersFromString","string contains letters and numbers","string contains letters and numbers",""
"passed","Wed Nov 23 11:10:56 GMT 2022","Wed Nov 23 11:10:56 GMT 2022","242","","SendKeysSpec","","SendKeysSpec","Array of Special Keys","Array of Special Keys",""
"passed","Wed Nov 23 11:11:55 GMT 2022","Wed Nov 23 11:11:55 GMT 2022","483","","RefreshSpec","","RefreshSpec","RefreshTrue","RefreshTrue",""
"passed","Wed Nov 23 11:14:10 GMT 2022","Wed Nov 23 11:14:10 GMT 2022","161","","verifyFilesInZip","","verifyFilesInZip","correct list with incorrect size","correct list with incorrect size",""
"passed","Wed Nov 23 11:14:10 GMT 2022","Wed Nov 23 11:14:10 GMT 2022","249","","verifyFilesInZip","","verifyFilesInZip","correct list without size","correct list without size",""
"passed","Wed Nov 23 11:03:55 GMT 2022","Wed Nov 23 11:03:55 GMT 2022","222","","waitForExist","","waitForExist","existing element","existing element",""
"passed","Wed Nov 23 11:16:10 GMT 2022","Wed Nov 23 11:16:10 GMT 2022","18","","TestUtilsSpec: isTimePassed","","TestUtilsSpec: isTimePassed","expect to return false","expect to return false",""
"passed","Wed Nov 23 10:56:10 GMT 2022","Wed Nov 23 10:56:10 GMT 2022","374","","waitForUrl","","waitForUrl","correct url","correct url",""
"passed","Wed Nov 23 10:56:00 GMT 2022","Wed Nov 23 10:56:03 GMT 2022","3262","","waitForAlertText","","waitForAlertText","no alert","no alert",""
"passed","Wed Nov 23 11:13:55 GMT 2022","Wed Nov 23 11:13:56 GMT 2022","1375","","waitForDisplayed","","waitForDisplayed","wait for visible element","wait for visible element",""
"passed","Wed Nov 23 11:09:25 GMT 2022","Wed Nov 23 11:09:25 GMT 2022","9","","NormalizeUrl","","NormalizeUrl","throw if url is undefined","throw if url is undefined",""
"passed","Wed Nov 23 11:03:25 GMT 2022","Wed Nov 23 11:03:25 GMT 2022","326","","GetUrlSpec","","GetUrlSpec","get url","get url",""
"passed","Wed Nov 23 10:55:40 GMT 2022","Wed Nov 23 10:55:40 GMT 2022","565","","clearValue","","clearValue","clear value of text","clear value of text",""
"passed","Wed Nov 23 11:16:10 GMT 2022","Wed Nov 23 11:16:10 GMT 2022","16","","TestUtilsSpec: randomStringTest","","TestUtilsSpec: randomStringTest","letters only","letters only",""
