"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Mon Mar 07 19:29:09 GMT 2022","Mon Mar 07 19:29:11 GMT 2022","2416","","GetText of BrowserUtils Tests","","GetText of BrowserUtils Tests","Validate multiple result select first one ","Validate multiple result select first one ",""
"failed","Mon Mar 07 19:29:08 GMT 2022","Mon Mar 07 19:29:10 GMT 2022","2422","","getValue","","getValue","get value of text area","get value of text area",""
"failed","Mon Mar 07 19:30:03 GMT 2022","Mon Mar 07 19:30:05 GMT 2022","2475","","SendKeysSpec","","SendKeysSpec","Special Key Emoji","Special Key Emoji",""
"passed","Mon Mar 07 19:30:07 GMT 2022","Mon Mar 07 19:30:07 GMT 2022","27","","TestUtilsSpec: isTimePassed","","TestUtilsSpec: isTimePassed","expect to return true","expect to return true",""
"failed","Mon Mar 07 19:29:36 GMT 2022","Mon Mar 07 19:29:38 GMT 2022","1566","","ScrollingIntoViewSpec","","ScrollingIntoViewSpec","scrollIntoView to element outside of viewport","scrollIntoView to element outside of viewport",""
"failed","Mon Mar 07 19:28:06 GMT 2022","Mon Mar 07 19:28:08 GMT 2022","2413","","addValue","","addValue","add value to empty input","add value to empty input",""
"passed","Mon Mar 07 19:29:30 GMT 2022","Mon Mar 07 19:29:30 GMT 2022","61","","NormalizeUrl","","NormalizeUrl","throw if url is null","throw if url is null",""
"failed","Mon Mar 07 19:29:25 GMT 2022","Mon Mar 07 19:29:26 GMT 2022","647","","waitForExist","","waitForExist","not existing element","not existing element",""
"failed","Mon Mar 07 19:29:52 GMT 2022","Mon Mar 07 19:29:53 GMT 2022","1168","","setCookies","","setCookies","expect unique cookie","expect unique cookie",""
"passed","Mon Mar 07 19:29:30 GMT 2022","Mon Mar 07 19:29:30 GMT 2022","16","","NormalizeUrl","","NormalizeUrl","throw if url is undefined","throw if url is undefined",""
"failed","Mon Mar 07 19:29:53 GMT 2022","Mon Mar 07 19:29:55 GMT 2022","2051","","SendKeysSpec","","SendKeysSpec","send an array of strings","send an array of strings",""
