"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Nov 15 11:41:50 GMT 2022","Tue Nov 15 11:41:51 GMT 2022","900","","getCssProperty","","getCssProperty","retrieve css property","retrieve css property",""
"passed","Tue Nov 15 11:41:18 GMT 2022","Tue Nov 15 11:41:19 GMT 2022","948","","dismissAlert","","dismissAlert","no alert","no alert",""
"passed","Tue Nov 15 11:42:47 GMT 2022","Tue Nov 15 11:42:51 GMT 2022","3826","","switchToIframe","","switchToIframe","iframe 2 not available after switch to iframe 1","iframe 2 not available after switch to iframe 1",""
"passed","Tue Nov 15 11:42:49 GMT 2022","Tue Nov 15 11:42:49 GMT 2022","377","","tab actions","","tab actions","switch to incorrect window id","switch to incorrect window id",""
"passed","Tue Nov 15 11:41:16 GMT 2022","Tue Nov 15 11:41:18 GMT 2022","2468","","clearValue","","clearValue","clear value of text","clear value of text",""
"passed","Tue Nov 15 11:41:43 GMT 2022","Tue Nov 15 11:41:43 GMT 2022","454","","findElement of BrowserUtils Tests","","findElement of BrowserUtils Tests","First Element Returned","First Element Returned",""
"passed","Tue Nov 15 11:42:13 GMT 2022","Tue Nov 15 11:42:16 GMT 2022","3516","","isEnabled","","isEnabled","check not existing element","check not existing element",""
"passed","Tue Nov 15 11:41:38 GMT 2022","Tue Nov 15 11:41:39 GMT 2022","466","","expectNoAttributeValue","","expectNoAttributeValue","Contains word substring","Contains word substring",""
"passed","Tue Nov 15 11:42:12 GMT 2022","Tue Nov 15 11:42:12 GMT 2022","715","","IsDisplayed","","IsDisplayed","not exist element","not exist element",""
"passed","Tue Nov 15 11:42:55 GMT 2022","Tue Nov 15 11:42:58 GMT 2022","3270","","waitForEnabled","","waitForEnabled","element disabled","element disabled",""
"passed","Tue Nov 15 11:42:26 GMT 2022","Tue Nov 15 11:42:28 GMT 2022","1901","","waitForDisplayed - reverse: true","","waitForDisplayed - reverse: true","disappearing element","disappearing element",""
"failed","Tue Nov 15 11:42:10 GMT 2022","Tue Nov 15 11:42:12 GMT 2022","1649","","isDisplayedInViewport","","isDisplayedInViewport","element displayed in viewport","element displayed in viewport",""
"passed","Tue Nov 15 11:41:55 GMT 2022","Tue Nov 15 11:41:55 GMT 2022","572","","getCssProperty","","getCssProperty","incorrect css property","incorrect css property",""
"passed","Tue Nov 15 11:42:13 GMT 2022","Tue Nov 15 11:42:14 GMT 2022","858","","waitForExist","","waitForExist","existing element","existing element",""
"passed","Tue Nov 15 11:41:23 GMT 2022","Tue Nov 15 11:41:27 GMT 2022","3563","","doubleClick","","doubleClick","double click hidden element","double click hidden element",""
"passed","Tue Nov 15 11:41:42 GMT 2022","Tue Nov 15 11:41:46 GMT 2022","3905","","expectNoAttributeValue","","expectNoAttributeValue","Element not exists","Element not exists",""
"passed","Tue Nov 15 11:42:25 GMT 2022","Tue Nov 15 11:42:26 GMT 2022","615","","waitForDisplayed - reverse: true","","waitForDisplayed - reverse: true","notDisplayed but exist element ","notDisplayed but exist element ",""
"passed","Tue Nov 15 11:42:19 GMT 2022","Tue Nov 15 11:42:19 GMT 2022","39","","NormalizeUrl","","NormalizeUrl","//// to be empty","//// to be empty",""
"passed","Tue Nov 15 11:42:50 GMT 2022","Tue Nov 15 11:42:50 GMT 2022","34","","TestUtilsSpec: extractNumbersFromString","","TestUtilsSpec: extractNumbersFromString","string contains letters and numbers","string contains letters and numbers",""
"passed","Tue Nov 15 11:42:15 GMT 2022","Tue Nov 15 11:42:16 GMT 2022","561","","isSelected","","isSelected","element selected","element selected",""
"passed","Tue Nov 15 11:41:20 GMT 2022","Tue Nov 15 11:41:21 GMT 2022","1044","","dragAndDrop","","dragAndDrop","drag and drop to undefined element","drag and drop to undefined element",""
"passed","Tue Nov 15 11:42:50 GMT 2022","Tue Nov 15 11:42:50 GMT 2022","33","","TestUtilsSpec: randomStringTest","","TestUtilsSpec: randomStringTest","letters only","letters only",""
"passed","Tue Nov 15 11:42:33 GMT 2022","Tue Nov 15 11:42:34 GMT 2022","827","","scrollTo","","scrollTo","scroll to already loaded element","scroll to already loaded element",""
"passed","Tue Nov 15 11:42:03 GMT 2022","Tue Nov 15 11:42:04 GMT 2022","470","","getValue","","getValue","get value of text area","get value of text area",""
"passed","Tue Nov 15 11:42:50 GMT 2022","Tue Nov 15 11:42:50 GMT 2022","30","","TestUtilsSpec: randomStringTest","","TestUtilsSpec: randomStringTest","random string of provided length","random string of provided length",""
"passed","Tue Nov 15 11:41:16 GMT 2022","Tue Nov 15 11:41:19 GMT 2022","3051","","addValue","","addValue","add value to empty input","add value to empty input",""
"passed","Tue Nov 15 11:41:59 GMT 2022","Tue Nov 15 11:42:00 GMT 2022","887","","GetTestDataFileSpec","","GetTestDataFileSpec","Check get test data from env file","Check get test data from env file",""
"passed","Tue Nov 15 11:41:19 GMT 2022","Tue Nov 15 11:41:20 GMT 2022","1325","","addValue","","addValue","add value to existing input","add value to existing input",""
"passed","Tue Nov 15 11:41:16 GMT 2022","Tue Nov 15 11:41:19 GMT 2022","3832","","doubleClick","","doubleClick","successful double click","successful double click",""
"passed","Tue Nov 15 11:42:50 GMT 2022","Tue Nov 15 11:42:50 GMT 2022","17","","TestUtilsSpec: isTimePassed","","TestUtilsSpec: isTimePassed","expect to return false","expect to return false",""
"passed","Tue Nov 15 11:41:27 GMT 2022","Tue Nov 15 11:41:31 GMT 2022","3642","","doubleClick","","doubleClick","double click disabled element","double click disabled element",""
"passed","Tue Nov 15 11:41:18 GMT 2022","Tue Nov 15 11:41:20 GMT 2022","1699","","clearValue","","clearValue","clear value of text area","clear value of text area",""
"passed","Tue Nov 15 11:42:02 GMT 2022","Tue Nov 15 11:42:03 GMT 2022","892","","GetUrlSpec","","GetUrlSpec","get url","get url",""
"passed","Tue Nov 15 11:42:50 GMT 2022","Tue Nov 15 11:42:50 GMT 2022","33","","TestUtilsSpec: randomStringTest","","TestUtilsSpec: randomStringTest","strings are randoms","strings are randoms",""
"passed","Tue Nov 15 11:41:42 GMT 2022","Tue Nov 15 11:41:45 GMT 2022","3574","","waitForText","","waitForText","hidden text","hidden text",""
"passed","Tue Nov 15 11:42:56 GMT 2022","Tue Nov 15 11:43:00 GMT 2022","4201","","WaitUntilSpec of BrowserUtils Tests","","WaitUntilSpec of BrowserUtils Tests","Validate text not found withing timeout and error message shown ","Validate text not found withing timeout and error message shown ",""
"passed","Tue Nov 15 11:42:11 GMT 2022","Tue Nov 15 11:42:12 GMT 2022","953","","isEnabled","","isEnabled","check enabled element","check enabled element",""
"passed","Tue Nov 15 11:42:54 GMT 2022","Tue Nov 15 11:42:54 GMT 2022","266","","verifyFilesInZip","","verifyFilesInZip","correct list with size","correct list with size",""
"passed","Tue Nov 15 11:42:44 GMT 2022","Tue Nov 15 11:42:45 GMT 2022","1358","","startNetworkAudit","","startNetworkAudit","successfully start and read network audit","successfully start and read network audit",""
"passed","Tue Nov 15 11:41:41 GMT 2022","Tue Nov 15 11:41:42 GMT 2022","1027","","findElement of BrowserUtils Tests","","findElement of BrowserUtils Tests","Check Result contains element key (object)","Check Result contains element key (object)",""
"passed","Tue Nov 15 11:41:47 GMT 2022","Tue Nov 15 11:41:47 GMT 2022","548","","GetCookieSpec","","GetCookieSpec","get cookie by value","get cookie by value",""
"passed","Tue Nov 15 11:42:52 GMT 2022","Tue Nov 15 11:42:53 GMT 2022","902","","verifyFilesInZip","","verifyFilesInZip","correct list without size","correct list without size",""
"passed","Tue Nov 15 11:41:39 GMT 2022","Tue Nov 15 11:41:42 GMT 2022","3323","","expectNoAttributeValue","","expectNoAttributeValue","Exact match error thrown","Exact match error thrown",""
"passed","Tue Nov 15 11:41:37 GMT 2022","Tue Nov 15 11:41:41 GMT 2022","4022","","waitForAlertText","","waitForAlertText","incorrect text","incorrect text",""
"passed","Tue Nov 15 11:42:58 GMT 2022","Tue Nov 15 11:43:01 GMT 2022","3138","","waitForEnabled","","waitForEnabled","element not exists","element not exists",""
