"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Nov 23 11:20:34 GMT 2022","Wed Nov 23 11:20:38 GMT 2022","4162","","WaitUntilSpec of BrowserUtils Tests","","WaitUntilSpec of BrowserUtils Tests","Validate text not found withing timeout and error message shown ","Validate text not found withing timeout and error message shown ",""
"passed","Wed Nov 23 11:20:38 GMT 2022","Wed Nov 23 11:20:38 GMT 2022","191","","WaitUntilSpec of BrowserUtils Tests","","WaitUntilSpec of BrowserUtils Tests","Validate text found within default timeout ","Validate text found within default timeout ",""
"passed","Wed Nov 23 11:18:49 GMT 2022","Wed Nov 23 11:18:49 GMT 2022","438","","switchToIframe","","switchToIframe","Switch to iframe, header text at iFrame 2","Switch to iframe, header text at iFrame 2",""
"passed","Wed Nov 23 11:16:34 GMT 2022","Wed Nov 23 11:16:35 GMT 2022","178","","IsDisplayed","","IsDisplayed","not exist element","not exist element",""
"passed","Wed Nov 23 11:13:34 GMT 2022","Wed Nov 23 11:13:34 GMT 2022","583","","CloseNewTabSpec","","CloseNewTabSpec","Open new tab and then close it","Open new tab and then close it",""
"passed","Wed Nov 23 11:17:19 GMT 2022","Wed Nov 23 11:17:20 GMT 2022","1378","","waitForExist reverse:true","","waitForExist reverse:true","disappearing element","disappearing element",""
"passed","Wed Nov 23 11:17:49 GMT 2022","Wed Nov 23 11:17:49 GMT 2022","245","","ScrollingIntoViewSpec","","ScrollingIntoViewSpec","scrollIntoView to element in viewport","scrollIntoView to element in viewport",""
"passed","Wed Nov 23 11:14:04 GMT 2022","Wed Nov 23 11:14:05 GMT 2022","454","","dragAndDrop","","dragAndDrop","drag and drop to element","drag and drop to element",""
"passed","Wed Nov 23 11:13:34 GMT 2022","Wed Nov 23 11:13:34 GMT 2022","343","","DeleteCookieSpec","","DeleteCookieSpec","expect empty cookie","expect empty cookie",""
"passed","Wed Nov 23 11:14:05 GMT 2022","Wed Nov 23 11:14:08 GMT 2022","3201","","dragAndDrop","","dragAndDrop","drag and drop to non existing element","drag and drop to non existing element",""
"passed","Wed Nov 23 11:18:04 GMT 2022","Wed Nov 23 11:18:04 GMT 2022","283","","ScrollTo","","ScrollTo","scroll to x value","scroll to x value",""
"passed","Wed Nov 23 11:14:54 GMT 2022","Wed Nov 23 11:14:57 GMT 2022","3180","","waitForText","","waitForText","fail on case sensitive","fail on case sensitive",""
