"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"unknown","Mon Nov 28 08:31:52 GMT 2022","Thu Jan 01 00:00:00 GMT 1970","-1669624312052","","GetCookieSpec","","GetCookieSpec","expect unique cookie","expect unique cookie",""
"unknown","Mon Nov 28 08:31:29 GMT 2022","Thu Jan 01 00:00:00 GMT 1970","-1669624289805","","CloseNewTabSpec","","CloseNewTabSpec","Open new tab and then close it","Open new tab and then close it",""
"unknown","Mon Nov 28 08:31:29 GMT 2022","Thu Jan 01 00:00:00 GMT 1970","-1669624289247","","dismissAlert","","dismissAlert","dismiss existing alert","dismiss existing alert",""
"unknown","Mon Nov 28 08:31:29 GMT 2022","Thu Jan 01 00:00:00 GMT 1970","-1669624289502","","addValue","","addValue","add value to empty input","add value to empty input",""
"unknown","Mon Nov 28 08:31:29 GMT 2022","Thu Jan 01 00:00:00 GMT 1970","-1669624289084","","click","","click","singleClick ","singleClick ",""
"unknown","Mon Nov 28 08:31:57 GMT 2022","Thu Jan 01 00:00:00 GMT 1970","-1669624317226","","waitForText","","waitForText","correct text","correct text",""
"unknown","Mon Nov 28 08:31:58 GMT 2022","Thu Jan 01 00:00:00 GMT 1970","-1669624318128","","GetAttributeSpec of BrowserUtils Tests","","GetAttributeSpec of BrowserUtils Tests","Validate positive result ","Validate positive result ",""
"unknown","Mon Nov 28 08:31:53 GMT 2022","Thu Jan 01 00:00:00 GMT 1970","-1669624313134","","waitForUrl","","waitForUrl","correct url","correct url",""
"unknown","Mon Nov 28 08:31:57 GMT 2022","Thu Jan 01 00:00:00 GMT 1970","-1669624317672","","findElement of BrowserUtils Tests","","findElement of BrowserUtils Tests","Check Result contains element key (object)","Check Result contains element key (object)",""
"unknown","Mon Nov 28 08:31:57 GMT 2022","Thu Jan 01 00:00:00 GMT 1970","-1669624317505","","expectNoAttributeValue","","expectNoAttributeValue","Doesn't contains value","Doesn't contains value",""
"unknown","Mon Nov 28 08:31:34 GMT 2022","Thu Jan 01 00:00:00 GMT 1970","-1669624294111","","execute","","execute","successful execution","successful execution",""
"unknown","Mon Nov 28 08:31:24 GMT 2022","Thu Jan 01 00:00:00 GMT 1970","-1669624284124","","BackSpec","","BackSpec","back browser","back browser",""
"unknown","Mon Nov 28 08:31:44 GMT 2022","Thu Jan 01 00:00:00 GMT 1970","-1669624304741","","waitForAlertText","","waitForAlertText","correct text","correct text",""
"unknown","Mon Nov 28 08:31:52 GMT 2022","Thu Jan 01 00:00:00 GMT 1970","-1669624312493","","waitForAttributeValue","","waitForAttributeValue","correct value","correct value",""
"unknown","Mon Nov 28 08:31:29 GMT 2022","Thu Jan 01 00:00:00 GMT 1970","-1669624289907","","dragAndDrop","","dragAndDrop","drag and drop to coordinate","drag and drop to coordinate",""
"unknown","Mon Nov 28 08:31:57 GMT 2022","Thu Jan 01 00:00:00 GMT 1970","-1669624317988","","waitForNumberOfElements","","waitForNumberOfElements","Expect number of elements equals","Expect number of elements equals",""
"unknown","Mon Nov 28 08:31:29 GMT 2022","Thu Jan 01 00:00:00 GMT 1970","-1669624289596","","DeleteCookieSpec","","DeleteCookieSpec","expect empty cookie","expect empty cookie",""
"unknown","Mon Nov 28 08:31:58 GMT 2022","Thu Jan 01 00:00:00 GMT 1970","-1669624318500","","getCssProperty","","getCssProperty","retrieve css property","retrieve css property",""
"unknown","Mon Nov 28 08:32:02 GMT 2022","Thu Jan 01 00:00:00 GMT 1970","-1669624322725","","getLocation","","getLocation","get element Location","get element Location",""
"unknown","Mon Nov 28 08:31:26 GMT 2022","Thu Jan 01 00:00:00 GMT 1970","-1669624286176","","clearValue","","clearValue","clear value of text","clear value of text",""
"unknown","Mon Nov 28 08:31:28 GMT 2022","Thu Jan 01 00:00:00 GMT 1970","-1669624288179","","acceptAlert","","acceptAlert","accept existing alert","accept existing alert",""
"unknown","Mon Nov 28 08:31:29 GMT 2022","Thu Jan 01 00:00:00 GMT 1970","-1669624289553","","doubleClick","","doubleClick","successful double click","successful double click",""
