"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"unknown","Mon Aug 07 09:50:45 GMT 2023","Mon Aug 07 09:50:48 GMT 2023","2540","","addValue","","","","add value to empty input",""
"unknown","Mon Aug 07 09:52:19 GMT 2023","Mon Aug 07 09:52:20 GMT 2023","1101","","NormalizeUrl","","","","expect // removed",""
"unknown","Mon Aug 07 09:51:01 GMT 2023","Mon Aug 07 09:51:02 GMT 2023","565","","execute","","","","successful execution",""
"unknown","Mon Aug 07 09:52:58 GMT 2023","Mon Aug 07 09:53:00 GMT 2023","1494","","switchToIframe","","","","Switch to iframe, header text at iFrame 2",""
"unknown","Mon Aug 07 09:53:14 GMT 2023","Mon Aug 07 09:53:15 GMT 2023","812","","waitForDisplayed","","","","wait for visible element",""
"unknown","Mon Aug 07 09:51:20 GMT 2023","Mon Aug 07 09:51:22 GMT 2023","2173","","expectNoAttributeValue","","","","Doesn't contains value",""
"unknown","Mon Aug 07 09:53:24 GMT 2023","Mon Aug 07 09:53:25 GMT 2023","588","","startNetworkAudit","","","","successfully start and read network audit",""
"unknown","Mon Aug 07 09:50:44 GMT 2023","Mon Aug 07 09:50:47 GMT 2023","2849","","doubleClick","","","","successful double click",""
"unknown","Mon Aug 07 09:51:22 GMT 2023","Mon Aug 07 09:51:23 GMT 2023","1082","","GetCookieSpec","","","","expect unique cookie",""
"unknown","Mon Aug 07 09:53:08 GMT 2023","Mon Aug 07 09:53:08 GMT 2023","511","","waitForClickable","","","","not clickable element",""
"unknown","Mon Aug 07 09:52:03 GMT 2023","Mon Aug 07 09:52:03 GMT 2023","519","","waitForExist","","","","existing element",""
"unknown","Mon Aug 07 09:51:13 GMT 2023","Mon Aug 07 09:51:15 GMT 2023","1746","","waitForAttributeValue","","","","correct value",""
"unknown","Mon Aug 07 09:51:45 GMT 2023","Mon Aug 07 09:51:46 GMT 2023","537","","GetTestDataFileSpec","","","","Check get test data from env file",""
"unknown","Mon Aug 07 09:51:10 GMT 2023","Mon Aug 07 09:51:11 GMT 2023","833","","waitForAlertText","","","","correct text",""
"unknown","Mon Aug 07 09:51:54 GMT 2023","Mon Aug 07 09:51:55 GMT 2023","1086","","GetUrlSpec","","","","get url",""
"unknown","Mon Aug 07 09:53:23 GMT 2023","Mon Aug 07 09:53:24 GMT 2023","653","","isDisplayedInViewport","","","","element is not displayed in viewport",""
"unknown","Mon Aug 07 09:52:54 GMT 2023","Mon Aug 07 09:52:54 GMT 2023","578","","SetValue","","","","setValue",""
"unknown","Mon Aug 07 09:53:20 GMT 2023","Mon Aug 07 09:53:21 GMT 2023","917","","WaitUntilSpec of BrowserUtils Tests","","","","Validate text found within given timeout ",""
"unknown","Mon Aug 07 09:51:19 GMT 2023","Mon Aug 07 09:51:22 GMT 2023","2743","","GetAttributeSpec of BrowserUtils Tests","","","","Validate positive result ",""
"unknown","Mon Aug 07 09:52:21 GMT 2023","Mon Aug 07 09:52:22 GMT 2023","689","","waitForExist reverse:true","","","","disappearing element",""
"unknown","Mon Aug 07 09:53:02 GMT 2023","Mon Aug 07 09:53:03 GMT 2023","1163","","tab actions","","","","get tab ids",""
"unknown","Mon Aug 07 09:50:45 GMT 2023","Mon Aug 07 09:50:48 GMT 2023","3145","","clearValue","","","","clear value of text",""
"unknown","Mon Aug 07 09:52:12 GMT 2023","Mon Aug 07 09:52:13 GMT 2023","925","","isSelected","","","","element selected",""
"unknown","Mon Aug 07 09:52:19 GMT 2023","Mon Aug 07 09:52:20 GMT 2023","807","","NormalizeUrl","","","","empty string",""
