"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Thu Mar 10 10:17:01 GMT 2022","Thu Mar 10 10:17:05 GMT 2022","3867","","dragAndDrop","","dragAndDrop","drag and drop to coordinate","drag and drop to coordinate",""
"passed","Thu Mar 10 10:17:57 GMT 2022","Thu Mar 10 10:17:58 GMT 2022","717","","IsDisplayed","","IsDisplayed","not exist element","not exist element",""
"failed","Thu Mar 10 10:17:50 GMT 2022","Thu Mar 10 10:17:52 GMT 2022","2021","","getSizeSpec","","getSizeSpec","get element size","get element size",""
"failed","Thu Mar 10 10:18:55 GMT 2022","Thu Mar 10 10:18:56 GMT 2022","1185","","waitForDisplayed","","waitForDisplayed","hidden element","hidden element",""
"passed","Thu Mar 10 10:17:55 GMT 2022","Thu Mar 10 10:17:59 GMT 2022","3823","","moveToSpec","","moveToSpec","hoverFalse","hoverFalse",""
"passed","Thu Mar 10 10:18:44 GMT 2022","Thu Mar 10 10:18:44 GMT 2022","161","","TestUtilsSpec: randomStringTest","","TestUtilsSpec: randomStringTest","default random string length","default random string length",""
"failed","Thu Mar 10 10:17:34 GMT 2022","Thu Mar 10 10:17:36 GMT 2022","1979","","waitForNumberOfElements","","waitForNumberOfElements","Expect number of elements, element doesn't exists","Expect number of elements, element doesn't exists",""
"passed","Thu Mar 10 10:18:52 GMT 2022","Thu Mar 10 10:18:52 GMT 2022","337","","waitForClickable","","waitForClickable","clickable element","clickable element",""
"passed","Thu Mar 10 10:17:28 GMT 2022","Thu Mar 10 10:17:29 GMT 2022","1322","","waitForText","","waitForText","correct text","correct text",""
"failed","Thu Mar 10 10:18:45 GMT 2022","Thu Mar 10 10:18:47 GMT 2022","1794","","switchToIframe","","switchToIframe","Incorrect iframe selector","Incorrect iframe selector",""
"failed","Thu Mar 10 10:17:05 GMT 2022","Thu Mar 10 10:17:07 GMT 2022","2570","","clearValue","","clearValue","clear value of text area","clear value of text area",""
"passed","Thu Mar 10 10:18:19 GMT 2022","Thu Mar 10 10:18:20 GMT 2022","773","","waitForDisplayed - reverse: true","","waitForDisplayed - reverse: true","disappearing element","disappearing element",""
"failed","Thu Mar 10 10:18:37 GMT 2022","Thu Mar 10 10:18:40 GMT 2022","2561","","SendKeysSpec","","SendKeysSpec","Add text after sending enter for new line","Add text after sending enter for new line",""
"passed","Thu Mar 10 10:17:32 GMT 2022","Thu Mar 10 10:17:33 GMT 2022","1309","","waitForText","","waitForText","dynamic text","dynamic text",""
"failed","Thu Mar 10 10:18:51 GMT 2022","Thu Mar 10 10:18:52 GMT 2022","922","","waitForClickable","","waitForClickable","not clickable element","not clickable element",""
"passed","Thu Mar 10 10:18:09 GMT 2022","Thu Mar 10 10:18:10 GMT 2022","849","","waitForExist","","waitForExist","existing element","existing element",""
"failed","Thu Mar 10 10:17:01 GMT 2022","Thu Mar 10 10:17:05 GMT 2022","3791","","addValue","","addValue","add value to empty input","add value to empty input",""
"failed","Thu Mar 10 10:18:17 GMT 2022","Thu Mar 10 10:18:20 GMT 2022","2527","","ScrollingIntoViewSpec","","ScrollingIntoViewSpec","scrollIntoView to element outside of viewport","scrollIntoView to element outside of viewport",""
"passed","Thu Mar 10 10:18:32 GMT 2022","Thu Mar 10 10:18:33 GMT 2022","1069","","selectByValue","","selectByValue","select by existing value","select by existing value",""
"failed","Thu Mar 10 10:17:09 GMT 2022","Thu Mar 10 10:17:11 GMT 2022","1770","","doubleClick","","doubleClick","double click disabled element","double click disabled element",""
"failed","Thu Mar 10 10:18:10 GMT 2022","Thu Mar 10 10:18:12 GMT 2022","1752","","waitForExist","","waitForExist","not existing element","not existing element",""
"failed","Thu Mar 10 10:17:32 GMT 2022","Thu Mar 10 10:17:35 GMT 2022","2501","","GetAttributeSpec of BrowserUtils Tests","","GetAttributeSpec of BrowserUtils Tests","should return null on not existing attribute","should return null on not existing attribute",""
"passed","Thu Mar 10 10:17:01 GMT 2022","Thu Mar 10 10:17:03 GMT 2022","1995","","dismissAlert","","dismissAlert","dismiss existing alert","dismiss existing alert",""
"failed","Thu Mar 10 10:17:01 GMT 2022","Thu Mar 10 10:17:05 GMT 2022","3251","","DeleteCookieSpec","","DeleteCookieSpec","expect empty cookie","expect empty cookie",""
"passed","Thu Mar 10 10:18:11 GMT 2022","Thu Mar 10 10:18:11 GMT 2022","888","","url","","url","navigate successfully","navigate successfully",""
"passed","Thu Mar 10 10:17:35 GMT 2022","Thu Mar 10 10:17:35 GMT 2022","652","","GetCookieSpec","","GetCookieSpec","get cookie by value","get cookie by value",""
"failed","Thu Mar 10 10:17:31 GMT 2022","Thu Mar 10 10:17:34 GMT 2022","2699","","waitForNumberOfElements","","waitForNumberOfElements","Expect 0 elements not equals","Expect 0 elements not equals",""
"failed","Thu Mar 10 10:17:32 GMT 2022","Thu Mar 10 10:17:34 GMT 2022","2139","","findElement of BrowserUtils Tests","","findElement of BrowserUtils Tests","First Element Returned","First Element Returned",""
"passed","Thu Mar 10 10:18:13 GMT 2022","Thu Mar 10 10:18:13 GMT 2022","34","","NormalizeUrl","","NormalizeUrl","throw if url is undefined","throw if url is undefined",""
"passed","Thu Mar 10 10:17:24 GMT 2022","Thu Mar 10 10:17:25 GMT 2022","1080","","waitForUrl","","waitForUrl","correct url","correct url",""
"failed","Thu Mar 10 10:18:15 GMT 2022","Thu Mar 10 10:18:18 GMT 2022","2278","","waitForDisplayed - reverse: true","","waitForDisplayed - reverse: true","displayed element","displayed element",""
