"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Thu Mar 10 10:56:21 GMT 2022","Thu Mar 10 10:56:23 GMT 2022","1729","","GetText of BrowserUtils Tests","","GetText of BrowserUtils Tests","Validate multiple result select first one ","Validate multiple result select first one ",""
"passed","Thu Mar 10 10:55:32 GMT 2022","Thu Mar 10 10:55:34 GMT 2022","2156","","doubleClick","","doubleClick","successful double click","successful double click",""
"passed","Thu Mar 10 10:56:37 GMT 2022","Thu Mar 10 10:56:37 GMT 2022","28","","NormalizeUrl","","NormalizeUrl","//// to be empty","//// to be empty",""
"failed","Thu Mar 10 10:56:52 GMT 2022","Thu Mar 10 10:56:55 GMT 2022","2489","","SendKeysSpec","","SendKeysSpec","send string","send string",""
"failed","Thu Mar 10 10:56:45 GMT 2022","Thu Mar 10 10:56:46 GMT 2022","1393","","ScrollingIntoViewSpec","","ScrollingIntoViewSpec","scrollIntoView to element in viewport","scrollIntoView to element in viewport",""
"failed","Thu Mar 10 10:56:38 GMT 2022","Thu Mar 10 10:56:40 GMT 2022","1697","","waitForDisplayed - reverse: true","","waitForDisplayed - reverse: true","displayed element","displayed element",""
"passed","Thu Mar 10 10:56:38 GMT 2022","Thu Mar 10 10:56:39 GMT 2022","810","","waitForExist reverse:true","","waitForExist reverse:true","disappearing element","disappearing element",""
"failed","Thu Mar 10 10:56:42 GMT 2022","Thu Mar 10 10:56:45 GMT 2022","2282","","scrollTo","","scrollTo","scroll to element with lazy load","scroll to element with lazy load",""
"passed","Thu Mar 10 10:55:34 GMT 2022","Thu Mar 10 10:55:35 GMT 2022","977","","acceptAlert","","acceptAlert","no alert","no alert",""
"failed","Thu Mar 10 10:56:00 GMT 2022","Thu Mar 10 10:56:02 GMT 2022","2130","","waitForNumberOfElements","","waitForNumberOfElements","Expect 0 elements not equals","Expect 0 elements not equals",""
"failed","Thu Mar 10 10:56:56 GMT 2022","Thu Mar 10 10:56:57 GMT 2022","1530","","selectByValue","","selectByValue","select hidden element by value","select hidden element by value",""
"failed","Thu Mar 10 10:57:06 GMT 2022","Thu Mar 10 10:57:07 GMT 2022","1434","","switchToIframe","","switchToIframe","Incorrect iframe selector","Incorrect iframe selector",""
"failed","Thu Mar 10 10:56:02 GMT 2022","Thu Mar 10 10:56:04 GMT 2022","2242","","GetAttributeSpec of BrowserUtils Tests","","GetAttributeSpec of BrowserUtils Tests","Validate positive result ","Validate positive result ",""
"passed","Thu Mar 10 10:55:31 GMT 2022","Thu Mar 10 10:55:34 GMT 2022","2932","","clearValue","","clearValue","clear value of text","clear value of text",""
"passed","Thu Mar 10 10:57:13 GMT 2022","Thu Mar 10 10:57:14 GMT 2022","575","","waitForDisplayed","","waitForDisplayed","wait for visible element","wait for visible element",""
"failed","Thu Mar 10 10:57:02 GMT 2022","Thu Mar 10 10:57:04 GMT 2022","1809","","SendKeysSpec","","SendKeysSpec","Special Key Emoji","Special Key Emoji",""
"failed","Thu Mar 10 10:55:58 GMT 2022","Thu Mar 10 10:55:59 GMT 2022","1623","","waitForAttributeValue","","waitForAttributeValue","incorrect attribute","incorrect attribute",""
"passed","Thu Mar 10 10:55:36 GMT 2022","Thu Mar 10 10:55:37 GMT 2022","1432","","clearValue","","clearValue","clear value of disable input selector","clear value of disable input selector",""
"passed","Thu Mar 10 10:57:05 GMT 2022","Thu Mar 10 10:57:05 GMT 2022","28","","TestUtilsSpec: randomStringTest","","TestUtilsSpec: randomStringTest","letters only","letters only",""
"failed","Thu Mar 10 10:55:55 GMT 2022","Thu Mar 10 10:55:58 GMT 2022","2132","","waitForAttributeValue","","waitForAttributeValue","incorrect selector","incorrect selector",""
"failed","Thu Mar 10 10:56:04 GMT 2022","Thu Mar 10 10:56:05 GMT 2022","1134","","GetAttributeSpec of BrowserUtils Tests","","GetAttributeSpec of BrowserUtils Tests","should return null on not existing attribute","should return null on not existing attribute",""
"failed","Thu Mar 10 10:55:55 GMT 2022","Thu Mar 10 10:55:57 GMT 2022","2125","","waitForUrl","","waitForUrl","incorrect url","incorrect url",""
"passed","Thu Mar 10 10:56:35 GMT 2022","Thu Mar 10 10:56:35 GMT 2022","760","","url","","url","navigate successfully","navigate successfully",""
"passed","Thu Mar 10 10:56:40 GMT 2022","Thu Mar 10 10:56:41 GMT 2022","810","","waitForDisplayed - reverse: true","","waitForDisplayed - reverse: true","not exist element ","not exist element ",""
"failed","Thu Mar 10 10:55:56 GMT 2022","Thu Mar 10 10:55:59 GMT 2022","2343","","waitForAlertText","","waitForAlertText","no alert","no alert",""
"passed","Thu Mar 10 10:55:56 GMT 2022","Thu Mar 10 10:55:57 GMT 2022","843","","expectNoAttributeValue","","expectNoAttributeValue","Contains word substring","Contains word substring",""
"passed","Thu Mar 10 10:56:13 GMT 2022","Thu Mar 10 10:56:14 GMT 2022","625","","getCssProperty","","getCssProperty","incorrect css property","incorrect css property",""
"passed","Thu Mar 10 10:56:00 GMT 2022","Thu Mar 10 10:56:00 GMT 2022","597","","waitForText","","waitForText","dynamic text","dynamic text",""
"failed","Thu Mar 10 10:56:58 GMT 2022","Thu Mar 10 10:57:01 GMT 2022","2414","","SetValue","","SetValue","setValue","setValue",""
"passed","Thu Mar 10 10:56:37 GMT 2022","Thu Mar 10 10:56:37 GMT 2022","20","","NormalizeUrl","","NormalizeUrl","expect // removed","expect // removed",""
"failed","Thu Mar 10 10:56:01 GMT 2022","Thu Mar 10 10:56:03 GMT 2022","2256","","expectNoAttributeValue","","expectNoAttributeValue","Attribute not exists","Attribute not exists",""
