"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Nov 28 09:45:14 GMT 2022","Mon Nov 28 09:45:15 GMT 2022","510","","execute","","execute","get string result","get string result",""
"passed","Mon Nov 28 09:47:30 GMT 2022","Mon Nov 28 09:47:30 GMT 2022","174","","selectByValue","","selectByValue","select by none existing value","select by none existing value",""
"passed","Mon Nov 28 09:49:17 GMT 2022","Mon Nov 28 09:49:17 GMT 2022","122","","waitForClickable","","waitForClickable","reverse: true","reverse: true",""
"passed","Mon Nov 28 09:44:56 GMT 2022","Mon Nov 28 09:44:59 GMT 2022","2960","","CloseNewTabSpec","","CloseNewTabSpec","Open new tab and then close it","Open new tab and then close it",""
"passed","Mon Nov 28 09:45:47 GMT 2022","Mon Nov 28 09:45:48 GMT 2022","181","","GetTestDataFileSpec","","GetTestDataFileSpec","Check get test data from env file","Check get test data from env file",""
"passed","Mon Nov 28 09:45:24 GMT 2022","Mon Nov 28 09:45:24 GMT 2022","178","","GetAttributeSpec of BrowserUtils Tests","","GetAttributeSpec of BrowserUtils Tests","should return null on not existing attribute","should return null on not existing attribute",""
"passed","Mon Nov 28 09:47:02 GMT 2022","Mon Nov 28 09:47:02 GMT 2022","6","","NormalizeUrl","","NormalizeUrl","//// to be empty","//// to be empty",""
"passed","Mon Nov 28 09:47:46 GMT 2022","Mon Nov 28 09:47:46 GMT 2022","372","","SetValue","","SetValue","setValue","setValue",""
"passed","Mon Nov 28 09:44:58 GMT 2022","Mon Nov 28 09:44:59 GMT 2022","1192","","dismissAlert","","dismissAlert","no alert","no alert",""
"passed","Mon Nov 28 09:47:26 GMT 2022","Mon Nov 28 09:47:26 GMT 2022","266","","ScrollTo","","ScrollTo","scroll to y value","scroll to y value",""
"passed","Mon Nov 28 09:45:12 GMT 2022","Mon Nov 28 09:45:15 GMT 2022","2701","","waitForAlertText","","waitForAlertText","correct text","correct text",""
"passed","Mon Nov 28 09:45:51 GMT 2022","Mon Nov 28 09:45:51 GMT 2022","206","","GetText of BrowserUtils Tests","","GetText of BrowserUtils Tests","Validate multiple result select first one ","Validate multiple result select first one ",""
"passed","Mon Nov 28 09:45:00 GMT 2022","Mon Nov 28 09:45:00 GMT 2022","765","","dragAndDrop","","dragAndDrop","drag and drop to non integer coordinate","drag and drop to non integer coordinate",""
"passed","Mon Nov 28 09:47:02 GMT 2022","Mon Nov 28 09:47:02 GMT 2022","6","","NormalizeUrl","","NormalizeUrl","expect / removed","expect / removed",""
"passed","Mon Nov 28 09:47:26 GMT 2022","Mon Nov 28 09:47:27 GMT 2022","135","","ScrollTo","","ScrollTo","scroll to x value","scroll to x value",""
"passed","Mon Nov 28 09:46:17 GMT 2022","Mon Nov 28 09:47:17 GMT 2022","60285","","waitForAttributeValue","","waitForAttributeValue","incorrect selector","incorrect selector",""
"passed","Mon Nov 28 09:49:17 GMT 2022","Mon Nov 28 09:49:19 GMT 2022","1135","","waitForClickable","","waitForClickable","custom options","custom options",""
"passed","Mon Nov 28 09:45:18 GMT 2022","Mon Nov 28 09:45:18 GMT 2022","412","","expectNoAttributeValue","","expectNoAttributeValue","Contains word substring","Contains word substring",""
"passed","Mon Nov 28 09:48:18 GMT 2022","Mon Nov 28 09:48:19 GMT 2022","1747","","waitForDisplayed","","waitForDisplayed","wait for visible element","wait for visible element",""
"passed","Mon Nov 28 09:48:11 GMT 2022","Mon Nov 28 09:48:11 GMT 2022","15","","TestUtilsSpec: randomStringTest","","TestUtilsSpec: randomStringTest","strings are randoms","strings are randoms",""
"passed","Mon Nov 28 09:46:00 GMT 2022","Mon Nov 28 09:47:00 GMT 2022","60211","","addValue","","addValue","add value to not existing input","add value to not existing input",""
"passed","Mon Nov 28 09:48:21 GMT 2022","Mon Nov 28 09:48:22 GMT 2022","575","","waitForEnabled","","waitForEnabled","element enabled","element enabled",""
"passed","Mon Nov 28 09:46:18 GMT 2022","Mon Nov 28 09:47:19 GMT 2022","60463","","expectNoAttributeValue","","expectNoAttributeValue","Element not exists","Element not exists",""
"passed","Mon Nov 28 09:47:38 GMT 2022","Mon Nov 28 09:47:38 GMT 2022","246","","SendKeysSpec","","SendKeysSpec","send string twice","send string twice",""
"passed","Mon Nov 28 09:48:11 GMT 2022","Mon Nov 28 09:48:11 GMT 2022","33","","TestUtilsSpec: isTimePassed","","TestUtilsSpec: isTimePassed","expect to return false","expect to return false",""
"passed","Mon Nov 28 09:48:28 GMT 2022","Mon Nov 28 09:48:29 GMT 2022","162","","WaitUntilSpec of BrowserUtils Tests","","WaitUntilSpec of BrowserUtils Tests","Validate text found within default timeout ","Validate text found within default timeout ",""
"passed","Mon Nov 28 09:45:17 GMT 2022","Mon Nov 28 09:45:18 GMT 2022","750","","waitForText","","waitForText","correct text","correct text",""
"passed","Mon Nov 28 09:48:11 GMT 2022","Mon Nov 28 09:48:11 GMT 2022","23","","TestUtilsSpec: randomStringTest","","TestUtilsSpec: randomStringTest","default random string length","default random string length",""
"passed","Mon Nov 28 09:48:06 GMT 2022","Mon Nov 28 09:48:08 GMT 2022","1400","","waitForDisplayed - reverse: true","","waitForDisplayed - reverse: true","disappearing element","disappearing element",""
"passed","Mon Nov 28 09:47:49 GMT 2022","Mon Nov 28 09:47:50 GMT 2022","304","","startNetworkAudit","","startNetworkAudit","successfully start and read network audit","successfully start and read network audit",""
