"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Dec 28 11:30:18 GMT 2021","Tue Dec 28 11:30:18 GMT 2021","242","","verifyFilesInZip","","verifyFilesInZip","incorrect zip link","incorrect zip link",""
"passed","Tue Dec 28 11:28:37 GMT 2021","Tue Dec 28 11:29:38 GMT 2021","60499","","waitForUrl","","waitForUrl","incorrect url","incorrect url",""
"passed","Tue Dec 28 11:28:39 GMT 2021","Tue Dec 28 11:29:39 GMT 2021","60234","","waitForText","","waitForText","hidden text","hidden text",""
"passed","Tue Dec 28 11:29:51 GMT 2021","Tue Dec 28 11:29:51 GMT 2021","382","","RightClickSpec","","RightClickSpec","RightClick ","RightClick ",""
"passed","Tue Dec 28 11:28:55 GMT 2021","Tue Dec 28 11:28:55 GMT 2021","208","","getNumberOfElements","","getNumberOfElements","get number of not existing elements","get number of not existing elements",""
"passed","Tue Dec 28 11:28:25 GMT 2021","Tue Dec 28 11:28:26 GMT 2021","962","","dragAndDrop","","dragAndDrop","drag and drop to undefined element","drag and drop to undefined element",""
"passed","Tue Dec 28 11:29:43 GMT 2021","Tue Dec 28 11:29:46 GMT 2021","3167","","waitForText","","waitForText","fail on wrong text","fail on wrong text",""
"passed","Tue Dec 28 11:30:03 GMT 2021","Tue Dec 28 11:30:03 GMT 2021","342","","SendKeysSpec","","SendKeysSpec","Add text after sending enter for new line","Add text after sending enter for new line",""
"passed","Tue Dec 28 11:29:49 GMT 2021","Tue Dec 28 11:30:49 GMT 2021","60322","","waitForDisplayed - reverse: true","","waitForDisplayed - reverse: true","displayed element","displayed element",""
"passed","Tue Dec 28 11:28:39 GMT 2021","Tue Dec 28 11:28:40 GMT 2021","154","","findElement of BrowserUtils Tests","","findElement of BrowserUtils Tests","Fail to obtain element due to wrong path","Fail to obtain element due to wrong path",""
"passed","Tue Dec 28 11:30:20 GMT 2021","Tue Dec 28 11:31:20 GMT 2021","60214","","switchToIframe","","switchToIframe","Incorrect iframe selector","Incorrect iframe selector",""
"passed","Tue Dec 28 11:30:26 GMT 2021","Tue Dec 28 11:31:26 GMT 2021","60148","","doubleClick","","doubleClick","double click disabled element","double click disabled element",""
"passed","Tue Dec 28 11:31:29 GMT 2021","Tue Dec 28 11:32:30 GMT 2021","60127","","waitForEnabled","","waitForEnabled","element not exists","element not exists",""
"passed","Tue Dec 28 11:30:01 GMT 2021","Tue Dec 28 11:31:01 GMT 2021","60179","","selectByValue","","selectByValue","select hidden element by value","select hidden element by value",""
"passed","Tue Dec 28 11:30:17 GMT 2021","Tue Dec 28 11:30:20 GMT 2021","3243","","switchToIframe","","switchToIframe","Outside iframe context not accessible after switch","Outside iframe context not accessible after switch",""
"passed","Tue Dec 28 11:28:37 GMT 2021","Tue Dec 28 11:28:38 GMT 2021","1045","","expectNoAttributeValue","","expectNoAttributeValue","Doesn't contains value","Doesn't contains value",""
"passed","Tue Dec 28 11:31:19 GMT 2021","Tue Dec 28 11:31:20 GMT 2021","1154","","waitForClickable","","waitForClickable","custom options","custom options",""
"passed","Tue Dec 28 11:28:24 GMT 2021","Tue Dec 28 11:28:25 GMT 2021","1355","","clearValue","","clearValue","clear value of text area","clear value of text area",""
"passed","Tue Dec 28 11:28:48 GMT 2021","Tue Dec 28 11:28:52 GMT 2021","3177","","getCssProperty","","getCssProperty","incorrect selector of an element","incorrect selector of an element",""
"passed","Tue Dec 28 11:29:43 GMT 2021","Tue Dec 28 11:29:43 GMT 2021","1","","NormalizeUrl","","NormalizeUrl","expect // removed","expect // removed",""
"passed","Tue Dec 28 11:28:43 GMT 2021","Tue Dec 28 11:28:43 GMT 2021","136","","GetAttributeSpec of BrowserUtils Tests","","GetAttributeSpec of BrowserUtils Tests","should return null on not existing attribute","should return null on not existing attribute",""
"passed","Tue Dec 28 11:28:43 GMT 2021","Tue Dec 28 11:28:43 GMT 2021","221","","GetAttributeSpec of BrowserUtils Tests","","GetAttributeSpec of BrowserUtils Tests","Validate positive result ","Validate positive result ",""
"passed","Tue Dec 28 11:29:33 GMT 2021","Tue Dec 28 11:29:36 GMT 2021","3142","","isEnabled","","isEnabled","check not existing element","check not existing element",""
