"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jul 26 12:11:53 GMT 2022","Tue Jul 26 12:11:57 GMT 2022","4193","","switchToIframe","","switchToIframe","iframe 2 not available after switch to iframe 1","iframe 2 not available after switch to iframe 1",""
"passed","Tue Jul 26 12:09:53 GMT 2022","Tue Jul 26 12:09:58 GMT 2022","4552","","CloseNewTabSpec","","CloseNewTabSpec","open new tab and then close it","open new tab and then close it",""
"passed","Tue Jul 26 12:12:04 GMT 2022","Tue Jul 26 12:12:05 GMT 2022","422","","verifyFilesInZip","","verifyFilesInZip","correct list with size","correct list with size",""
"passed","Tue Jul 26 12:11:37 GMT 2022","Tue Jul 26 12:11:39 GMT 2022","1790","","selectByValue","","selectByValue","select by existing value","select by existing value",""
"passed","Tue Jul 26 12:09:58 GMT 2022","Tue Jul 26 12:10:02 GMT 2022","4577","","doubleClick","","doubleClick","double click not existing element","double click not existing element",""
"passed","Tue Jul 26 12:11:07 GMT 2022","Tue Jul 26 12:11:09 GMT 2022","1291","","isEnabled","","isEnabled","check enabled element","check enabled element",""
"passed","Tue Jul 26 12:10:00 GMT 2022","Tue Jul 26 12:10:01 GMT 2022","990","","dragAndDrop","","dragAndDrop","drag and drop to non integer coordinate","drag and drop to non integer coordinate",""
"passed","Tue Jul 26 12:11:54 GMT 2022","Tue Jul 26 12:11:56 GMT 2022","1587","","tab actions","","tab actions","get tab ids","get tab ids",""
"passed","Tue Jul 26 12:12:01 GMT 2022","Tue Jul 26 12:12:01 GMT 2022","40","","TestUtilsSpec: randomStringTest","","TestUtilsSpec: randomStringTest","strings are randoms","strings are randoms",""
"passed","Tue Jul 26 12:10:26 GMT 2022","Tue Jul 26 12:10:30 GMT 2022","3557","","expectNoAttributeValue","","expectNoAttributeValue","Exact match error thrown","Exact match error thrown",""
"passed","Tue Jul 26 12:11:05 GMT 2022","Tue Jul 26 12:11:06 GMT 2022","1116","","IsDisplayed","","IsDisplayed","displayed true","displayed true",""
"passed","Tue Jul 26 12:10:25 GMT 2022","Tue Jul 26 12:10:30 GMT 2022","4708","","waitForAlertText","","waitForAlertText","incorrect text","incorrect text",""
"passed","Tue Jul 26 12:10:04 GMT 2022","Tue Jul 26 12:10:07 GMT 2022","3508","","addValue","","addValue","add value to not existing input","add value to not existing input",""
"passed","Tue Jul 26 12:11:23 GMT 2022","Tue Jul 26 12:11:25 GMT 2022","2238","","RefreshSpec","","RefreshSpec","RefreshTrue","RefreshTrue",""
"passed","Tue Jul 26 12:12:05 GMT 2022","Tue Jul 26 12:12:05 GMT 2022","509","","verifyFilesInZip","","verifyFilesInZip","incorrect zip link","incorrect zip link",""
"passed","Tue Jul 26 12:11:28 GMT 2022","Tue Jul 26 12:11:29 GMT 2022","1587","","ScrollingIntoViewSpec","","ScrollingIntoViewSpec","scrollIntoView to element outside of viewport","scrollIntoView to element outside of viewport",""
"passed","Tue Jul 26 12:11:11 GMT 2022","Tue Jul 26 12:11:15 GMT 2022","3687","","waitForExist","","waitForExist","not existing element","not existing element",""
"passed","Tue Jul 26 12:12:03 GMT 2022","Tue Jul 26 12:12:04 GMT 2022","867","","verifyFilesInZip","","verifyFilesInZip","correct list without size","correct list without size",""
"passed","Tue Jul 26 12:11:42 GMT 2022","Tue Jul 26 12:11:42 GMT 2022","690","","setCookies","","setCookies","validate cookie name","validate cookie name",""
"passed","Tue Jul 26 12:10:30 GMT 2022","Tue Jul 26 12:10:31 GMT 2022","1056","","findElement of BrowserUtils Tests","","findElement of BrowserUtils Tests","Check Result contains element key (object)","Check Result contains element key (object)",""
"passed","Tue Jul 26 12:10:51 GMT 2022","Tue Jul 26 12:10:53 GMT 2022","1097","","getNumberOfElements","","getNumberOfElements","get number of existing elements","get number of existing elements",""
"passed","Tue Jul 26 12:10:24 GMT 2022","Tue Jul 26 12:10:25 GMT 2022","1013","","expectNoAttributeValue","","expectNoAttributeValue","Doesn't contains value","Doesn't contains value",""
"passed","Tue Jul 26 12:11:17 GMT 2022","Tue Jul 26 12:11:17 GMT 2022","32","","NormalizeUrl","","NormalizeUrl","expect // removed","expect // removed",""
"passed","Tue Jul 26 12:10:31 GMT 2022","Tue Jul 26 12:10:32 GMT 2022","544","","findElement of BrowserUtils Tests","","findElement of BrowserUtils Tests","Fail to obtain element due to wrong path","Fail to obtain element due to wrong path",""
"passed","Tue Jul 26 12:11:57 GMT 2022","Tue Jul 26 12:11:58 GMT 2022","621","","tab actions","","tab actions","switch to incorrect window id","switch to incorrect window id",""
"passed","Tue Jul 26 12:12:08 GMT 2022","Tue Jul 26 12:12:09 GMT 2022","1236","","waitForClickable","","waitForClickable","custom options","custom options",""
"passed","Tue Jul 26 12:11:20 GMT 2022","Tue Jul 26 12:11:24 GMT 2022","3563","","waitForExist reverse:true","","waitForExist reverse:true","fail on existing element","fail on existing element",""
"passed","Tue Jul 26 12:10:31 GMT 2022","Tue Jul 26 12:10:35 GMT 2022","3621","","waitForNumberOfElements","","waitForNumberOfElements","Expect number of elements, element doesn't exists","Expect number of elements, element doesn't exists",""
"passed","Tue Jul 26 12:09:54 GMT 2022","Tue Jul 26 12:09:57 GMT 2022","3037","","clearValue","","clearValue","clear value of text","clear value of text",""
"passed","Tue Jul 26 12:10:00 GMT 2022","Tue Jul 26 12:10:04 GMT 2022","3955","","addValue","","addValue","add value to disabled input","add value to disabled input",""
"passed","Tue Jul 26 12:09:54 GMT 2022","Tue Jul 26 12:09:58 GMT 2022","3965","","click","","click","singleClick ","singleClick ",""
"passed","Tue Jul 26 12:11:14 GMT 2022","Tue Jul 26 12:11:16 GMT 2022","1387","","isSelected","","isSelected","element selected","element selected",""
"passed","Tue Jul 26 12:10:53 GMT 2022","Tue Jul 26 12:10:54 GMT 2022","633","","GetTestDataFileSpec","","GetTestDataFileSpec","Check incorrect user","Check incorrect user",""
"passed","Tue Jul 26 12:11:42 GMT 2022","Tue Jul 26 12:11:43 GMT 2022","910","","setCookies","","setCookies","validate cookie value","validate cookie value",""
"passed","Tue Jul 26 12:10:37 GMT 2022","Tue Jul 26 12:10:37 GMT 2022","542","","GetCookieSpec","","GetCookieSpec","get cookie by name","get cookie by name",""
"passed","Tue Jul 26 12:10:53 GMT 2022","Tue Jul 26 12:10:53 GMT 2022","812","","getNumberOfElements","","getNumberOfElements","get number of not existing elements","get number of not existing elements",""
"passed","Tue Jul 26 12:10:57 GMT 2022","Tue Jul 26 12:10:58 GMT 2022","826","","GetText of BrowserUtils Tests","","GetText of BrowserUtils Tests","Validate multiple result select first one ","Validate multiple result select first one ",""
"passed","Tue Jul 26 12:11:09 GMT 2022","Tue Jul 26 12:11:09 GMT 2022","657","","isEnabled","","isEnabled","check disabled element","check disabled element",""
"passed","Tue Jul 26 12:12:07 GMT 2022","Tue Jul 26 12:12:07 GMT 2022","485","","WaitUntilSpec of BrowserUtils Tests","","WaitUntilSpec of BrowserUtils Tests","Validate text found within given timeout ","Validate text found within given timeout ",""
"passed","Tue Jul 26 12:10:30 GMT 2022","Tue Jul 26 12:10:34 GMT 2022","4396","","waitForAlertText","","waitForAlertText","no alert","no alert",""
"passed","Tue Jul 26 12:12:06 GMT 2022","Tue Jul 26 12:12:09 GMT 2022","3382","","waitForEnabled","","waitForEnabled","element disabled","element disabled",""
