"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Oct 01 08:09:21 GMT 2023","Sun Oct 01 08:09:23 GMT 2023","1587","","clearValue","","","","clear value of text area",""
"passed","Sun Oct 01 08:10:09 GMT 2023","Sun Oct 01 08:10:09 GMT 2023","188","","getCssProperty","","","","incorrect css property",""
"passed","Sun Oct 01 08:09:21 GMT 2023","Sun Oct 01 08:10:22 GMT 2023","61051","","doubleClick","","","","double click not existing element",""
"passed","Sun Oct 01 08:10:32 GMT 2023","Sun Oct 01 08:10:33 GMT 2023","389","","GetText of BrowserUtils Tests","","","","Validate single result ",""
"passed","Sun Oct 01 08:13:28 GMT 2023","Sun Oct 01 08:13:28 GMT 2023","423","","WaitUntilSpec of BrowserUtils Tests","","","","Validate text found within default timeout ",""
"passed","Sun Oct 01 08:14:13 GMT 2023","Sun Oct 01 08:14:13 GMT 2023","148","","waitForClickable","","","","reverse: true",""
"passed","Sun Oct 01 08:11:38 GMT 2023","Sun Oct 01 08:11:39 GMT 2023","295","","waitForExist","","","","existing element",""
"passed","Sun Oct 01 08:13:13 GMT 2023","Sun Oct 01 08:13:15 GMT 2023","1978","","waitForDisplayed","","","","wait for visible element",""
"passed","Sun Oct 01 08:12:17 GMT 2023","Sun Oct 01 08:12:17 GMT 2023","232","","ScrollingIntoViewSpec","","","","scrollIntoView to element in viewport",""
"passed","Sun Oct 01 08:09:18 GMT 2023","Sun Oct 01 08:09:20 GMT 2023","2227","","dismissAlert","","","","dismiss existing alert",""
"passed","Sun Oct 01 08:10:20 GMT 2023","Sun Oct 01 08:10:20 GMT 2023","179","","getNumberOfElements","","","","undefined selector value",""
"passed","Sun Oct 01 08:12:41 GMT 2023","Sun Oct 01 08:12:41 GMT 2023","606","","SetValue","","","","setValue",""
"passed","Sun Oct 01 08:12:51 GMT 2023","Sun Oct 01 08:12:52 GMT 2023","254","","SwitchToParentIframe","","","","Check to parent iframe without error",""
