"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Aug 14 09:00:34 GMT 2023","Mon Aug 14 09:00:35 GMT 2023","716","","moveToSpec","","","","hoverTrue",""
"passed","Mon Aug 14 09:00:06 GMT 2023","Mon Aug 14 09:01:06 GMT 2023","60326","","doubleClick","","","","double click hidden element",""
"passed","Mon Aug 14 09:01:43 GMT 2023","Mon Aug 14 09:01:43 GMT 2023","73","","NormalizeUrl","","","","expect // removed",""
"passed","Mon Aug 14 09:00:31 GMT 2023","Mon Aug 14 09:01:32 GMT 2023","60924","","expectNoAttributeValue","","","","Element not exists",""
"passed","Mon Aug 14 09:00:10 GMT 2023","Mon Aug 14 09:00:11 GMT 2023","398","","getNumberOfElements","","","","get number of existing elements",""
"passed","Mon Aug 14 08:59:43 GMT 2023","Mon Aug 14 08:59:43 GMT 2023","216","","GetAttributeSpec of BrowserUtils Tests","","","","should return null on not existing attribute",""
"passed","Mon Aug 14 09:00:19 GMT 2023","Mon Aug 14 09:00:19 GMT 2023","443","","GetText of BrowserUtils Tests","","","","Validate single result ",""
"passed","Mon Aug 14 09:02:47 GMT 2023","Mon Aug 14 09:03:47 GMT 2023","60294","","switchToIframe","","","","Incorrect iframe selector",""
"passed","Mon Aug 14 09:02:00 GMT 2023","Mon Aug 14 09:02:01 GMT 2023","636","","scrollTo","","","","scroll to element with lazy load",""
"passed","Mon Aug 14 09:02:56 GMT 2023","Mon Aug 14 09:02:57 GMT 2023","762","","verifyFilesInZip","","","","correct list with size",""
"passed","Mon Aug 14 09:01:26 GMT 2023","Mon Aug 14 09:01:27 GMT 2023","347","","waitForExist","","","","existing element",""
"passed","Mon Aug 14 09:01:43 GMT 2023","Mon Aug 14 09:01:43 GMT 2023","48","","NormalizeUrl","","","","throw if url is null",""
"passed","Mon Aug 14 08:59:33 GMT 2023","Mon Aug 14 09:00:35 GMT 2023","61593","","waitForAlertText","","","","incorrect text",""
"passed","Mon Aug 14 08:59:54 GMT 2023","Mon Aug 14 08:59:54 GMT 2023","250","","getCssProperty","","","","retrieve css property",""
"passed","Mon Aug 14 09:01:13 GMT 2023","Mon Aug 14 09:01:13 GMT 2023","164","","IsDisplayed","","","","displayed false",""
"passed","Mon Aug 14 08:59:01 GMT 2023","Mon Aug 14 08:59:04 GMT 2023","2871","","dismissAlert","","","","dismiss existing alert",""
"passed","Mon Aug 14 08:59:01 GMT 2023","Mon Aug 14 08:59:03 GMT 2023","1822","","DeleteCookieSpec","","","","expect empty cookie",""
"passed","Mon Aug 14 08:58:58 GMT 2023","Mon Aug 14 08:59:01 GMT 2023","2673","","acceptAlert","","","","accept existing alert",""
"passed","Mon Aug 14 08:59:06 GMT 2023","Mon Aug 14 09:00:07 GMT 2023","60942","","addValue","","","","add value to disabled input",""
"passed","Mon Aug 14 09:01:32 GMT 2023","Mon Aug 14 09:02:32 GMT 2023","60550","","expectNoAttributeValue","","","","Attribute not exists",""
"passed","Mon Aug 14 09:02:57 GMT 2023","Mon Aug 14 09:02:58 GMT 2023","473","","verifyFilesInZip","","","","incorrect zip link",""
"passed","Mon Aug 14 09:00:19 GMT 2023","Mon Aug 14 09:00:20 GMT 2023","306","","GetText of BrowserUtils Tests","","","","Validate multiple result select first one ",""
"passed","Mon Aug 14 08:59:04 GMT 2023","Mon Aug 14 08:59:06 GMT 2023","1895","","addValue","","","","add value to existing input",""
"passed","Mon Aug 14 09:02:19 GMT 2023","Mon Aug 14 09:02:19 GMT 2023","307","","SendKeysSpec","","","","Special Key Emoji",""
"passed","Mon Aug 14 08:59:01 GMT 2023","Mon Aug 14 08:59:02 GMT 2023","1322","","acceptAlert","","","","no alert",""
"passed","Mon Aug 14 08:59:29 GMT 2023","Mon Aug 14 08:59:30 GMT 2023","1755","","waitForText","","","","correct text",""
