"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Mar 10 15:51:51 GMT 2022","Thu Mar 10 15:51:52 GMT 2022","840","","GetTestDataFileSpec","","GetTestDataFileSpec","Check incorrect user","Check incorrect user",""
"failed","Thu Mar 10 15:51:20 GMT 2022","Thu Mar 10 15:51:23 GMT 2022","2650","","waitForAttributeValue","","waitForAttributeValue","incorrect selector","incorrect selector",""
"failed","Thu Mar 10 15:51:23 GMT 2022","Thu Mar 10 15:51:25 GMT 2022","2130","","waitForNumberOfElements","","waitForNumberOfElements","Expect 0 elements not equals","Expect 0 elements not equals",""
"failed","Thu Mar 10 15:52:42 GMT 2022","Thu Mar 10 15:52:45 GMT 2022","2639","","selectByValue","","selectByValue","select hidden element by value","select hidden element by value",""
"passed","Thu Mar 10 15:52:59 GMT 2022","Thu Mar 10 15:52:59 GMT 2022","46","","TestUtilsSpec: extractNumbersFromString","","TestUtilsSpec: extractNumbersFromString","string contains letters and numbers","string contains letters and numbers",""
"passed","Thu Mar 10 15:52:38 GMT 2022","Thu Mar 10 15:52:39 GMT 2022","853","","ScrollTo","","ScrollTo","scroll to x value","scroll to x value",""
"passed","Thu Mar 10 15:51:39 GMT 2022","Thu Mar 10 15:51:40 GMT 2022","955","","getCssProperty","","getCssProperty","retrieve css property","retrieve css property",""
"passed","Thu Mar 10 15:52:38 GMT 2022","Thu Mar 10 15:52:39 GMT 2022","1126","","selectByValue","","selectByValue","select by existing value","select by existing value",""
"failed","Thu Mar 10 15:52:58 GMT 2022","Thu Mar 10 15:53:00 GMT 2022","1693","","tab actions","","tab actions","switch to incorrect window id","switch to incorrect window id",""
"failed","Thu Mar 10 15:52:47 GMT 2022","Thu Mar 10 15:52:50 GMT 2022","2896","","SwitchToParentIframe","","SwitchToParentIframe","Switch from iframe to Iframe parent","Switch from iframe to Iframe parent",""
