"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jan 02 08:31:57 GMT 2023","Mon Jan 02 08:31:57 GMT 2023","141","","setWindowSize","","setWindowSize","change window size","change window size",""
"passed","Mon Jan 02 08:28:27 GMT 2023","Mon Jan 02 08:28:30 GMT 2023","3062","","CloseNewTabSpec","","CloseNewTabSpec","Open new tab and then close it","Open new tab and then close it",""
"passed","Mon Jan 02 08:29:47 GMT 2023","Mon Jan 02 08:30:47 GMT 2023","60280","","waitForAttributeValue","","waitForAttributeValue","incorrect selector","incorrect selector",""
"passed","Mon Jan 02 08:28:27 GMT 2023","Mon Jan 02 08:28:30 GMT 2023","2275","","dragAndDrop","","dragAndDrop","drag and drop to coordinate","drag and drop to coordinate",""
"passed","Mon Jan 02 08:31:44 GMT 2023","Mon Jan 02 08:31:44 GMT 2023","8","","TestUtilsSpec: isTimePassed","","TestUtilsSpec: isTimePassed","expect to return true","expect to return true",""
"passed","Mon Jan 02 08:28:43 GMT 2023","Mon Jan 02 08:28:45 GMT 2023","2143","","waitForAlertText","","waitForAlertText","correct text","correct text",""
"passed","Mon Jan 02 08:29:02 GMT 2023","Mon Jan 02 08:29:05 GMT 2023","3145","","getCssProperty","","getCssProperty","incorrect selector of an element","incorrect selector of an element",""
"passed","Mon Jan 02 08:31:52 GMT 2023","Mon Jan 02 08:31:53 GMT 2023","1679","","waitForDisplayed","","waitForDisplayed","wait for visible element","wait for visible element",""
"passed","Mon Jan 02 08:31:33 GMT 2023","Mon Jan 02 08:32:33 GMT 2023","60214","","switchToIframe","","switchToIframe","Incorrect iframe selector","Incorrect iframe selector",""
"passed","Mon Jan 02 08:30:52 GMT 2023","Mon Jan 02 08:31:52 GMT 2023","60296","","waitForText","","waitForText","fail on wrong text","fail on wrong text",""
"passed","Mon Jan 02 08:28:54 GMT 2023","Mon Jan 02 08:28:54 GMT 2023","169","","GetAttributeSpec of BrowserUtils Tests","","GetAttributeSpec of BrowserUtils Tests","should return null on not existing attribute","should return null on not existing attribute",""
"passed","Mon Jan 02 08:30:30 GMT 2023","Mon Jan 02 08:30:30 GMT 2023","300","","url","","url","navigate successfully","navigate successfully",""
"passed","Mon Jan 02 08:31:57 GMT 2023","Mon Jan 02 08:32:01 GMT 2023","4249","","WaitUntilSpec of BrowserUtils Tests","","WaitUntilSpec of BrowserUtils Tests","Validate text not found withing timeout and error message shown ","Validate text not found withing timeout and error message shown ",""
"passed","Mon Jan 02 08:30:06 GMT 2023","Mon Jan 02 08:31:06 GMT 2023","60166","","waitForExist","","waitForExist","not existing element","not existing element",""
"passed","Mon Jan 02 08:29:32 GMT 2023","Mon Jan 02 08:30:32 GMT 2023","60148","","doubleClick","","doubleClick","double click hidden element","double click hidden element",""
"passed","Mon Jan 02 08:31:44 GMT 2023","Mon Jan 02 08:31:44 GMT 2023","13","","TestUtilsSpec: randomStringTest","","TestUtilsSpec: randomStringTest","letters only","letters only",""
"passed","Mon Jan 02 08:32:50 GMT 2023","Mon Jan 02 08:32:50 GMT 2023","143","","waitForClickable","","waitForClickable","clickable element","clickable element",""
"passed","Mon Jan 02 08:29:49 GMT 2023","Mon Jan 02 08:30:49 GMT 2023","60401","","expectNoAttributeValue","","expectNoAttributeValue","Element not exists","Element not exists",""
